年,週,年齡別,縣市,急性腹瀉急診就診人次
2020,04,65+,高雄市,98
2020,04,65+,台北市,144
2020,04,65+,台中市,75
2020,04,65+,台南市,59
2020,04,65+,台東縣,8
2020,04,65+,雲林縣,18
2020,04,65+,基隆市,18
2020,04,7-12,嘉義市,37
2020,04,7-12,嘉義縣,12
2020,04,7-12,連江縣,1
2020,04,7-12,桃園市,48
2020,04,7-12,屏東縣,30
2020,04,7-12,南投縣,21
2020,04,7-12,彰化縣,40
2020,04,7-12,澎湖縣,3
2020,04,7-12,宜蘭縣,8
2020,04,7-12,新北市,42
2020,04,7-12,新竹市,37
2020,04,7-12,新竹縣,8
2020,04,7-12,花蓮縣,4
2020,04,7-12,苗栗縣,11
2020,04,7-12,高雄市,81
2020,04,7-12,台北市,82
2020,04,7-12,台中市,54
2020,04,7-12,台南市,85
2020,04,7-12,台東縣,11
2020,04,7-12,雲林縣,21
2020,04,7-12,基隆市,10
2020,05,0-6,嘉義市,36
2020,05,0-6,嘉義縣,23
2020,05,0-6,桃園市,124
2020,05,0-6,屏東縣,47
2020,05,0-6,南投縣,20
2020,05,0-6,彰化縣,64
2020,05,0-6,澎湖縣,3
2020,05,0-6,宜蘭縣,57
2020,05,0-6,新北市,108
2020,05,0-6,新竹市,51
2020,05,0-6,新竹縣,13
2020,05,0-6,花蓮縣,27
2020,05,0-6,金門縣,3
2020,05,0-6,苗栗縣,15
2020,05,0-6,高雄市,135
2020,05,0-6,台北市,171
2020,05,0-6,台中市,96
2020,05,0-6,台南市,96
2020,05,0-6,台東縣,27
2020,05,0-6,雲林縣,47
2020,05,0-6,基隆市,25
2020,05,13-18,嘉義市,28
2020,05,13-18,嘉義縣,10
2020,05,13-18,連江縣,1
2020,05,13-18,桃園市,74
2020,05,13-18,屏東縣,55
2020,05,13-18,南投縣,26
2020,05,13-18,彰化縣,45
2020,05,13-18,澎湖縣,6
2020,05,13-18,宜蘭縣,32
2020,05,13-18,新北市,93
2020,05,13-18,新竹市,36
2020,05,13-18,新竹縣,12
2020,05,13-18,花蓮縣,34
2020,05,13-18,苗栗縣,23
2020,05,13-18,高雄市,145
2020,05,13-18,台北市,115
2020,05,13-18,台中市,103
2020,05,13-18,台南市,79
2020,05,13-18,台東縣,7
2020,05,13-18,雲林縣,23
2020,05,13-18,基隆市,34
2020,05,19-64,嘉義市,142
2020,05,19-64,嘉義縣,116
2020,05,19-64,連江縣,3
2020,05,19-64,桃園市,581
2020,05,19-64,屏東縣,391
2020,05,19-64,南投縣,205
2020,05,19-64,彰化縣,301
2020,05,19-64,澎湖縣,39
2020,05,19-64,宜蘭縣,201
2020,05,19-64,新北市,764
2020,05,19-64,新竹市,227
2020,05,19-64,新竹縣,124
2020,05,19-64,花蓮縣,118
2020,05,19-64,金門縣,32
2020,05,19-64,苗栗縣,199
2020,05,19-64,高雄市,1021
2020,05,19-64,台北市,950
2020,05,19-64,台中市,884
2020,05,19-64,台南市,713
2020,05,19-64,台東縣,52
2020,05,19-64,雲林縣,184
2020,05,19-64,基隆市,218
2020,05,65+,嘉義市,13
2020,05,65+,嘉義縣,24
2020,05,65+,桃園市,71
2020,05,65+,屏東縣,58
2020,05,65+,南投縣,28
2020,05,65+,彰化縣,33
2020,05,65+,澎湖縣,5
2020,05,65+,宜蘭縣,24
2020,05,65+,新北市,105
2020,05,65+,新竹市,26
2020,05,65+,新竹縣,10
2020,05,65+,花蓮縣,20
2020,05,65+,金門縣,5
2020,05,65+,苗栗縣,19
2020,05,65+,高雄市,112
2020,05,65+,台北市,142
2020,05,65+,台中市,70
2020,05,65+,台南市,74
2020,05,65+,台東縣,8
2020,05,65+,雲林縣,34
2020,05,65+,基隆市,35
2020,05,7-12,嘉義市,26
2020,05,7-12,嘉義縣,15
2020,05,7-12,桃園市,53
2020,05,7-12,屏東縣,49
2020,05,7-12,南投縣,17
2020,05,7-12,彰化縣,51
2020,05,7-12,澎湖縣,4
2020,05,7-12,宜蘭縣,14
2020,05,7-12,新北市,58
2020,05,7-12,新竹市,31
2020,05,7-12,新竹縣,10
2020,05,7-12,花蓮縣,18
2020,05,7-12,金門縣,1
2020,05,7-12,苗栗縣,10
2020,05,7-12,高雄市,85
2020,05,7-12,台北市,90
2020,05,7-12,台中市,73
2020,05,7-12,台南市,75
2020,05,7-12,台東縣,11
2020,05,7-12,雲林縣,33
2020,05,7-12,基隆市,11
2020,06,0-6,嘉義市,14
2020,06,0-6,嘉義縣,5
2020,06,0-6,桃園市,57
2020,06,0-6,屏東縣,32
2020,06,0-6,南投縣,10
2020,06,0-6,彰化縣,54
2020,06,0-6,澎湖縣,4
2020,06,0-6,宜蘭縣,17
2020,06,0-6,新北市,61
2020,06,0-6,新竹市,37
2020,06,0-6,新竹縣,8
2020,06,0-6,花蓮縣,17
2020,06,0-6,金門縣,1
2020,06,0-6,苗栗縣,7
2020,06,0-6,高雄市,77
2020,06,0-6,台北市,79
2020,06,0-6,台中市,66
2020,06,0-6,台南市,37
2020,06,0-6,台東縣,4
2020,06,0-6,雲林縣,20
2020,06,0-6,基隆市,11
2020,06,13-18,嘉義市,7
2020,06,13-18,嘉義縣,7
2020,06,13-18,連江縣,1
2020,06,13-18,桃園市,31
2020,06,13-18,屏東縣,24
2020,06,13-18,南投縣,17
2020,06,13-18,彰化縣,22
2020,06,13-18,澎湖縣,2
2020,06,13-18,宜蘭縣,11
2020,06,13-18,新北市,53
2020,06,13-18,新竹市,19
2020,06,13-18,新竹縣,3
2020,06,13-18,花蓮縣,13
2020,06,13-18,苗栗縣,16
2020,06,13-18,高雄市,49
2020,06,13-18,台北市,52
2020,06,13-18,台中市,49
2020,06,13-18,台南市,39
2020,06,13-18,台東縣,5
2020,06,13-18,雲林縣,13
2020,06,13-18,基隆市,10
2020,06,19-64,嘉義市,78
2020,06,19-64,嘉義縣,51
2020,06,19-64,桃園市,358
2020,06,19-64,屏東縣,193
2020,06,19-64,南投縣,86
2020,06,19-64,彰化縣,175
2020,06,19-64,澎湖縣,11
2020,06,19-64,宜蘭縣,118
2020,06,19-64,新北市,496
2020,06,19-64,新竹市,135
2020,06,19-64,新竹縣,94
2020,06,19-64,花蓮縣,92
2020,06,19-64,金門縣,12
2020,06,19-64,苗栗縣,97
2020,06,19-64,高雄市,475
2020,06,19-64,台北市,582
2020,06,19-64,台中市,586
2020,06,19-64,台南市,375
2020,06,19-64,台東縣,26
2020,06,19-64,雲林縣,110
2020,06,19-64,基隆市,124
2020,06,65+,嘉義市,10
2020,06,65+,嘉義縣,14
2020,06,65+,桃園市,34
2020,06,65+,屏東縣,28
2020,06,65+,南投縣,18
2020,06,65+,彰化縣,18
2020,06,65+,澎湖縣,2
2020,06,65+,宜蘭縣,8
2020,06,65+,新北市,56
2020,06,65+,新竹市,21
2020,06,65+,新竹縣,4
2020,06,65+,花蓮縣,18
2020,06,65+,金門縣,3
2020,06,65+,苗栗縣,12
2020,06,65+,高雄市,67
2020,06,65+,台北市,79
2020,06,65+,台中市,49
2020,06,65+,台南市,42
2020,06,65+,台東縣,3
2020,06,65+,雲林縣,9
2020,06,65+,基隆市,11
2020,06,7-12,嘉義市,18
2020,06,7-12,嘉義縣,9
2020,06,7-12,連江縣,1
2020,06,7-12,桃園市,25
2020,06,7-12,屏東縣,15
2020,06,7-12,彰化縣,25
2020,06,7-12,澎湖縣,3
2020,06,7-12,宜蘭縣,15
2020,06,7-12,新北市,37
2020,06,7-12,新竹市,17
2020,06,7-12,新竹縣,7
2020,06,7-12,花蓮縣,12
2020,06,7-12,金門縣,1
2020,06,7-12,苗栗縣,9
2020,06,7-12,高雄市,28
2020,06,7-12,台北市,55
2020,06,7-12,台中市,32
2020,06,7-12,台南市,21
2020,06,7-12,台東縣,4
2020,06,7-12,雲林縣,7
2020,06,7-12,基隆市,7
2020,07,0-6,嘉義市,17
2020,07,0-6,嘉義縣,2
2020,07,0-6,桃園市,43
2020,07,0-6,屏東縣,27
2020,07,0-6,南投縣,4
2020,07,0-6,彰化縣,43
2020,07,0-6,澎湖縣,7
2020,07,0-6,宜蘭縣,15
2020,07,0-6,新北市,58
2020,07,0-6,新竹市,29
2020,07,0-6,新竹縣,5
2020,07,0-6,花蓮縣,12
2020,07,0-6,苗栗縣,14
2020,07,0-6,高雄市,59
2020,07,0-6,台北市,62
2020,07,0-6,台中市,51
2020,07,0-6,台南市,43
2020,07,0-6,台東縣,3
2020,07,0-6,雲林縣,29
2020,07,0-6,基隆市,14
2020,07,13-18,嘉義市,18
2020,07,13-18,嘉義縣,8
2020,07,13-18,連江縣,1
2020,07,13-18,桃園市,34
2020,07,13-18,屏東縣,20
2020,07,13-18,南投縣,13
2020,07,13-18,彰化縣,27
2020,07,13-18,澎湖縣,3
2020,07,13-18,宜蘭縣,14
2020,07,13-18,新北市,66
2020,07,13-18,新竹市,17
2020,07,13-18,新竹縣,11
2020,07,13-18,花蓮縣,12
2020,07,13-18,金門縣,1
2020,07,13-18,苗栗縣,12
2020,07,13-18,高雄市,64
2020,07,13-18,台北市,69
2020,07,13-18,台中市,45
2020,07,13-18,台南市,38
2020,07,13-18,台東縣,9
2020,07,13-18,雲林縣,13
2020,07,13-18,基隆市,15
2020,07,19-64,嘉義市,78
2020,07,19-64,嘉義縣,59
2020,07,19-64,連江縣,2
2020,07,19-64,桃園市,380
2020,07,19-64,屏東縣,199
2020,07,19-64,南投縣,84
2020,07,19-64,彰化縣,161
2020,07,19-64,澎湖縣,19
2020,07,19-64,宜蘭縣,98
2020,07,19-64,新北市,468
2020,07,19-64,新竹市,159
2020,07,19-64,新竹縣,69
2020,07,19-64,花蓮縣,104
2020,07,19-64,金門縣,7
2020,07,19-64,苗栗縣,95
2020,07,19-64,高雄市,507
2020,07,19-64,台北市,645
2020,07,19-64,台中市,570
2020,07,19-64,台南市,394
2020,07,19-64,台東縣,43
2020,07,19-64,雲林縣,105
2020,07,19-64,基隆市,114
2020,07,65+,嘉義市,8
2020,07,65+,嘉義縣,13
2020,07,65+,桃園市,37
2020,07,65+,屏東縣,31
2020,07,65+,南投縣,17
2020,07,65+,彰化縣,20
2020,07,65+,澎湖縣,4
2020,07,65+,宜蘭縣,10
2020,07,65+,新北市,49
2020,07,65+,新竹市,16
2020,07,65+,新竹縣,5
2020,07,65+,花蓮縣,11
2020,07,65+,苗栗縣,9
2020,07,65+,高雄市,66
2020,07,65+,台北市,96
2020,07,65+,台中市,43
2020,07,65+,台南市,44
2020,07,65+,台東縣,3
2020,07,65+,雲林縣,16
2020,07,65+,基隆市,6
2020,07,7-12,嘉義市,13
2020,07,7-12,嘉義縣,3
2020,07,7-12,桃園市,21
2020,07,7-12,屏東縣,16
2020,07,7-12,南投縣,5
2020,07,7-12,彰化縣,21
2020,07,7-12,澎湖縣,2
2020,07,7-12,宜蘭縣,6
2020,07,7-12,新北市,25
2020,07,7-12,新竹市,8
2020,07,7-12,新竹縣,6
2020,07,7-12,花蓮縣,11
2020,07,7-12,金門縣,1
2020,07,7-12,苗栗縣,5
2020,07,7-12,高雄市,38
2020,07,7-12,台北市,38
2020,07,7-12,台中市,26
2020,07,7-12,台南市,24
2020,07,7-12,台東縣,2
2020,07,7-12,雲林縣,18
2020,07,7-12,基隆市,4
2020,08,0-6,嘉義市,19
2020,08,0-6,嘉義縣,4
2020,08,0-6,桃園市,24
2020,08,0-6,屏東縣,16
2020,08,0-6,南投縣,9
2020,08,0-6,彰化縣,19
2020,08,0-6,澎湖縣,2
2020,08,0-6,宜蘭縣,11
2020,08,0-6,新北市,29
2020,08,0-6,新竹市,27
2020,08,0-6,新竹縣,6
2020,08,0-6,花蓮縣,10
2020,08,0-6,金門縣,1
2020,08,0-6,苗栗縣,6
2020,08,0-6,高雄市,37
2020,08,0-6,台北市,47
2020,08,0-6,台中市,38
2020,08,0-6,台南市,39
2020,08,0-6,台東縣,4
2020,08,0-6,雲林縣,16
2020,08,0-6,基隆市,8
2020,08,13-18,嘉義市,8
2020,08,13-18,嘉義縣,4
2020,08,13-18,桃園市,17
2020,08,13-18,屏東縣,19
2020,08,13-18,南投縣,7
2020,08,13-18,彰化縣,17
2020,08,13-18,宜蘭縣,9
2020,08,13-18,新北市,38
2020,08,13-18,新竹市,17
2020,08,13-18,新竹縣,2
2020,08,13-18,花蓮縣,12
2020,08,13-18,金門縣,2
2020,08,13-18,苗栗縣,10
2020,08,13-18,高雄市,43
2020,08,13-18,台北市,37
2020,08,13-18,台中市,31
2020,08,13-18,台南市,20
2020,08,13-18,台東縣,4
2020,08,13-18,雲林縣,18
2020,08,13-18,基隆市,5
2020,08,19-64,嘉義市,62
2020,08,19-64,嘉義縣,27
2020,08,19-64,連江縣,3
2020,08,19-64,桃園市,225
2020,08,19-64,屏東縣,134
2020,08,19-64,南投縣,75
2020,08,19-64,彰化縣,113
2020,08,19-64,澎湖縣,9
2020,08,19-64,宜蘭縣,74
2020,08,19-64,新北市,342
2020,08,19-64,新竹市,107
2020,08,19-64,新竹縣,60
2020,08,19-64,花蓮縣,83
2020,08,19-64,金門縣,7
2020,08,19-64,苗栗縣,72
2020,08,19-64,高雄市,402
2020,08,19-64,台北市,416
2020,08,19-64,台中市,409
2020,08,19-64,台南市,243
2020,08,19-64,台東縣,36
2020,08,19-64,雲林縣,61
2020,08,19-64,基隆市,63
2020,08,65+,嘉義市,10
2020,08,65+,嘉義縣,10
2020,08,65+,連江縣,1
2020,08,65+,桃園市,23
2020,08,65+,屏東縣,29
2020,08,65+,南投縣,7
2020,08,65+,彰化縣,11
2020,08,65+,澎湖縣,3
2020,08,65+,宜蘭縣,11
2020,08,65+,新北市,34
2020,08,65+,新竹市,11
2020,08,65+,新竹縣,7
2020,08,65+,花蓮縣,11
2020,08,65+,苗栗縣,13
2020,08,65+,高雄市,49
2020,08,65+,台北市,48
2020,08,65+,台中市,37
2020,08,65+,台南市,29
2020,08,65+,台東縣,6
2020,08,65+,雲林縣,18
2020,08,65+,基隆市,13
2020,08,7-12,嘉義市,3
2020,08,7-12,連江縣,1
2020,08,7-12,桃園市,12
2020,08,7-12,屏東縣,8
2020,08,7-12,南投縣,6
2020,08,7-12,彰化縣,8
2020,08,7-12,宜蘭縣,5
2020,08,7-12,新北市,17
2020,08,7-12,新竹市,9
2020,08,7-12,新竹縣,2
2020,08,7-12,花蓮縣,4
2020,08,7-12,金門縣,1
2020,08,7-12,苗栗縣,1
2020,08,7-12,高雄市,33
2020,08,7-12,台北市,26
2020,08,7-12,台中市,18
2020,08,7-12,台南市,10
2020,08,7-12,台東縣,3
2020,08,7-12,雲林縣,5
2020,08,7-12,基隆市,5
2020,09,0-6,嘉義市,9
2020,09,0-6,嘉義縣,10
2020,09,0-6,桃園市,35
2020,09,0-6,屏東縣,13
2020,09,0-6,南投縣,6
2020,09,0-6,彰化縣,34
2020,09,0-6,澎湖縣,1
2020,09,0-6,宜蘭縣,5
2020,09,0-6,新北市,37
2020,09,0-6,新竹市,35
2020,09,0-6,新竹縣,1
2020,09,0-6,花蓮縣,12
2020,09,0-6,金門縣,2
2020,09,0-6,苗栗縣,8
2020,09,0-6,高雄市,54
2020,09,0-6,台北市,59
2020,09,0-6,台中市,38
2020,09,0-6,台南市,38
2020,09,0-6,台東縣,5
2020,09,0-6,雲林縣,10
2020,09,0-6,基隆市,10
2020,09,13-18,嘉義市,7
2020,09,13-18,嘉義縣,8
2020,09,13-18,桃園市,30
2020,09,13-18,屏東縣,21
2020,09,13-18,南投縣,9
2020,09,13-18,彰化縣,14
2020,09,13-18,澎湖縣,2
2020,09,13-18,宜蘭縣,12
2020,09,13-18,新北市,38
2020,09,13-18,新竹市,21
2020,09,13-18,新竹縣,1
2020,09,13-18,花蓮縣,14
2020,09,13-18,金門縣,1
2020,09,13-18,苗栗縣,10
2020,09,13-18,高雄市,39
2020,09,13-18,台北市,43
2020,09,13-18,台中市,52
2020,09,13-18,台南市,26
2020,09,13-18,台東縣,7
2020,09,13-18,雲林縣,14
2020,09,13-18,基隆市,10
2020,09,19-64,嘉義市,99
2020,09,19-64,嘉義縣,34
2020,09,19-64,連江縣,2
2020,09,19-64,桃園市,281
2020,09,19-64,屏東縣,163
2020,09,19-64,南投縣,80
2020,09,19-64,彰化縣,161
2020,09,19-64,澎湖縣,24
2020,09,19-64,宜蘭縣,96
2020,09,19-64,新北市,403
2020,09,19-64,新竹市,156
2020,09,19-64,新竹縣,60
2020,09,19-64,花蓮縣,68
2020,09,19-64,金門縣,10
2020,09,19-64,苗栗縣,82
2020,09,19-64,高雄市,520
2020,09,19-64,台北市,508
2020,09,19-64,台中市,487
2020,09,19-64,台南市,286
2020,09,19-64,台東縣,27
2020,09,19-64,雲林縣,77
2020,09,19-64,基隆市,87
2020,09,65+,嘉義市,12
2020,09,65+,嘉義縣,7
2020,09,65+,桃園市,20
2020,09,65+,屏東縣,34
2020,09,65+,南投縣,12
2020,09,65+,彰化縣,16
2020,09,65+,澎湖縣,2
2020,09,65+,宜蘭縣,14
2020,09,65+,新北市,39
2020,09,65+,新竹市,11
2020,09,65+,新竹縣,5
2020,09,65+,花蓮縣,12
2020,09,65+,金門縣,1
2020,09,65+,苗栗縣,13
2020,09,65+,高雄市,60
2020,09,65+,台北市,90
2020,09,65+,台中市,39
2020,09,65+,台南市,36
2020,09,65+,台東縣,5
2020,09,65+,雲林縣,6
2020,09,65+,基隆市,11
2020,09,7-12,嘉義市,5
2020,09,7-12,桃園市,14
2020,09,7-12,屏東縣,2
2020,09,7-12,南投縣,8
2020,09,7-12,彰化縣,8
2020,09,7-12,宜蘭縣,10
2020,09,7-12,新北市,23
2020,09,7-12,新竹市,9
2020,09,7-12,新竹縣,3
2020,09,7-12,花蓮縣,6
2020,09,7-12,金門縣,1
2020,09,7-12,苗栗縣,8
2020,09,7-12,高雄市,22
2020,09,7-12,台北市,47
2020,09,7-12,台中市,24
2020,09,7-12,台南市,21
2020,09,7-12,台東縣,5
2020,09,7-12,雲林縣,10
2020,09,7-12,基隆市,7
2020,10,0-6,嘉義市,10
2020,10,0-6,嘉義縣,3
2020,10,0-6,桃園市,24
2020,10,0-6,屏東縣,20
2020,10,0-6,南投縣,11
2020,10,0-6,彰化縣,23
2020,10,0-6,澎湖縣,3
2020,10,0-6,宜蘭縣,4
2020,10,0-6,新北市,30
2020,10,0-6,新竹市,26
2020,10,0-6,新竹縣,7
2020,10,0-6,花蓮縣,8
2020,10,0-6,金門縣,1
2020,10,0-6,苗栗縣,6
2020,10,0-6,高雄市,52
2020,10,0-6,台北市,36
2020,10,0-6,台中市,36
2020,10,0-6,台南市,25
2020,10,0-6,台東縣,3
2020,10,0-6,雲林縣,8
2020,10,0-6,基隆市,5
2020,10,13-18,嘉義市,8
2020,10,13-18,嘉義縣,4
2020,10,13-18,桃園市,30
2020,10,13-18,屏東縣,17
2020,10,13-18,南投縣,7
2020,10,13-18,彰化縣,24
2020,10,13-18,澎湖縣,6
2020,10,13-18,宜蘭縣,9
2020,10,13-18,新北市,28
2020,10,13-18,新竹市,23
2020,10,13-18,新竹縣,5
2020,10,13-18,花蓮縣,15
2020,10,13-18,金門縣,1
2020,10,13-18,苗栗縣,9
2020,10,13-18,高雄市,37
2020,10,13-18,台北市,42
2020,10,13-18,台中市,41
2020,10,13-18,台南市,39
2020,10,13-18,台東縣,2
2020,10,13-18,雲林縣,15
2020,10,13-18,基隆市,12
2020,10,19-64,嘉義市,87
2020,10,19-64,嘉義縣,44
2020,10,19-64,桃園市,226
2020,10,19-64,屏東縣,136
2020,10,19-64,南投縣,76
2020,10,19-64,彰化縣,125
2020,10,19-64,澎湖縣,13
2020,10,19-64,宜蘭縣,73
2020,10,19-64,新北市,339
2020,10,19-64,新竹市,121
2020,10,19-64,新竹縣,51
2020,10,19-64,花蓮縣,61
2020,10,19-64,金門縣,5
2020,10,19-64,苗栗縣,76
2020,10,19-64,高雄市,422
2020,10,19-64,台北市,397
2020,10,19-64,台中市,415
2020,10,19-64,台南市,241
2020,10,19-64,台東縣,26
2020,10,19-64,雲林縣,82
2020,10,19-64,基隆市,79
2020,10,65+,嘉義市,10
2020,10,65+,嘉義縣,9
2020,10,65+,桃園市,19
2020,10,65+,屏東縣,23
2020,10,65+,南投縣,12
2020,10,65+,彰化縣,14
2020,10,65+,澎湖縣,4
2020,10,65+,宜蘭縣,17
2020,10,65+,新北市,22
2020,10,65+,新竹市,4
2020,10,65+,新竹縣,5
2020,10,65+,花蓮縣,10
2020,10,65+,金門縣,2
2020,10,65+,苗栗縣,17
2020,10,65+,高雄市,55
2020,10,65+,台北市,36
2020,10,65+,台中市,48
2020,10,65+,台南市,23
2020,10,65+,台東縣,4
2020,10,65+,雲林縣,6
2020,10,65+,基隆市,3
2020,10,7-12,嘉義市,8
2020,10,7-12,嘉義縣,4
2020,10,7-12,連江縣,1
2020,10,7-12,桃園市,6
2020,10,7-12,屏東縣,10
2020,10,7-12,南投縣,2
2020,10,7-12,彰化縣,12
2020,10,7-12,宜蘭縣,2
2020,10,7-12,新北市,18
2020,10,7-12,新竹市,8
2020,10,7-12,新竹縣,4
2020,10,7-12,花蓮縣,2
2020,10,7-12,金門縣,1
2020,10,7-12,苗栗縣,4
2020,10,7-12,高雄市,28
2020,10,7-12,台北市,28
2020,10,7-12,台中市,24
2020,10,7-12,台南市,23
2020,10,7-12,台東縣,3
2020,10,7-12,雲林縣,9
2020,10,7-12,基隆市,4
2020,11,0-6,嘉義市,8
2020,11,0-6,嘉義縣,3
2020,11,0-6,桃園市,19
2020,11,0-6,屏東縣,7
2020,11,0-6,南投縣,1
2020,11,0-6,彰化縣,43
2020,11,0-6,澎湖縣,6
2020,11,0-6,宜蘭縣,6
2020,11,0-6,新北市,24
2020,11,0-6,新竹市,19
2020,11,0-6,新竹縣,3
2020,11,0-6,花蓮縣,8
2020,11,0-6,金門縣,4
2020,11,0-6,苗栗縣,5
2020,11,0-6,高雄市,49
2020,11,0-6,台北市,51
2020,11,0-6,台中市,31
2020,11,0-6,台南市,17
2020,11,0-6,台東縣,5
2020,11,0-6,雲林縣,17
2020,11,0-6,基隆市,2
2020,11,13-18,嘉義市,11
2020,11,13-18,嘉義縣,3
2020,11,13-18,桃園市,20
2020,11,13-18,屏東縣,16
2020,11,13-18,南投縣,11
2020,11,13-18,彰化縣,26
2020,11,13-18,澎湖縣,2
2020,11,13-18,宜蘭縣,8
2020,11,13-18,新北市,26
2020,11,13-18,新竹市,9
2020,11,13-18,新竹縣,7
2020,11,13-18,花蓮縣,5
2020,11,13-18,苗栗縣,13
2020,11,13-18,高雄市,42
2020,11,13-18,台北市,27
2020,11,13-18,台中市,17
2020,11,13-18,台南市,18
2020,11,13-18,台東縣,3
2020,11,13-18,雲林縣,12
2020,11,13-18,基隆市,4
2020,11,19-64,嘉義市,43
2020,11,19-64,嘉義縣,29
2020,11,19-64,連江縣,2
2020,11,19-64,桃園市,185
2020,11,19-64,屏東縣,137
2020,11,19-64,南投縣,50
2020,11,19-64,彰化縣,123
2020,11,19-64,澎湖縣,29
2020,11,19-64,宜蘭縣,41
2020,11,19-64,新北市,249
2020,11,19-64,新竹市,103
2020,11,19-64,新竹縣,60
2020,11,19-64,花蓮縣,47
2020,11,19-64,金門縣,6
2020,11,19-64,苗栗縣,64
2020,11,19-64,高雄市,348
2020,11,19-64,台北市,347
2020,11,19-64,台中市,308
2020,11,19-64,台南市,167
2020,11,19-64,台東縣,28
2020,11,19-64,雲林縣,83
2020,11,19-64,基隆市,51
2020,11,65+,嘉義市,9
2020,11,65+,嘉義縣,7
2020,11,65+,桃園市,19
2020,11,65+,屏東縣,24
2020,11,65+,南投縣,14
2020,11,65+,彰化縣,11
2020,11,65+,澎湖縣,3
2020,11,65+,宜蘭縣,6
2020,11,65+,新北市,25
2020,11,65+,新竹市,10
2020,11,65+,新竹縣,5
2020,11,65+,花蓮縣,3
2020,11,65+,金門縣,1
2020,11,65+,苗栗縣,12
2020,11,65+,高雄市,36
2020,11,65+,台北市,57
2020,11,65+,台中市,33
2020,11,65+,台南市,26
2020,11,65+,台東縣,4
2020,11,65+,雲林縣,17
2020,11,65+,基隆市,8
2020,11,7-12,嘉義市,6
2020,11,7-12,嘉義縣,3
2020,11,7-12,桃園市,9
2020,11,7-12,屏東縣,9
2020,11,7-12,南投縣,3
2020,11,7-12,彰化縣,8
2020,11,7-12,澎湖縣,4
2020,11,7-12,宜蘭縣,2
2020,11,7-12,新北市,18
2020,11,7-12,新竹市,11
2020,11,7-12,新竹縣,2
2020,11,7-12,花蓮縣,9
2020,11,7-12,金門縣,1
2020,11,7-12,苗栗縣,4
2020,11,7-12,高雄市,17
2020,11,7-12,台北市,19
2020,11,7-12,台中市,8
2020,11,7-12,台南市,10
2020,11,7-12,台東縣,1
2020,11,7-12,雲林縣,6
2020,11,7-12,基隆市,6
2020,12,0-6,嘉義市,12
2020,12,0-6,嘉義縣,3
2020,12,0-6,桃園市,27
2020,12,0-6,屏東縣,8
2020,12,0-6,南投縣,4
2020,12,0-6,彰化縣,17
2020,12,0-6,澎湖縣,6
2020,12,0-6,宜蘭縣,6
2020,12,0-6,新北市,26
2020,12,0-6,新竹市,19
2020,12,0-6,新竹縣,1
2020,12,0-6,花蓮縣,2
2020,12,0-6,金門縣,2
2020,12,0-6,苗栗縣,6
2020,12,0-6,高雄市,44
2020,12,0-6,台北市,39
2020,12,0-6,台中市,26
2020,12,0-6,台南市,30
2020,12,0-6,台東縣,4
2020,12,0-6,雲林縣,11
2020,12,0-6,基隆市,3
2020,12,13-18,嘉義市,11
2020,12,13-18,嘉義縣,1
2020,12,13-18,連江縣,1
2020,12,13-18,桃園市,26
2020,12,13-18,屏東縣,20
2020,12,13-18,南投縣,7
2020,12,13-18,彰化縣,15
2020,12,13-18,澎湖縣,6
2020,12,13-18,宜蘭縣,5
2020,12,13-18,新北市,38
2020,12,13-18,新竹市,6
2020,12,13-18,新竹縣,3
2020,12,13-18,花蓮縣,9
2020,12,13-18,金門縣,2
2020,12,13-18,苗栗縣,9
2020,12,13-18,高雄市,28
2020,12,13-18,台北市,41
2020,12,13-18,台中市,27
2020,12,13-18,台南市,12
2020,12,13-18,台東縣,3
2020,12,13-18,雲林縣,3
2020,12,13-18,基隆市,1
2020,12,19-64,嘉義市,62
2020,12,19-64,嘉義縣,38
2020,12,19-64,連江縣,1
2020,12,19-64,桃園市,218
2020,12,19-64,屏東縣,114
2020,12,19-64,南投縣,48
2020,12,19-64,彰化縣,111
2020,12,19-64,澎湖縣,13
2020,12,19-64,宜蘭縣,56
2020,12,19-64,新北市,290
2020,12,19-64,新竹市,95
2020,12,19-64,新竹縣,45
2020,12,19-64,花蓮縣,59
2020,12,19-64,金門縣,11
2020,12,19-64,苗栗縣,55
2020,12,19-64,高雄市,268
2020,12,19-64,台北市,365
2020,12,19-64,台中市,345
2020,12,19-64,台南市,167
2020,12,19-64,台東縣,22
2020,12,19-64,雲林縣,49
2020,12,19-64,基隆市,65
2020,12,65+,嘉義市,7
2020,12,65+,嘉義縣,4
2020,12,65+,桃園市,24
2020,12,65+,屏東縣,21
2020,12,65+,南投縣,8
2020,12,65+,彰化縣,14
2020,12,65+,澎湖縣,4
2020,12,65+,宜蘭縣,16
2020,12,65+,新北市,34
2020,12,65+,新竹市,13
2020,12,65+,新竹縣,7
2020,12,65+,花蓮縣,12
2020,12,65+,苗栗縣,11
2020,12,65+,高雄市,45
2020,12,65+,台北市,54
2020,12,65+,台中市,38
2020,12,65+,台南市,27
2020,12,65+,台東縣,6
2020,12,65+,雲林縣,15
2020,12,65+,基隆市,10
2020,12,7-12,嘉義市,7
2020,12,7-12,嘉義縣,2
2020,12,7-12,桃園市,7
2020,12,7-12,屏東縣,3
2020,12,7-12,南投縣,1
2020,12,7-12,彰化縣,13
2020,12,7-12,宜蘭縣,3
