確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
0749,2011,46,嘉義縣,中埔鄉,M,0,5~9,1,10010,10010130
0749,2011,46,嘉義縣,大林鎮,F,0,5~9,1,10010,10010040
0749,2011,46,台南市,新市區,M,0,0,1,67000,67000200
0749,2011,47,嘉義市,西區,F,0,1,1,10020,10020020
0749,2011,47,台南市,官田區,M,0,5~9,1,67000,67000100
0749,2011,48,彰化縣,埔心鄉,M,0,4,1,10007,10007150
0749,2011,48,雲林縣,麥寮鄉,M,0,2,1,10009,10009130
0749,2011,48,嘉義縣,民雄鄉,M,0,0,1,10010,10010050
0749,2011,48,高雄市,楠梓區,F,0,5~9,1,64000,64000040
0749,2011,49,雲林縣,四湖鄉,F,0,5~9,1,10009,10009180
0749,2011,49,雲林縣,斗六市,M,0,2,1,10009,10009010
0749,2011,49,嘉義縣,中埔鄉,M,0,0,1,10010,10010130
0749,2011,49,嘉義縣,水上鄉,M,0,3,1,10010,10010120
0749,2011,49,嘉義縣,竹崎鄉,M,0,1,1,10010,10010140
0749,2011,49,台中市,豐原區,M,0,2,1,66000,66000090
0749,2011,49,桃園市,中壢區,M,0,3,1,68000,68000020
0749,2011,50,雲林縣,崙背鄉,M,0,2,1,10009,10009120
0749,2011,50,雲林縣,斗六市,M,0,1,1,10009,10009010
0749,2011,50,新竹市,北區,M,0,4,1,10018,10018020
0749,2011,50,嘉義市,東區,M,0,0,1,10020,10020010
0749,2011,50,嘉義市,西區,F,0,4,1,10020,10020020
0749,2011,50,台中市,大肚區,F,0,0,1,66000,66000240
0749,2011,50,台中市,大肚區,F,0,4,1,66000,66000240
0749,2011,51,雲林縣,麥寮鄉,M,0,1,1,10009,10009130
0749,2011,51,花蓮縣,花蓮市,M,0,3,1,10015,10015010
0749,2011,51,高雄市,橋頭區,M,0,2,1,64000,64000200
0749,2011,51,台中市,豐原區,M,0,5~9,1,66000,66000090
0749,2011,52,彰化縣,埔心鄉,M,0,2,1,10007,10007150
0749,2011,52,台中市,沙鹿區,F,0,1,1,66000,66000130
0749,2011,52,台南市,安南區,F,0,5~9,1,67000,67000350
0749,2012,1,嘉義縣,民雄鄉,F,0,5~9,1,10010,10010050
0749,2012,1,台南市,安南區,M,0,2,1,67000,67000350
0749,2012,1,台南市,歸仁區,M,0,1,1,67000,67000280
0749,2012,2,彰化縣,線西鄉,M,0,1,1,10007,10007040
0749,2012,2,台中市,北屯區,M,0,1,1,66000,66000080
0749,2012,2,台南市,佳里區,M,0,1,1,67000,67000120
0749,2012,3,新竹市,東區,F,0,2,1,10018,10018010
0749,2012,3,台南市,北區,F,0,1,1,67000,67000340
0749,2012,3,台南市,善化區,F,0,0,1,67000,67000190
0749,2012,5,嘉義市,東區,M,0,2,1,10020,10020010
0749,2012,5,台北市,內湖區,M,0,1,1,63000,63000100
0749,2012,5,台北市,北投區,F,0,5~9,1,63000,63000120
0749,2012,5,新北市,蘆洲區,M,0,4,1,65000,65000140
0749,2012,6,新北市,樹林區,M,0,1,1,65000,65000070
0749,2012,6,桃園市,蘆竹區,M,0,5~9,1,68000,68000050
0749,2012,7,高雄市,橋頭區,F,0,5~9,1,64000,64000200
0749,2012,8,新竹縣,寶山鄉,M,0,1,1,10004,10004100
0749,2012,10,台南市,將軍區,F,0,3,1,67000,67000160
0749,2012,10,台南市,永康區,M,0,3,1,67000,67000310
0749,2012,12,台北市,大安區,F,0,2,1,63000,63000030
0749,2012,12,台中市,南屯區,F,0,4,1,66000,66000070
0749,2012,12,台南市,七股區,M,0,2,1,67000,67000150
0749,2012,12,台南市,安南區,M,0,0,1,67000,67000350
0749,2012,12,台南市,東區,M,0,2,1,67000,67000320
0749,2012,13,屏東縣,屏東市,F,0,1,1,10013,10013010
