Date,County,Town,Village,VillageID,VillageLon,VillageLat,BI,BILv,HI,HILv,CI,CILv,LI,LILv,AI,Con100HH
2024/06/04,台南市,關廟區,東勢里,6702900-008,120.341556712848,22.9511220579432,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,永康區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,將軍區,鯤鯓里,6701600-017,120.095624843642,23.1936453479275,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,北區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,東區,富強里,6703200-020,120.23045944927,22.9850212873168,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,永康區,蔦松里,6703100-008,120.255761741366,23.0461749923778,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,中西區,法華里,6703700-009,120.209236970645,22.982512374471,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/04,台南市,永康區,蔦松里,6703100-008,120.255761741366,23.0461749923778,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,安南區,安西里,6703500-007,120.205767080558,23.0310057135225,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,北區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,安南區,溪墘里,6703500-040,120.192613779782,23.0245587357256,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,仁德區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,永康區,五王里,6703100-001,120.234637797289,23.0116443992459,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,楠西區,灣丘里,6702400-002,120.533786360874,23.1715500425563,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,鹽水區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,北區,None,None,None,None,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,北區,None,None,None,None,4.000,1,4.000,2,11.764,4,1002.000,7,0.0000,4.00
2024/06/05,台南市,新營區,忠政里,6700100-001,120.314397474319,23.3151937199163,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,佳里區,海澄里,6701200-012,120.167398492434,23.1792414346865,1.754,1,1.754,1,6.666,3,26.315,3,0.0000,1.75
2024/06/05,台南市,永康區,埔園里,6703100-004,120.257574258263,23.0355244223672,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,中西區,光賢里,6703700-025,120.18898415528,23.0041169618932,2.000,1,2.000,1,8.333,3,12.000,3,0.0000,2.00
2024/06/05,台南市,南區,大林里,6703300-021,120.206711472271,22.9721079049406,4.000,1,2.000,1,16.666,5,52.000,4,0.0000,4.00
2024/06/05,台南市,永康區,西勢里,6703100-023,120.278653631274,23.0164167461803,0.000,0,0.000,0,0.000,0,0.000,0,0.0000,0.00
2024/06/05,台南市,南區,興農里,6703300-018,120.190635706777,22.9295862053006,2.666,1,1.333,1,11.111,4,17.333,3,0.0000,2.66
2024/06/05,台南市,北區,成功里,6703400-024,120.209437139082,23.0200703186048,1.333,1,1.333,1,5.555,3,13.333,3,0.0000,1.33
2024/06/05,台南市,北區,成功里,6703400-024,120.209437139082,23.0200703186048,1.333,1,1.333,1,6.250,3,13.333,3,0.0000,1.33
2024/06/05,台南市,北區,大豐里,6703400-018,120.190375474509,23.0087484418665,6.000,2,6.000,2,15.789,5,70.000,4,0.0000,6.00
