年,週,年齡別,縣市,手足口病急診就診人次,縣市別代碼
2007,40,1~3,屏東縣,1,10013
2007,40,1~3,南投縣,4,10008
2007,40,1~3,彰化縣,13,10007
2007,40,1~3,宜蘭縣,2,10002
2007,40,1~3,新北市,8,65000
2007,40,1~3,新竹市,2,10018
2007,40,1~3,新竹縣,2,10004
2007,40,1~3,花蓮縣,1,10015
2007,40,1~3,苗栗縣,3,10005
2007,40,1~3,高雄市,11,64000
2007,40,1~3,台北市,11,63000
2007,40,1~3,台中市,16,66000
2007,40,1~3,台南市,4,67000
2007,40,1~3,基隆市,1,10017
2007,40,4~6,南投縣,1,10008
2007,40,4~6,彰化縣,1,10007
2007,40,4~6,宜蘭縣,1,10002
2007,40,4~6,新北市,6,65000
2007,40,4~6,新竹市,1,10018
2007,40,4~6,花蓮縣,1,10015
2007,40,4~6,苗栗縣,1,10005
2007,40,4~6,高雄市,5,64000
2007,40,4~6,台北市,6,63000
2007,40,4~6,台中市,3,66000
2007,40,4~6,台南市,1,67000
2007,40,4~6,基隆市,5,10017
2007,40,7~15,桃園市,1,68000
2007,40,7~15,屏東縣,1,10013
2007,40,7~15,新北市,1,65000
2007,40,7~15,高雄市,2,64000
2007,40,7~15,台中市,2,66000
2007,41,0,新竹市,1,10018
2007,41,0,台中市,1,66000
2007,41,0,台南市,2,67000
2007,41,1~3,嘉義市,5,10020
2007,41,1~3,嘉義縣,3,10010
2007,41,1~3,桃園市,7,68000
2007,41,1~3,南投縣,1,10008
2007,41,1~3,彰化縣,3,10007
2007,41,1~3,宜蘭縣,5,10002
2007,41,1~3,新北市,11,65000
2007,41,1~3,新竹市,2,10018
2007,41,1~3,花蓮縣,1,10015
2007,41,1~3,苗栗縣,2,10005
2007,41,1~3,高雄市,20,64000
2007,41,1~3,台北市,15,63000
2007,41,1~3,台中市,15,66000
2007,41,1~3,台南市,9,67000
2007,41,1~3,雲林縣,6,10009
2007,41,1~3,基隆市,2,10017
2007,41,4~6,嘉義市,2,10020
2007,41,4~6,嘉義縣,1,10010
2007,41,4~6,桃園市,6,68000
2007,41,4~6,屏東縣,1,10013
2007,41,4~6,宜蘭縣,1,10002
2007,41,4~6,新北市,8,65000
2007,41,4~6,新竹市,1,10018
2007,41,4~6,新竹縣,1,10004
2007,41,4~6,花蓮縣,1,10015
2007,41,4~6,苗栗縣,1,10005
2007,41,4~6,高雄市,14,64000
2007,41,4~6,台北市,9,63000
2007,41,4~6,台中市,5,66000
2007,41,4~6,台南市,1,67000
2007,41,4~6,基隆市,1,10017
2007,41,7~15,嘉義市,1,10020
2007,41,7~15,新北市,1,65000
2007,41,7~15,新竹市,1,10018
2007,41,7~15,高雄市,3,64000
2007,41,7~15,台北市,2,63000
2007,41,7~15,台中市,2,66000
2007,41,7~15,基隆市,2,10017
2007,42,0,桃園市,3,68000
2007,42,0,新北市,2,65000
2007,42,0,高雄市,3,64000
2007,42,0,台北市,1,63000
2007,42,0,台中市,1,66000
2007,42,0,台南市,1,67000
2007,42,1~3,嘉義市,2,10020
2007,42,1~3,桃園市,8,68000
2007,42,1~3,屏東縣,2,10013
2007,42,1~3,彰化縣,4,10007
2007,42,1~3,澎湖縣,1,10016
2007,42,1~3,新北市,5,65000
2007,42,1~3,新竹市,3,10018
2007,42,1~3,花蓮縣,1,10015
2007,42,1~3,苗栗縣,2,10005
2007,42,1~3,高雄市,17,64000
2007,42,1~3,台北市,7,63000
2007,42,1~3,台中市,6,66000
2007,42,1~3,台南市,11,67000
2007,42,1~3,雲林縣,2,10009
2007,42,1~3,基隆市,1,10017
2007,42,4~6,嘉義市,1,10020
2007,42,4~6,桃園市,3,68000
2007,42,4~6,彰化縣,1,10007
2007,42,4~6,新竹市,3,10018
2007,42,4~6,高雄市,4,64000
2007,42,4~6,台北市,7,63000
2007,42,4~6,台中市,2,66000
2007,42,4~6,台南市,3,67000
2007,42,4~6,雲林縣,1,10009
2007,42,7~15,嘉義市,1,10020
2007,42,7~15,南投縣,1,10008
2007,42,7~15,新北市,3,65000
2007,42,7~15,高雄市,1,64000
2007,42,7~15,台北市,2,63000
2007,42,7~15,台南市,1,67000
2007,43,0,嘉義市,1,10020
2007,43,0,彰化縣,1,10007
2007,43,0,高雄市,5,64000
2007,43,0,台北市,2,63000
2007,43,0,台中市,2,66000
2007,43,0,台南市,2,67000
2007,43,1~3,嘉義市,2,10020
2007,43,1~3,嘉義縣,2,10010
2007,43,1~3,桃園市,3,68000
2007,43,1~3,屏東縣,7,10013
2007,43,1~3,彰化縣,4,10007
2007,43,1~3,新北市,6,65000
2007,43,1~3,新竹市,4,10018
2007,43,1~3,苗栗縣,2,10005
2007,43,1~3,高雄市,15,64000
2007,43,1~3,台北市,12,63000
2007,43,1~3,台中市,3,66000
2007,43,1~3,台南市,4,67000
2007,43,1~3,雲林縣,5,10009
2007,43,1~3,基隆市,2,10017
2007,43,4~6,嘉義市,2,10020
2007,43,4~6,桃園市,3,68000
2007,43,4~6,屏東縣,3,10013
2007,43,4~6,彰化縣,1,10007
2007,43,4~6,澎湖縣,1,10016
2007,43,4~6,新北市,2,65000
2007,43,4~6,新竹市,1,10018
2007,43,4~6,高雄市,1,64000
2007,43,4~6,台北市,4,63000
2007,43,7~15,嘉義縣,1,10010
2007,43,7~15,彰化縣,1,10007
2007,43,7~15,高雄市,2,64000
2007,44,0,桃園市,2,68000
2007,44,0,彰化縣,2,10007
2007,44,0,宜蘭縣,1,10002
2007,44,0,新北市,1,65000
2007,44,0,台北市,1,63000
2007,44,0,台中市,2,66000
2007,44,1~3,嘉義市,4,10020
2007,44,1~3,嘉義縣,3,10010
2007,44,1~3,桃園市,1,68000
2007,44,1~3,彰化縣,3,10007
2007,44,1~3,宜蘭縣,1,10002
2007,44,1~3,新北市,2,65000
2007,44,1~3,新竹市,2,10018
2007,44,1~3,花蓮縣,1,10015
2007,44,1~3,高雄市,19,64000
2007,44,1~3,台北市,12,63000
2007,44,1~3,台中市,5,66000
2007,44,1~3,台南市,5,67000
2007,44,1~3,雲林縣,4,10009
2007,44,1~3,基隆市,2,10017
2007,44,4~6,嘉義縣,2,10010
2007,44,4~6,桃園市,2,68000
2007,44,4~6,屏東縣,1,10013
2007,44,4~6,南投縣,1,10008
2007,44,4~6,彰化縣,1,10007
2007,44,4~6,新北市,3,65000
2007,44,4~6,苗栗縣,1,10005
2007,44,4~6,高雄市,8,64000
2007,44,4~6,台北市,7,63000
2007,44,4~6,台中市,2,66000
2007,44,7~15,嘉義市,1,10020
2007,44,7~15,嘉義縣,1,10010
2007,44,7~15,宜蘭縣,1,10002
2007,44,7~15,高雄市,1,64000
2007,45,0,桃園市,1,68000
2007,45,0,屏東縣,3,10013
2007,45,0,彰化縣,1,10007
2007,45,0,台北市,1,63000
2007,45,16+,台北市,1,63000
2007,45,1~3,嘉義市,1,10020
2007,45,1~3,桃園市,10,68000
2007,45,1~3,屏東縣,1,10013
2007,45,1~3,南投縣,1,10008
2007,45,1~3,彰化縣,3,10007
2007,45,1~3,新北市,4,65000
2007,45,1~3,新竹市,1,10018
2007,45,1~3,高雄市,13,64000
2007,45,1~3,台北市,8,63000
2007,45,1~3,台中市,3,66000
2007,45,1~3,台南市,2,67000
2007,45,1~3,雲林縣,1,10009
2007,45,4~6,嘉義市,1,10020
2007,45,4~6,桃園市,4,68000
2007,45,4~6,屏東縣,2,10013
2007,45,4~6,南投縣,2,10008
2007,45,4~6,彰化縣,2,10007
2007,45,4~6,新北市,2,65000
2007,45,4~6,花蓮縣,1,10015
2007,45,4~6,苗栗縣,1,10005
2007,45,4~6,高雄市,2,64000
2007,45,4~6,台北市,6,63000
2007,45,4~6,台中市,2,66000
2007,45,4~6,雲林縣,1,10009
2007,45,7~15,屏東縣,3,10013
2007,45,7~15,新北市,1,65000
2007,45,7~15,高雄市,4,64000
2007,45,7~15,台北市,2,63000
2007,45,7~15,台南市,1,67000
2007,46,0,桃園市,2,68000
2007,46,0,屏東縣,1,10013
2007,46,0,高雄市,1,64000
2007,46,0,台北市,1,63000
2007,46,16+,雲林縣,1,10009
2007,46,1~3,嘉義市,1,10020
2007,46,1~3,嘉義縣,1,10010
2007,46,1~3,桃園市,2,68000
2007,46,1~3,屏東縣,2,10013
2007,46,1~3,南投縣,1,10008
2007,46,1~3,彰化縣,2,10007
2007,46,1~3,宜蘭縣,1,10002
2007,46,1~3,新北市,5,65000
2007,46,1~3,新竹市,1,10018
2007,46,1~3,新竹縣,2,10004
2007,46,1~3,花蓮縣,1,10015
2007,46,1~3,高雄市,11,64000
2007,46,1~3,台北市,4,63000
2007,46,1~3,台中市,9,66000
2007,46,1~3,台南市,2,67000
2007,46,1~3,雲林縣,1,10009
2007,46,1~3,基隆市,1,10017
2007,46,4~6,嘉義市,1,10020
2007,46,4~6,嘉義縣,2,10010
2007,46,4~6,桃園市,3,68000
2007,46,4~6,屏東縣,1,10013
2007,46,4~6,彰化縣,4,10007
2007,46,4~6,新北市,4,65000
2007,46,4~6,高雄市,4,64000
2007,46,4~6,台北市,8,63000
2007,46,4~6,台中市,2,66000
2007,46,4~6,台南市,2,67000
2007,46,4~6,雲林縣,1,10009
2007,46,4~6,基隆市,1,10017
2007,46,7~15,桃園市,1,68000
2007,46,7~15,屏東縣,1,10013
2007,46,7~15,新竹市,1,10018
2007,46,7~15,高雄市,1,64000
2007,46,7~15,台北市,1,63000
2007,47,0,屏東縣,1,10013
2007,47,0,新竹市,1,10018
2007,47,0,高雄市,1,64000
2007,47,0,台北市,2,63000
2007,47,0,台中市,1,66000
2007,47,0,台南市,1,67000
2007,47,1~3,嘉義市,3,10020
2007,47,1~3,桃園市,3,68000
2007,47,1~3,屏東縣,5,10013
2007,47,1~3,彰化縣,4,10007
2007,47,1~3,澎湖縣,1,10016
2007,47,1~3,新北市,7,65000
2007,47,1~3,新竹市,4,10018
2007,47,1~3,苗栗縣,1,10005
2007,47,1~3,高雄市,9,64000
2007,47,1~3,台北市,15,63000
2007,47,1~3,台中市,6,66000
2007,47,1~3,台南市,7,67000
2007,47,1~3,雲林縣,1,10009
2007,47,1~3,基隆市,1,10017
2007,47,4~6,嘉義市,2,10020
2007,47,4~6,嘉義縣,1,10010
2007,47,4~6,桃園市,2,68000
2007,47,4~6,屏東縣,1,10013
2007,47,4~6,彰化縣,1,10007
2007,47,4~6,新北市,2,65000
2007,47,4~6,新竹市,2,10018
2007,47,4~6,高雄市,4,64000
2007,47,4~6,台北市,4,63000
2007,47,4~6,台中市,3,66000
2007,47,4~6,台南市,3,67000
2007,47,7~15,屏東縣,1,10013
2007,47,7~15,高雄市,3,64000
2007,47,7~15,台北市,1,63000
2007,48,0,嘉義縣,1,10010
2007,48,0,桃園市,1,68000
2007,48,0,新竹市,1,10018
2007,48,0,花蓮縣,1,10015
2007,48,0,高雄市,1,64000
2007,48,0,台北市,3,63000
2007,48,0,台南市,1,67000
2007,48,1~3,嘉義縣,5,10010
2007,48,1~3,桃園市,5,68000
2007,48,1~3,彰化縣,2,10007
2007,48,1~3,宜蘭縣,1,10002
2007,48,1~3,新北市,3,65000
2007,48,1~3,新竹市,1,10018
2007,48,1~3,花蓮縣,3,10015
2007,48,1~3,苗栗縣,1,10005
2007,48,1~3,高雄市,8,64000
2007,48,1~3,台北市,13,63000
2007,48,1~3,台中市,1,66000
2007,48,1~3,台南市,3,67000
2007,48,1~3,雲林縣,2,10009
2007,48,4~6,嘉義縣,1,10010
2007,48,4~6,桃園市,1,68000
2007,48,4~6,彰化縣,1,10007
2007,48,4~6,新北市,7,65000
2007,48,4~6,高雄市,4,64000
2007,48,4~6,台北市,9,63000
2007,48,4~6,台中市,1,66000
2007,48,7~15,屏東縣,2,10013
2007,48,7~15,高雄市,1,64000
2007,48,7~15,台北市,2,63000
2007,48,7~15,台中市,1,66000
2007,49,0,桃園市,2,68000
2007,49,0,彰化縣,1,10007
2007,49,0,高雄市,2,64000
2007,49,0,台北市,1,63000
2007,49,0,台中市,2,66000
2007,49,0,台南市,1,67000
2007,49,1~3,嘉義市,1,10020
2007,49,1~3,嘉義縣,1,10010
2007,49,1~3,桃園市,3,68000
2007,49,1~3,屏東縣,4,10013
2007,49,1~3,南投縣,1,10008
2007,49,1~3,彰化縣,3,10007
2007,49,1~3,宜蘭縣,1,10002
2007,49,1~3,新北市,1,65000
2007,49,1~3,高雄市,7,64000
2007,49,1~3,台北市,7,63000
2007,49,1~3,台中市,4,66000
2007,49,1~3,台南市,4,67000
2007,49,1~3,雲林縣,1,10009
2007,49,4~6,桃園市,2,68000
2007,49,4~6,屏東縣,2,10013
2007,49,4~6,宜蘭縣,1,10002
2007,49,4~6,新北市,1,65000
2007,49,4~6,新竹市,1,10018
2007,49,4~6,高雄市,3,64000
2007,49,4~6,台北市,6,63000
2007,49,4~6,台中市,2,66000
2007,49,4~6,台南市,2,67000
2007,49,7~15,桃園市,1,68000
2007,49,7~15,宜蘭縣,1,10002
2007,49,7~15,高雄市,3,64000
2007,49,7~15,台北市,2,63000
2007,49,7~15,台中市,1,66000
2007,50,0,桃園市,2,68000
2007,50,0,彰化縣,1,10007
2007,50,0,高雄市,2,64000
2007,50,0,基隆市,1,10017
2007,50,1~3,桃園市,6,68000
2007,50,1~3,屏東縣,6,10013
2007,50,1~3,南投縣,2,10008
2007,50,1~3,彰化縣,2,10007
2007,50,1~3,宜蘭縣,2,10002
2007,50,1~3,新北市,8,65000
2007,50,1~3,新竹市,1,10018
2007,50,1~3,苗栗縣,1,10005
2007,50,1~3,高雄市,8,64000
2007,50,1~3,台北市,9,63000
2007,50,1~3,台中市,3,66000
2007,50,1~3,台南市,2,67000
2007,50,1~3,基隆市,1,10017
2007,50,4~6,屏東縣,1,10013
2007,50,4~6,彰化縣,1,10007
2007,50,4~6,宜蘭縣,1,10002
2007,50,4~6,新竹縣,1,10004
2007,50,4~6,高雄市,3,64000
2007,50,4~6,台北市,8,63000
2007,50,4~6,台中市,1,66000
2007,50,7~15,高雄市,1,64000
2007,51,0,彰化縣,3,10007
2007,51,0,台北市,1,63000
2007,51,0,台南市,2,67000
2007,51,1~3,嘉義市,2,10020
2007,51,1~3,嘉義縣,1,10010
2007,51,1~3,桃園市,3,68000
2007,51,1~3,屏東縣,2,10013
2007,51,1~3,南投縣,1,10008
2007,51,1~3,彰化縣,5,10007
2007,51,1~3,宜蘭縣,1,10002
2007,51,1~3,新北市,4,65000
2007,51,1~3,花蓮縣,1,10015
2007,51,1~3,高雄市,10,64000
2007,51,1~3,台北市,16,63000
2007,51,1~3,台中市,5,66000
2007,51,1~3,台南市,1,67000
2007,51,1~3,基隆市,2,10017
2007,51,4~6,桃園市,1,68000
2007,51,4~6,屏東縣,3,10013
2007,51,4~6,彰化縣,2,10007
2007,51,4~6,新北市,3,65000
2007,51,4~6,高雄市,1,64000
2007,51,4~6,台北市,8,63000
2007,51,4~6,台中市,2,66000
2007,51,4~6,台南市,2,67000
2007,51,4~6,雲林縣,1,10009
2007,51,7~15,南投縣,1,10008
2007,51,7~15,彰化縣,1,10007
2007,51,7~15,新北市,1,65000
2007,51,7~15,新竹市,1,10018
2007,51,7~15,高雄市,2,64000
2007,51,7~15,台北市,3,63000
2007,52,0,桃園市,2,68000
2007,52,0,南投縣,1,10008
2007,52,0,彰化縣,1,10007
2007,52,0,新北市,1,65000
2007,52,0,新竹市,1,10018
2007,52,0,新竹縣,1,10004
2007,52,0,高雄市,2,64000
2007,52,0,台北市,1,63000
2007,52,16+,屏東縣,1,10013
2007,52,1~3,嘉義市,1,10020
2007,52,1~3,桃園市,4,68000
2007,52,1~3,屏東縣,2,10013
2007,52,1~3,彰化縣,2,10007
2007,52,1~3,新北市,10,65000
2007,52,1~3,新竹市,4,10018
2007,52,1~3,新竹縣,1,10004
2007,52,1~3,高雄市,13,64000
2007,52,1~3,台北市,8,63000
2007,52,1~3,台中市,5,66000
2007,52,1~3,台南市,2,67000
2007,52,1~3,雲林縣,1,10009
2007,52,1~3,基隆市,1,10017
2007,52,4~6,桃園市,1,68000
2007,52,4~6,屏東縣,1,10013
2007,52,4~6,宜蘭縣,1,10002
2007,52,4~6,新北市,2,65000
2007,52,4~6,新竹市,2,10018
2007,52,4~6,新竹縣,1,10004
2007,52,4~6,高雄市,4,64000
2007,52,4~6,台北市,9,63000
2007,52,4~6,台中市,2,66000
2007,52,4~6,台南市,1,67000
2007,52,7~15,台北市,1,63000
2007,52,7~15,台中市,1,66000
2007,52,7~15,台南市,2,67000
2008,01,0,台北市,3,63000
2008,01,0,台中市,2,66000
2008,01,0,基隆市,1,10017
2008,01,16+,台北市,1,63000
2008,01,1~3,嘉義縣,2,10010
2008,01,1~3,桃園市,2,68000
2008,01,1~3,屏東縣,3,10013
2008,01,1~3,彰化縣,2,10007
2008,01,1~3,宜蘭縣,2,10002
2008,01,1~3,新北市,10,65000
2008,01,1~3,新竹市,1,10018
2008,01,1~3,花蓮縣,2,10015
2008,01,1~3,高雄市,5,64000
2008,01,1~3,台北市,7,63000
2008,01,1~3,台中市,2,66000
2008,01,1~3,雲林縣,1,10009
2008,01,1~3,基隆市,1,10017
2008,01,4~6,桃園市,1,68000
2008,01,4~6,屏東縣,2,10013
2008,01,4~6,宜蘭縣,1,10002
2008,01,4~6,新北市,4,65000
2008,01,4~6,高雄市,5,64000
2008,01,4~6,台北市,6,63000
2008,01,7~15,基隆市,2,10017
2008,02,0,新北市,1,65000
2008,02,0,高雄市,1,64000
2008,02,0,台北市,1,63000
2008,02,0,台中市,1,66000
2008,02,0,台南市,1,67000
2008,02,16+,桃園市,1,68000
2008,02,16+,高雄市,2,64000
2008,02,1~3,嘉義市,1,10020
2008,02,1~3,桃園市,5,68000
2008,02,1~3,彰化縣,1,10007
2008,02,1~3,宜蘭縣,1,10002
2008,02,1~3,新北市,11,65000
2008,02,1~3,新竹市,2,10018
2008,02,1~3,花蓮縣,3,10015
2008,02,1~3,高雄市,11,64000
2008,02,1~3,台北市,13,63000
2008,02,1~3,台中市,10,66000
2008,02,1~3,台南市,1,67000
2008,02,1~3,基隆市,1,10017
2008,02,4~6,屏東縣,3,10013
2008,02,4~6,彰化縣,1,10007
2008,02,4~6,新北市,6,65000
2008,02,4~6,高雄市,3,64000
2008,02,4~6,台北市,10,63000
2008,02,4~6,台中市,4,66000
2008,02,7~15,嘉義市,1,10020
2008,02,7~15,南投縣,1,10008
2008,02,7~15,新竹縣,1,10004
2008,02,7~15,台北市,1,63000
2008,03,0,高雄市,1,64000
2008,03,0,台北市,1,63000
2008,03,0,台中市,1,66000
2008,03,16+,桃園市,1,68000
2008,03,1~3,嘉義市,1,10020
2008,03,1~3,嘉義縣,1,10010
2008,03,1~3,桃園市,2,68000
2008,03,1~3,屏東縣,1,10013
2008,03,1~3,南投縣,1,10008
2008,03,1~3,彰化縣,3,10007
2008,03,1~3,新北市,3,65000
2008,03,1~3,花蓮縣,2,10015
2008,03,1~3,高雄市,11,64000
2008,03,1~3,台北市,4,63000
2008,03,1~3,台中市,3,66000
2008,03,1~3,台南市,3,67000
2008,03,4~6,嘉義市,1,10020
2008,03,4~6,屏東縣,2,10013
2008,03,4~6,苗栗縣,1,10005
2008,03,4~6,高雄市,6,64000
2008,03,4~6,台北市,8,63000
2008,03,4~6,台中市,3,66000
2008,03,4~6,台南市,3,67000
2008,03,7~15,南投縣,1,10008
2008,03,7~15,高雄市,3,64000
2008,04,0,高雄市,2,64000
2008,04,0,台北市,1,63000
2008,04,0,基隆市,1,10017
2008,04,16+,台中市,1,66000
2008,04,1~3,嘉義市,1,10020
2008,04,1~3,屏東縣,9,10013
2008,04,1~3,彰化縣,1,10007
2008,04,1~3,宜蘭縣,1,10002
2008,04,1~3,新北市,11,65000
2008,04,1~3,高雄市,26,64000
2008,04,1~3,台北市,6,63000
2008,04,1~3,台中市,7,66000
2008,04,1~3,台南市,3,67000
2008,04,1~3,基隆市,1,10017
2008,04,4~6,嘉義市,1,10020
2008,04,4~6,桃園市,1,68000
2008,04,4~6,屏東縣,1,10013
2008,04,4~6,彰化縣,1,10007
2008,04,4~6,新北市,2,65000
2008,04,4~6,新竹市,1,10018
2008,04,4~6,花蓮縣,1,10015
2008,04,4~6,苗栗縣,1,10005
2008,04,4~6,高雄市,10,64000
2008,04,4~6,台北市,7,63000
2008,04,4~6,台南市,1,67000
2008,04,7~15,屏東縣,6,10013
2008,04,7~15,新北市,1,65000
2008,04,7~15,新竹市,1,10018
2008,04,7~15,高雄市,2,64000
2008,04,7~15,台北市,1,63000
2008,05,0,屏東縣,1,10013
2008,05,0,高雄市,3,64000
2008,05,0,台北市,1,63000
2008,05,0,台中市,1,66000
2008,05,16+,新北市,1,65000
2008,05,1~3,桃園市,2,68000
2008,05,1~3,屏東縣,2,10013
2008,05,1~3,南投縣,1,10008
2008,05,1~3,新竹市,1,10018
2008,05,1~3,高雄市,16,64000
2008,05,1~3,台北市,4,63000
2008,05,1~3,台中市,6,66000
2008,05,1~3,台南市,4,67000
2008,05,4~6,嘉義縣,1,10010
2008,05,4~6,桃園市,2,68000
2008,05,4~6,屏東縣,1,10013
2008,05,4~6,新北市,2,65000
2008,05,4~6,新竹縣,1,10004
2008,05,4~6,花蓮縣,1,10015
2008,05,4~6,高雄市,8,64000
2008,05,4~6,台北市,4,63000
2008,05,4~6,台南市,2,67000
2008,05,7~15,高雄市,2,64000
2008,05,7~15,台中市,1,66000
2008,06,0,桃園市,1,68000
2008,06,0,宜蘭縣,2,10002
2008,06,0,新北市,2,65000
2008,06,0,高雄市,2,64000
2008,06,0,台北市,1,63000
2008,06,0,台南市,1,67000
2008,06,16+,屏東縣,1,10013
2008,06,16+,高雄市,1,64000
2008,06,1~3,嘉義縣,1,10010
2008,06,1~3,桃園市,5,68000
2008,06,1~3,屏東縣,13,10013
2008,06,1~3,南投縣,1,10008
2008,06,1~3,宜蘭縣,4,10002
2008,06,1~3,新北市,9,65000
2008,06,1~3,新竹市,2,10018
2008,06,1~3,新竹縣,1,10004
2008,06,1~3,高雄市,28,64000
2008,06,1~3,台北市,11,63000
2008,06,1~3,台中市,6,66000
2008,06,1~3,台南市,3,67000
2008,06,1~3,雲林縣,2,10009
2008,06,4~6,桃園市,2,68000
2008,06,4~6,屏東縣,3,10013
2008,06,4~6,南投縣,1,10008
2008,06,4~6,新北市,4,65000
2008,06,4~6,新竹市,1,10018
2008,06,4~6,新竹縣,1,10004
2008,06,4~6,花蓮縣,1,10015
2008,06,4~6,高雄市,15,64000
2008,06,4~6,台北市,8,63000
2008,06,4~6,台中市,2,66000
2008,06,4~6,台南市,1,67000
2008,06,7~15,桃園市,1,68000
2008,06,7~15,屏東縣,4,10013
2008,06,7~15,宜蘭縣,1,10002
2008,06,7~15,新北市,3,65000
2008,06,7~15,高雄市,5,64000
2008,06,7~15,台中市,2,66000
2008,06,7~15,台南市,2,67000
2008,06,7~15,基隆市,3,10017
2008,07,0,高雄市,3,64000
2008,07,0,台北市,1,63000
2008,07,1~3,桃園市,1,68000
2008,07,1~3,屏東縣,4,10013
2008,07,1~3,南投縣,1,10008
2008,07,1~3,新北市,1,65000
2008,07,1~3,新竹市,2,10018
2008,07,1~3,花蓮縣,2,10015
2008,07,1~3,高雄市,13,64000
2008,07,1~3,台北市,6,63000
2008,07,1~3,台中市,1,66000
2008,07,1~3,台南市,7,67000
2008,07,4~6,桃園市,1,68000
2008,07,4~6,彰化縣,1,10007
2008,07,4~6,新北市,4,65000
2008,07,4~6,花蓮縣,1,10015
2008,07,4~6,高雄市,3,64000
2008,07,4~6,台北市,4,63000
2008,07,4~6,台中市,1,66000
2008,07,4~6,台南市,3,67000
2008,07,7~15,屏東縣,2,10013
2008,07,7~15,高雄市,3,64000
2008,07,7~15,台北市,2,63000
2008,07,7~15,台南市,1,67000
2008,08,0,彰化縣,2,10007
2008,08,0,高雄市,1,64000
2008,08,0,台北市,1,63000
2008,08,0,台中市,2,66000
2008,08,0,雲林縣,1,10009
2008,08,1~3,桃園市,2,68000
2008,08,1~3,屏東縣,10,10013
2008,08,1~3,彰化縣,2,10007
2008,08,1~3,新北市,2,65000
2008,08,1~3,高雄市,4,64000
2008,08,1~3,台北市,3,63000
2008,08,1~3,台中市,3,66000
2008,08,1~3,台南市,3,67000
2008,08,1~3,台東縣,1,10014
2008,08,4~6,南投縣,1,10008
2008,08,4~6,台北市,2,63000
2008,08,4~6,台中市,1,66000
2008,08,7~15,桃園市,1,68000
2008,08,7~15,屏東縣,2,10013
2008,08,7~15,新北市,1,65000
2008,09,0,花蓮縣,2,10015
2008,09,0,高雄市,1,64000
2008,09,16+,新北市,2,65000
2008,09,1~3,桃園市,1,68000
2008,09,1~3,屏東縣,2,10013
2008,09,1~3,彰化縣,1,10007
2008,09,1~3,新北市,3,65000
2008,09,1~3,新竹市,1,10018
2008,09,1~3,高雄市,7,64000
2008,09,1~3,台北市,5,63000
2008,09,1~3,台中市,3,66000
2008,09,1~3,台南市,1,67000
2008,09,1~3,台東縣,1,10014
2008,09,1~3,雲林縣,1,10009
2008,09,4~6,嘉義市,1,10020
2008,09,4~6,屏東縣,1,10013
2008,09,4~6,宜蘭縣,1,10002
2008,09,4~6,苗栗縣,2,10005
2008,09,4~6,高雄市,3,64000
2008,09,4~6,台北市,1,63000
2008,09,4~6,台中市,1,66000
2008,09,4~6,台南市,1,67000
2008,09,7~15,花蓮縣,1,10015
2008,09,7~15,台北市,1,63000
2008,10,1~3,屏東縣,6,10013
2008,10,1~3,南投縣,1,10008
2008,10,1~3,彰化縣,2,10007
2008,10,1~3,新北市,3,65000
2008,10,1~3,新竹市,3,10018
2008,10,1~3,高雄市,14,64000
2008,10,1~3,台北市,3,63000
2008,10,1~3,台中市,2,66000
2008,10,1~3,台南市,9,67000
2008,10,1~3,台東縣,2,10014
2008,10,1~3,雲林縣,1,10009
2008,10,4~6,屏東縣,1,10013
2008,10,4~6,彰化縣,1,10007
2008,10,4~6,新北市,1,65000
2008,10,4~6,花蓮縣,2,10015
2008,10,4~6,高雄市,6,64000
2008,10,4~6,台南市,2,67000
2008,10,7~15,高雄市,3,64000
2008,10,7~15,台北市,3,63000
2008,10,7~15,台南市,1,67000
2008,10,7~15,台東縣,1,10014
2008,11,0,南投縣,2,10008
2008,11,1~3,嘉義縣,1,10010
2008,11,1~3,屏東縣,5,10013
2008,11,1~3,彰化縣,1,10007
2008,11,1~3,新北市,3,65000
2008,11,1~3,高雄市,5,64000
2008,11,1~3,台北市,4,63000
2008,11,1~3,台中市,6,66000
2008,11,1~3,台南市,4,67000
2008,11,1~3,基隆市,2,10017
2008,11,4~6,桃園市,2,68000
2008,11,4~6,新北市,3,65000
2008,11,4~6,新竹市,1,10018
2008,11,4~6,新竹縣,1,10004
2008,11,4~6,高雄市,5,64000
2008,11,4~6,台北市,2,63000
2008,11,4~6,台中市,2,66000
2008,11,4~6,台南市,1,67000
2008,11,4~6,基隆市,1,10017
2008,11,7~15,高雄市,1,64000
2008,11,7~15,台南市,1,67000
2008,12,0,嘉義縣,1,10010
2008,12,0,高雄市,2,64000
2008,12,1~3,嘉義市,1,10020
2008,12,1~3,嘉義縣,2,10010
2008,12,1~3,桃園市,1,68000
2008,12,1~3,屏東縣,2,10013
2008,12,1~3,南投縣,2,10008
2008,12,1~3,彰化縣,2,10007
2008,12,1~3,新北市,3,65000
2008,12,1~3,苗栗縣,2,10005
2008,12,1~3,高雄市,5,64000
2008,12,1~3,台北市,3,63000
2008,12,1~3,台中市,6,66000
2008,12,1~3,台南市,4,67000
2008,12,1~3,台東縣,1,10014
2008,12,4~6,屏東縣,1,10013
2008,12,4~6,新竹市,1,10018
2008,12,4~6,高雄市,1,64000
2008,12,4~6,台北市,4,63000
2008,12,4~6,台中市,1,66000
2008,12,4~6,台南市,2,67000
2008,12,7~15,高雄市,5,64000
