年,週,就診類別,年齡別,縣市,流感及其所致肺炎健保就診人次,健保就診總人次,縣市別代碼
2021,17,住院,13~15,台北市,0,43,63000
2021,17,住院,13~15,高雄市,0,28,64000
2021,17,住院,13~15,新北市,0,9,65000
2021,17,住院,13~15,台中市,0,54,66000
2021,17,住院,13~15,台南市,0,4,67000
2021,17,住院,13~15,桃園市,0,16,68000
2021,17,住院,16~18,金門縣,0,1,09020
2021,17,住院,16~18,宜蘭縣,0,4,10002
2021,17,住院,16~18,新竹縣,0,7,10004
2021,17,住院,16~18,苗栗縣,0,3,10005
2021,17,住院,16~18,彰化縣,0,23,10007
2021,17,住院,16~18,南投縣,0,1,10008
2021,17,住院,16~18,雲林縣,0,5,10009
2021,17,住院,16~18,嘉義縣,0,6,10010
2021,17,住院,16~18,屏東縣,0,6,10013
2021,17,住院,16~18,台東縣,0,2,10014
2021,17,住院,16~18,花蓮縣,0,4,10015
2021,17,住院,16~18,基隆市,0,9,10017
2021,17,住院,16~18,新竹市,0,5,10018
2021,17,住院,16~18,嘉義市,0,3,10020
2021,17,住院,16~18,台北市,0,67,63000
2021,17,住院,16~18,高雄市,0,30,64000
2021,17,住院,16~18,新北市,0,18,65000
2021,17,住院,16~18,台中市,0,64,66000
2021,17,住院,16~18,台南市,0,6,67000
2021,17,住院,16~18,桃園市,0,35,68000
2021,17,住院,19~24,金門縣,0,3,09020
2021,17,住院,19~24,宜蘭縣,0,21,10002
2021,17,住院,19~24,新竹縣,0,23,10004
2021,17,住院,19~24,苗栗縣,0,25,10005
2021,17,住院,19~24,彰化縣,0,87,10007
2021,17,住院,19~24,南投縣,0,8,10008
2021,17,住院,19~24,雲林縣,0,16,10009
2021,17,住院,19~24,嘉義縣,0,22,10010
2021,17,住院,19~24,屏東縣,0,31,10013
2021,17,住院,19~24,台東縣,0,2,10014
2021,17,住院,19~24,花蓮縣,0,31,10015
2021,17,住院,19~24,澎湖縣,0,2,10016
2021,17,住院,19~24,基隆市,0,12,10017
2021,17,住院,19~24,新竹市,0,12,10018
2021,17,住院,19~24,嘉義市,0,12,10020
2021,17,住院,19~24,台北市,0,169,63000
2021,17,住院,19~24,高雄市,0,148,64000
2021,17,住院,19~24,新北市,0,67,65000
2021,17,住院,19~24,台中市,0,211,66000
2021,17,住院,19~24,台南市,0,41,67000
2021,17,住院,19~24,桃園市,0,119,68000
2021,17,住院,25~64,金門縣,0,43,09020
2021,17,住院,25~64,宜蘭縣,0,478,10002
2021,17,住院,25~64,新竹縣,0,454,10004
2021,17,住院,25~64,苗栗縣,0,250,10005
2021,17,住院,25~64,彰化縣,0,1472,10007
2021,17,住院,25~64,南投縣,0,172,10008
2021,17,住院,25~64,雲林縣,0,406,10009
2021,17,住院,25~64,嘉義縣,0,564,10010
2021,17,住院,25~64,屏東縣,0,442,10013
2021,17,住院,25~64,台東縣,0,82,10014
2021,17,住院,25~64,花蓮縣,0,451,10015
2021,17,住院,25~64,澎湖縣,0,21,10016
2021,17,住院,25~64,基隆市,0,374,10017
2021,17,住院,25~64,新竹市,0,274,10018
2021,17,住院,25~64,嘉義市,0,396,10020
2021,17,住院,25~64,台北市,1,4429,63000
2021,17,住院,25~64,高雄市,0,2748,64000
2021,17,住院,25~64,新北市,1,1481,65000
2021,17,住院,25~64,台中市,0,3851,66000
2021,17,住院,25~64,台南市,1,1228,67000
2021,17,住院,25~64,桃園市,0,2199,68000
2021,17,住院,3~6,金門縣,0,3,09020
2021,17,住院,3~6,宜蘭縣,0,21,10002
2021,17,住院,3~6,新竹縣,0,9,10004
2021,17,住院,3~6,苗栗縣,0,7,10005
2021,17,住院,3~6,彰化縣,0,73,10007
2021,17,住院,3~6,南投縣,0,8,10008
2021,17,住院,3~6,雲林縣,0,9,10009
2021,17,住院,3~6,嘉義縣,0,19,10010
2021,17,住院,3~6,屏東縣,0,29,10013
2021,17,住院,3~6,台東縣,0,1,10014
2021,17,住院,3~6,花蓮縣,0,8,10015
2021,17,住院,3~6,基隆市,0,17,10017
2021,17,住院,3~6,新竹市,0,12,10018
2021,17,住院,3~6,嘉義市,0,6,10020
2021,17,住院,3~6,台北市,0,124,63000
2021,17,住院,3~6,高雄市,0,73,64000
2021,17,住院,3~6,新北市,0,27,65000
2021,17,住院,3~6,台中市,0,126,66000
2021,17,住院,3~6,台南市,0,17,67000
2021,17,住院,3~6,桃園市,0,71,68000
2021,17,住院,65+,金門縣,0,31,09020
2021,17,住院,65+,宜蘭縣,0,386,10002
2021,17,住院,65+,新竹縣,0,279,10004
2021,17,住院,65+,苗栗縣,0,279,10005
2021,17,住院,65+,彰化縣,0,1225,10007
2021,17,住院,65+,南投縣,0,159,10008
2021,17,住院,65+,雲林縣,0,447,10009
2021,17,住院,65+,嘉義縣,0,581,10010
2021,17,住院,65+,屏東縣,0,464,10013
2021,17,住院,65+,台東縣,0,77,10014
2021,17,住院,65+,花蓮縣,0,331,10015
2021,17,住院,65+,澎湖縣,0,17,10016
2021,17,住院,65+,基隆市,0,354,10017
2021,17,住院,65+,新竹市,0,206,10018
2021,17,住院,65+,嘉義市,0,293,10020
2021,17,住院,65+,台北市,0,3538,63000
2021,17,住院,65+,高雄市,0,1853,64000
2021,17,住院,65+,新北市,0,1174,65000
2021,17,住院,65+,台中市,0,2397,66000
2021,17,住院,65+,台南市,0,833,67000
2021,17,住院,65+,桃園市,0,1447,68000
2021,17,住院,7~12,金門縣,0,3,09020
2021,17,住院,7~12,宜蘭縣,1,13,10002
2021,17,住院,7~12,新竹縣,0,4,10004
2021,17,住院,7~12,苗栗縣,0,6,10005
2021,17,住院,7~12,彰化縣,0,48,10007
2021,17,住院,7~12,南投縣,0,4,10008
2021,17,住院,7~12,雲林縣,0,9,10009
2021,17,住院,7~12,嘉義縣,0,14,10010
2021,17,住院,7~12,屏東縣,0,20,10013
2021,17,住院,7~12,台東縣,0,1,10014
2021,17,住院,7~12,花蓮縣,0,11,10015
2021,17,住院,7~12,基隆市,0,4,10017
2021,17,住院,7~12,新竹市,0,12,10018
2021,17,住院,7~12,嘉義市,0,4,10020
2021,17,住院,7~12,台北市,0,116,63000
2021,17,住院,7~12,高雄市,0,45,64000
2021,17,住院,7~12,新北市,0,23,65000
2021,17,住院,7~12,台中市,0,91,66000
2021,17,住院,7~12,台南市,0,10,67000
2021,17,住院,7~12,桃園市,0,41,68000
2021,17,住院,不詳,屏東縣,0,1,10013
2021,17,門診,0~2,連江縣,0,22,09007
2021,17,門診,0~2,金門縣,0,341,09020
2021,17,門診,0~2,宜蘭縣,0,1442,10002
2021,17,門診,0~2,新竹縣,8,2292,10004
2021,17,門診,0~2,苗栗縣,6,1677,10005
2021,17,門診,0~2,彰化縣,14,4762,10007
2021,17,門診,0~2,南投縣,3,1994,10008
2021,17,門診,0~2,雲林縣,4,2113,10009
2021,17,門診,0~2,嘉義縣,0,800,10010
2021,17,門診,0~2,屏東縣,13,2924,10013
2021,17,門診,0~2,台東縣,5,707,10014
2021,17,門診,0~2,花蓮縣,0,1199,10015
2021,17,門診,0~2,澎湖縣,0,400,10016
2021,17,門診,0~2,基隆市,0,954,10017
2021,17,門診,0~2,新竹市,7,2707,10018
2021,17,門診,0~2,嘉義市,0,1275,10020
2021,17,門診,0~2,台北市,16,8179,63000
2021,17,門診,0~2,高雄市,17,9081,64000
2021,17,門診,0~2,新北市,45,15586,65000
2021,17,門診,0~2,台中市,82,12535,66000
2021,17,門診,0~2,台南市,5,6535,67000
2021,17,門診,0~2,桃園市,17,8221,68000
2021,17,門診,13~15,連江縣,0,11,09007
2021,17,門診,13~15,金門縣,0,288,09020
2021,17,門診,13~15,宜蘭縣,2,1221,10002
2021,17,門診,13~15,新竹縣,3,1619,10004
2021,17,門診,13~15,苗栗縣,2,1398,10005
2021,17,門診,13~15,彰化縣,7,3811,10007
2021,17,門診,13~15,南投縣,0,1273,10008
2021,17,門診,13~15,雲林縣,3,1985,10009
2021,17,門診,13~15,嘉義縣,4,950,10010
2021,17,門診,13~15,屏東縣,20,2179,10013
2021,17,門診,13~15,台東縣,1,605,10014
2021,17,門診,13~15,花蓮縣,2,886,10015
2021,17,門診,13~15,澎湖縣,0,292,10016
2021,17,門診,13~15,基隆市,1,887,10017
2021,17,門診,13~15,新竹市,4,1742,10018
2021,17,門診,13~15,嘉義市,7,1266,10020
2021,17,門診,13~15,台北市,8,7224,63000
2021,17,門診,13~15,高雄市,25,7573,64000
2021,17,門診,13~15,新北市,19,12387,65000
2021,17,門診,13~15,台中市,31,8431,66000
2021,17,門診,13~15,台南市,12,4626,67000
2021,17,門診,13~15,桃園市,10,5959,68000
2021,17,門診,16~18,連江縣,0,26,09007
2021,17,門診,16~18,金門縣,0,298,09020
2021,17,門診,16~18,宜蘭縣,2,1279,10002
2021,17,門診,16~18,新竹縣,1,1518,10004
2021,17,門診,16~18,苗栗縣,7,1342,10005
2021,17,門診,16~18,彰化縣,9,4017,10007
2021,17,門診,16~18,南投縣,1,1403,10008
2021,17,門診,16~18,雲林縣,1,1881,10009
2021,17,門診,16~18,嘉義縣,6,1015,10010
2021,17,門診,16~18,屏東縣,12,1981,10013
2021,17,門診,16~18,台東縣,2,534,10014
2021,17,門診,16~18,花蓮縣,3,952,10015
2021,17,門診,16~18,澎湖縣,1,333,10016
2021,17,門診,16~18,基隆市,0,1006,10017
2021,17,門診,16~18,新竹市,3,1732,10018
2021,17,門診,16~18,嘉義市,5,1440,10020
2021,17,門診,16~18,台北市,12,7556,63000
2021,17,門診,16~18,高雄市,26,7910,64000
2021,17,門診,16~18,新北市,22,12498,65000
2021,17,門診,16~18,台中市,35,9129,66000
2021,17,門診,16~18,台南市,10,4748,67000
2021,17,門診,16~18,桃園市,14,6380,68000
2021,17,門診,19~24,連江縣,0,83,09007
2021,17,門診,19~24,金門縣,0,598,09020
2021,17,門診,19~24,宜蘭縣,1,2090,10002
2021,17,門診,19~24,新竹縣,0,2473,10004
2021,17,門診,19~24,苗栗縣,5,2332,10005
2021,17,門診,19~24,彰化縣,12,7171,10007
2021,17,門診,19~24,南投縣,2,2215,10008
2021,17,門診,19~24,雲林縣,7,3934,10009
2021,17,門診,19~24,嘉義縣,3,2036,10010
2021,17,門診,19~24,屏東縣,38,4293,10013
2021,17,門診,19~24,台東縣,2,968,10014
2021,17,門診,19~24,花蓮縣,1,2273,10015
2021,17,門診,19~24,澎湖縣,0,848,10016
2021,17,門診,19~24,基隆市,3,1952,10017
2021,17,門診,19~24,新竹市,4,3768,10018
2021,17,門診,19~24,嘉義市,15,2899,10020
2021,17,門診,19~24,台北市,20,21533,63000
2021,17,門診,19~24,高雄市,38,19815,64000
2021,17,門診,19~24,新北市,53,26027,65000
2021,17,門診,19~24,台中市,67,25902,66000
2021,17,門診,19~24,台南市,27,11818,67000
2021,17,門診,19~24,桃園市,27,12650,68000
2021,17,門診,25~64,連江縣,0,941,09007
2021,17,門診,25~64,金門縣,0,7244,09020
2021,17,門診,25~64,宜蘭縣,49,35114,10002
2021,17,門診,25~64,新竹縣,17,40235,10004
2021,17,門診,25~64,苗栗縣,55,36873,10005
2021,17,門診,25~64,彰化縣,133,111641,10007
2021,17,門診,25~64,南投縣,20,40484,10008
2021,17,門診,25~64,雲林縣,90,57798,10009
2021,17,門診,25~64,嘉義縣,105,26162,10010
2021,17,門診,25~64,屏東縣,288,67173,10013
2021,17,門診,25~64,台東縣,22,18118,10014
2021,17,門診,25~64,花蓮縣,33,29415,10015
2021,17,門診,25~64,澎湖縣,2,12905,10016
2021,17,門診,25~64,基隆市,18,27841,10017
2021,17,門診,25~64,新竹市,61,50010,10018
2021,17,門診,25~64,嘉義市,158,41523,10020
2021,17,門診,25~64,台北市,197,297238,63000
2021,17,門診,25~64,高雄市,558,277990,64000
2021,17,門診,25~64,新北市,404,344118,65000
2021,17,門診,25~64,台中市,493,298698,66000
2021,17,門診,25~64,台南市,251,164232,67000
2021,17,門診,25~64,桃園市,226,170170,68000
2021,17,門診,3~6,連江縣,0,52,09007
2021,17,門診,3~6,金門縣,0,695,09020
2021,17,門診,3~6,宜蘭縣,10,3367,10002
2021,17,門診,3~6,新竹縣,13,5031,10004
2021,17,門診,3~6,苗栗縣,14,4364,10005
2021,17,門診,3~6,彰化縣,22,11335,10007
2021,17,門診,3~6,南投縣,4,4139,10008
2021,17,門診,3~6,雲林縣,4,4939,10009
2021,17,門診,3~6,嘉義縣,5,2104,10010
2021,17,門診,3~6,屏東縣,39,6448,10013
2021,17,門診,3~6,台東縣,7,1502,10014
2021,17,門診,3~6,花蓮縣,2,2690,10015
2021,17,門診,3~6,澎湖縣,0,963,10016
2021,17,門診,3~6,基隆市,2,2540,10017
2021,17,門診,3~6,新竹市,11,5901,10018
2021,17,門診,3~6,嘉義市,6,3388,10020
2021,17,門診,3~6,台北市,31,19323,63000
2021,17,門診,3~6,高雄市,42,20790,64000
2021,17,門診,3~6,新北市,90,36130,65000
2021,17,門診,3~6,台中市,218,28350,66000
2021,17,門診,3~6,台南市,13,14549,67000
2021,17,門診,3~6,桃園市,38,19511,68000
2021,17,門診,65+,連江縣,0,401,09007
2021,17,門診,65+,金門縣,0,4438,09020
2021,17,門診,65+,宜蘭縣,48,28125,10002
2021,17,門診,65+,新竹縣,6,17975,10004
2021,17,門診,65+,苗栗縣,20,25075,10005
2021,17,門診,65+,彰化縣,62,72513,10007
2021,17,門診,65+,南投縣,10,31707,10008
2021,17,門診,65+,雲林縣,53,43443,10009
2021,17,門診,65+,嘉義縣,143,22921,10010
2021,17,門診,65+,屏東縣,138,52760,10013
2021,17,門診,65+,台東縣,16,13520,10014
2021,17,門診,65+,花蓮縣,23,20845,10015
2021,17,門診,65+,澎湖縣,0,9380,10016
2021,17,門診,65+,基隆市,8,17417,10017
2021,17,門診,65+,新竹市,15,22031,10018
2021,17,門診,65+,嘉義市,60,26282,10020
2021,17,門診,65+,台北市,108,204054,63000
2021,17,門診,65+,高雄市,236,173378,64000
2021,17,門診,65+,新北市,102,171188,65000
2021,17,門診,65+,台中市,153,154984,66000
2021,17,門診,65+,台南市,162,97072,67000
2021,17,門診,65+,桃園市,65,71594,68000
2021,17,門診,7~12,連江縣,0,39,09007
2021,17,門診,7~12,金門縣,0,650,09020
2021,17,門診,7~12,宜蘭縣,2,2496,10002
2021,17,門診,7~12,新竹縣,8,4140,10004
2021,17,門診,7~12,苗栗縣,4,3311,10005
2021,17,門診,7~12,彰化縣,10,9169,10007
2021,17,門診,7~12,南投縣,0,3193,10008
2021,17,門診,7~12,雲林縣,3,3875,10009
2021,17,門診,7~12,嘉義縣,7,1752,10010
2021,17,門診,7~12,屏東縣,32,4867,10013
2021,17,門診,7~12,台東縣,5,1332,10014
2021,17,門診,7~12,花蓮縣,9,2336,10015
2021,17,門診,7~12,澎湖縣,1,782,10016
2021,17,門診,7~12,基隆市,2,2057,10017
2021,17,門診,7~12,新竹市,8,5418,10018
2021,17,門診,7~12,嘉義市,4,2996,10020
2021,17,門診,7~12,台北市,28,18766,63000
2021,17,門診,7~12,高雄市,52,18591,64000
2021,17,門診,7~12,新北市,46,31557,65000
2021,17,門診,7~12,台中市,119,22777,66000
2021,17,門診,7~12,台南市,13,12203,67000
2021,17,門診,7~12,桃園市,30,16190,68000
2021,17,門診,不詳,台北市,0,3,63000
2021,17,門診,不詳,新北市,0,2,65000
2021,18,住院,0~2,金門縣,0,2,09020
2021,18,住院,0~2,宜蘭縣,0,36,10002
2021,18,住院,0~2,新竹縣,0,14,10004
2021,18,住院,0~2,苗栗縣,0,4,10005
2021,18,住院,0~2,彰化縣,0,76,10007
2021,18,住院,0~2,南投縣,0,10,10008
2021,18,住院,0~2,雲林縣,0,3,10009
2021,18,住院,0~2,嘉義縣,0,15,10010
2021,18,住院,0~2,屏東縣,0,37,10013
2021,18,住院,0~2,台東縣,0,3,10014
2021,18,住院,0~2,花蓮縣,0,9,10015
2021,18,住院,0~2,基隆市,0,17,10017
2021,18,住院,0~2,新竹市,0,21,10018
2021,18,住院,0~2,嘉義市,0,6,10020
2021,18,住院,0~2,台北市,0,119,63000
2021,18,住院,0~2,高雄市,0,67,64000
2021,18,住院,0~2,新北市,0,51,65000
2021,18,住院,0~2,台中市,0,116,66000
2021,18,住院,0~2,台南市,0,17,67000
2021,18,住院,0~2,桃園市,0,100,68000
2021,18,住院,13~15,金門縣,0,2,09020
2021,18,住院,13~15,宜蘭縣,0,7,10002
2021,18,住院,13~15,新竹縣,0,1,10004
2021,18,住院,13~15,苗栗縣,0,7,10005
2021,18,住院,13~15,彰化縣,0,15,10007
2021,18,住院,13~15,雲林縣,0,2,10009
2021,18,住院,13~15,嘉義縣,0,9,10010
2021,18,住院,13~15,屏東縣,0,2,10013
2021,18,住院,13~15,花蓮縣,0,3,10015
2021,18,住院,13~15,基隆市,0,5,10017
2021,18,住院,13~15,新竹市,0,3,10018
2021,18,住院,13~15,嘉義市,0,2,10020
2021,18,住院,13~15,台北市,0,34,63000
2021,18,住院,13~15,高雄市,0,13,64000
2021,18,住院,13~15,新北市,0,9,65000
2021,18,住院,13~15,台中市,0,59,66000
2021,18,住院,13~15,台南市,0,5,67000
2021,18,住院,13~15,桃園市,0,23,68000
2021,18,住院,16~18,金門縣,0,1,09020
2021,18,住院,16~18,宜蘭縣,0,7,10002
2021,18,住院,16~18,新竹縣,0,5,10004
2021,18,住院,16~18,苗栗縣,0,9,10005
2021,18,住院,16~18,彰化縣,0,22,10007
2021,18,住院,16~18,南投縣,0,7,10008
2021,18,住院,16~18,雲林縣,0,7,10009
2021,18,住院,16~18,嘉義縣,0,7,10010
2021,18,住院,16~18,屏東縣,0,11,10013
2021,18,住院,16~18,台東縣,0,1,10014
2021,18,住院,16~18,花蓮縣,0,8,10015
2021,18,住院,16~18,基隆市,0,6,10017
2021,18,住院,16~18,新竹市,0,3,10018
2021,18,住院,16~18,嘉義市,0,3,10020
2021,18,住院,16~18,台北市,0,50,63000
2021,18,住院,16~18,高雄市,0,28,64000
2021,18,住院,16~18,新北市,0,24,65000
2021,18,住院,16~18,台中市,0,51,66000
2021,18,住院,16~18,台南市,0,13,67000
2021,18,住院,16~18,桃園市,0,38,68000
2021,18,住院,19~24,金門縣,0,3,09020
2021,18,住院,19~24,宜蘭縣,0,21,10002
2021,18,住院,19~24,新竹縣,0,21,10004
2021,18,住院,19~24,苗栗縣,0,24,10005
2021,18,住院,19~24,彰化縣,0,64,10007
2021,18,住院,19~24,南投縣,0,9,10008
2021,18,住院,19~24,雲林縣,0,22,10009
2021,18,住院,19~24,嘉義縣,0,25,10010
2021,18,住院,19~24,屏東縣,0,37,10013
2021,18,住院,19~24,台東縣,0,8,10014
2021,18,住院,19~24,花蓮縣,0,25,10015
2021,18,住院,19~24,澎湖縣,0,2,10016
2021,18,住院,19~24,基隆市,0,12,10017
2021,18,住院,19~24,新竹市,0,12,10018
2021,18,住院,19~24,嘉義市,0,20,10020
2021,18,住院,19~24,台北市,1,175,63000
2021,18,住院,19~24,高雄市,0,127,64000
2021,18,住院,19~24,新北市,0,84,65000
2021,18,住院,19~24,台中市,0,214,66000
2021,18,住院,19~24,台南市,0,49,67000
2021,18,住院,19~24,桃園市,0,111,68000
2021,18,住院,25~64,金門縣,0,40,09020
2021,18,住院,25~64,宜蘭縣,1,524,10002
2021,18,住院,25~64,新竹縣,0,439,10004
2021,18,住院,25~64,苗栗縣,0,228,10005
2021,18,住院,25~64,彰化縣,0,1410,10007
2021,18,住院,25~64,南投縣,0,155,10008
2021,18,住院,25~64,雲林縣,0,416,10009
2021,18,住院,25~64,嘉義縣,0,586,10010
2021,18,住院,25~64,屏東縣,0,489,10013
2021,18,住院,25~64,台東縣,0,96,10014
2021,18,住院,25~64,花蓮縣,0,405,10015
2021,18,住院,25~64,澎湖縣,0,20,10016
2021,18,住院,25~64,基隆市,0,370,10017
2021,18,住院,25~64,新竹市,0,281,10018
2021,18,住院,25~64,嘉義市,0,377,10020
2021,18,住院,25~64,台北市,0,4249,63000
2021,18,住院,25~64,高雄市,0,2405,64000
2021,18,住院,25~64,新北市,0,1414,65000
2021,18,住院,25~64,台中市,1,3538,66000
2021,18,住院,25~64,台南市,0,1204,67000
2021,18,住院,25~64,桃園市,0,2307,68000
2021,18,住院,3~6,金門縣,0,1,09020
2021,18,住院,3~6,宜蘭縣,0,31,10002
2021,18,住院,3~6,新竹縣,0,16,10004
2021,18,住院,3~6,苗栗縣,0,8,10005
2021,18,住院,3~6,彰化縣,0,52,10007
2021,18,住院,3~6,南投縣,0,14,10008
2021,18,住院,3~6,雲林縣,0,7,10009
2021,18,住院,3~6,嘉義縣,0,17,10010
2021,18,住院,3~6,屏東縣,0,31,10013
2021,18,住院,3~6,台東縣,0,2,10014
2021,18,住院,3~6,花蓮縣,0,16,10015
2021,18,住院,3~6,基隆市,0,14,10017
2021,18,住院,3~6,新竹市,0,16,10018
2021,18,住院,3~6,嘉義市,0,5,10020
2021,18,住院,3~6,台北市,0,112,63000
2021,18,住院,3~6,高雄市,0,45,64000
2021,18,住院,3~6,新北市,0,39,65000
2021,18,住院,3~6,台中市,0,121,66000
2021,18,住院,3~6,台南市,0,16,67000
2021,18,住院,3~6,桃園市,0,80,68000
2021,18,住院,65+,連江縣,0,3,09007
2021,18,住院,65+,金門縣,0,28,09020
2021,18,住院,65+,宜蘭縣,0,419,10002
2021,18,住院,65+,新竹縣,0,317,10004
2021,18,住院,65+,苗栗縣,0,244,10005
2021,18,住院,65+,彰化縣,0,1254,10007
2021,18,住院,65+,南投縣,0,158,10008
2021,18,住院,65+,雲林縣,0,477,10009
2021,18,住院,65+,嘉義縣,0,662,10010
2021,18,住院,65+,屏東縣,0,445,10013
2021,18,住院,65+,台東縣,0,59,10014
2021,18,住院,65+,花蓮縣,0,352,10015
2021,18,住院,65+,澎湖縣,0,14,10016
2021,18,住院,65+,基隆市,0,365,10017
2021,18,住院,65+,新竹市,0,247,10018
2021,18,住院,65+,嘉義市,0,295,10020
2021,18,住院,65+,台北市,1,3401,63000
2021,18,住院,65+,高雄市,0,1425,64000
2021,18,住院,65+,新北市,0,1267,65000
2021,18,住院,65+,台中市,0,2454,66000
2021,18,住院,65+,台南市,0,902,67000
2021,18,住院,65+,桃園市,0,1513,68000
2021,18,住院,7~12,金門縣,0,2,09020
2021,18,住院,7~12,宜蘭縣,0,14,10002
2021,18,住院,7~12,新竹縣,0,3,10004
2021,18,住院,7~12,苗栗縣,0,4,10005
2021,18,住院,7~12,彰化縣,0,31,10007
2021,18,住院,7~12,南投縣,0,5,10008
2021,18,住院,7~12,雲林縣,0,4,10009
2021,18,住院,7~12,嘉義縣,0,21,10010
2021,18,住院,7~12,屏東縣,0,17,10013
2021,18,住院,7~12,台東縣,0,1,10014
2021,18,住院,7~12,花蓮縣,0,7,10015
2021,18,住院,7~12,基隆市,0,8,10017
2021,18,住院,7~12,新竹市,0,4,10018
2021,18,住院,7~12,嘉義市,0,4,10020
2021,18,住院,7~12,台北市,0,96,63000
2021,18,住院,7~12,高雄市,0,49,64000
2021,18,住院,7~12,新北市,0,20,65000
2021,18,住院,7~12,台中市,0,114,66000
2021,18,住院,7~12,台南市,0,16,67000
2021,18,住院,7~12,桃園市,0,60,68000
2021,18,門診,0~2,連江縣,0,30,09007
2021,18,門診,0~2,金門縣,0,379,09020
2021,18,門診,0~2,宜蘭縣,0,1523,10002
2021,18,門診,0~2,新竹縣,6,2226,10004
2021,18,門診,0~2,苗栗縣,4,1730,10005
2021,18,門診,0~2,彰化縣,16,4965,10007
2021,18,門診,0~2,南投縣,3,1958,10008
2021,18,門診,0~2,雲林縣,1,2345,10009
2021,18,門診,0~2,嘉義縣,3,751,10010
2021,18,門診,0~2,屏東縣,13,2898,10013
2021,18,門診,0~2,台東縣,5,630,10014
2021,18,門診,0~2,花蓮縣,2,1118,10015
2021,18,門診,0~2,澎湖縣,0,397,10016
2021,18,門診,0~2,基隆市,0,968,10017
2021,18,門診,0~2,新竹市,5,2606,10018
2021,18,門診,0~2,嘉義市,2,1233,10020
2021,18,門診,0~2,台北市,11,7754,63000
2021,18,門診,0~2,高雄市,16,9327,64000
2021,18,門診,0~2,新北市,41,15235,65000
2021,18,門診,0~2,台中市,104,12939,66000
2021,18,門診,0~2,台南市,9,6536,67000
2021,18,門診,0~2,桃園市,15,8059,68000
2021,18,門診,13~15,連江縣,0,23,09007
2021,18,門診,13~15,金門縣,0,276,09020
2021,18,門診,13~15,宜蘭縣,2,1304,10002
2021,18,門診,13~15,新竹縣,0,1686,10004
2021,18,門診,13~15,苗栗縣,4,1403,10005
2021,18,門診,13~15,彰化縣,12,3631,10007
2021,18,門診,13~15,南投縣,0,1293,10008
