確定病名,個案研判日,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19CVS,2023-06-19,台中市,后里區,M,0,70+,2,66000,66000150
19CVS,2023-06-19,台中市,外埔區,F,0,50~54,1,66000,66000210
19CVS,2023-06-19,台中市,大甲區,F,0,70+,1,66000,66000110
19CVS,2023-06-19,台中市,大肚區,M,0,70+,1,66000,66000240
19CVS,2023-06-19,台中市,大里區,M,0,45~49,1,66000,66000280
19CVS,2023-06-19,台中市,大里區,M,0,70+,1,66000,66000280
19CVS,2023-06-19,台中市,太平區,F,0,55~59,1,66000,66000270
19CVS,2023-06-19,台中市,太平區,M,0,65~69,1,66000,66000270
19CVS,2023-06-19,台中市,太平區,F,0,70+,2,66000,66000270
19CVS,2023-06-19,台中市,新社區,M,0,70+,1,66000,66000190
19CVS,2023-06-19,台中市,東區,M,0,70+,2,66000,66000020
19CVS,2023-06-19,台中市,東勢區,F,0,70+,1,66000,66000100
19CVS,2023-06-19,台中市,東勢區,M,0,70+,1,66000,66000100
19CVS,2023-06-19,台中市,梧棲區,F,0,60~64,1,66000,66000140
19CVS,2023-06-19,台中市,清水區,M,0,50~54,1,66000,66000120
19CVS,2023-06-19,台中市,清水區,F,0,70+,1,66000,66000120
19CVS,2023-06-19,台中市,潭子區,M,0,50~54,1,66000,66000170
19CVS,2023-06-19,台中市,潭子區,F,0,60~64,1,66000,66000170
19CVS,2023-06-19,台中市,烏日區,F,0,30~34,1,66000,66000230
19CVS,2023-06-19,台中市,西區,M,0,40~44,1,66000,66000040
19CVS,2023-06-19,台中市,西區,F,0,45~49,1,66000,66000040
19CVS,2023-06-19,台中市,西區,M,0,70+,1,66000,66000040
19CVS,2023-06-19,台中市,西屯區,F,0,70+,3,66000,66000060
19CVS,2023-06-19,台中市,西屯區,M,0,70+,2,66000,66000060
19CVS,2023-06-19,台中市,龍井區,F,0,70+,1,66000,66000250
19CVS,2023-06-19,台南市,七股區,F,0,60~64,1,67000,67000150
19CVS,2023-06-19,台南市,七股區,F,0,70+,1,67000,67000150
19CVS,2023-06-19,台南市,七股區,M,0,70+,1,67000,67000150
19CVS,2023-06-19,台南市,中西區,M,0,70+,1,67000,67000370
19CVS,2023-06-19,台南市,仁德區,M,0,1,1,67000,67000270
19CVS,2023-06-19,台南市,仁德區,F,0,35~39,1,67000,67000270
19CVS,2023-06-19,台南市,佳里區,M,0,65~69,1,67000,67000120
19CVS,2023-06-19,台南市,佳里區,F,0,70+,1,67000,67000120
19CVS,2023-06-19,台南市,佳里區,M,0,70+,2,67000,67000120
19CVS,2023-06-19,台南市,北區,F,0,55~59,1,67000,67000340
19CVS,2023-06-19,台南市,北區,M,0,60~64,1,67000,67000340
19CVS,2023-06-19,台南市,北區,M,0,70+,1,67000,67000340
19CVS,2023-06-19,台南市,南區,M,0,60~64,1,67000,67000330
19CVS,2023-06-19,台南市,南區,F,0,70+,3,67000,67000330
19CVS,2023-06-19,台南市,南區,M,0,70+,1,67000,67000330
19CVS,2023-06-19,台南市,善化區,M,0,70+,1,67000,67000190
19CVS,2023-06-19,台南市,學甲區,M,0,70+,1,67000,67000130
19CVS,2023-06-19,台南市,安南區,F,0,60~64,1,67000,67000350
19CVS,2023-06-19,台南市,安南區,F,0,70+,1,67000,67000350
19CVS,2023-06-19,台南市,官田區,F,0,70+,1,67000,67000100
19CVS,2023-06-19,台南市,後壁區,F,0,55~59,1,67000,67000050
19CVS,2023-06-19,台南市,新化區,F,0,70+,1,67000,67000180
19CVS,2023-06-19,台南市,新營區,F,0,70+,1,67000,67000010
19CVS,2023-06-19,台南市,東區,F,0,50~54,1,67000,67000320
19CVS,2023-06-19,台南市,東區,F,0,5~9,1,67000,67000320
19CVS,2023-06-19,台南市,東區,F,0,70+,1,67000,67000320
19CVS,2023-06-19,台南市,東區,M,0,70+,2,67000,67000320
19CVS,2023-06-19,台南市,永康區,F,0,20~24,1,67000,67000310
19CVS,2023-06-19,台南市,永康區,F,0,70+,3,67000,67000310
19CVS,2023-06-19,台南市,永康區,M,0,70+,2,67000,67000310
19CVS,2023-06-19,台南市,玉井區,M,0,65~69,1,67000,67000230
19CVS,2023-06-19,台南市,關廟區,M,0,70+,1,67000,67000290
19CVS,2023-06-19,台南市,鹽水區,F,0,60~64,1,67000,67000020
19CVS,2023-06-19,台南市,鹽水區,F,0,65~69,1,67000,67000020
19CVS,2023-06-19,台南市,鹽水區,M,0,65~69,1,67000,67000020
19CVS,2023-06-19,台南市,鹽水區,M,0,70+,2,67000,67000020
19CVS,2023-06-19,台南市,麻豆區,M,0,70+,1,67000,67000070
19CVS,2023-06-19,桃園市,中壢區,M,0,25~29,1,68000,68000020
19CVS,2023-06-19,桃園市,中壢區,F,0,60~64,1,68000,68000020
19CVS,2023-06-19,桃園市,中壢區,M,0,65~69,1,68000,68000020
19CVS,2023-06-19,桃園市,中壢區,M,0,70+,1,68000,68000020
19CVS,2023-06-19,桃園市,八德區,M,0,70+,1,68000,68000080
19CVS,2023-06-19,桃園市,大園區,F,0,60~64,1,68000,68000060
19CVS,2023-06-19,桃園市,大溪區,M,0,70+,2,68000,68000030
19CVS,2023-06-19,桃園市,平鎮區,F,0,30~34,1,68000,68000100
19CVS,2023-06-19,桃園市,平鎮區,M,0,55~59,1,68000,68000100
19CVS,2023-06-19,桃園市,平鎮區,F,0,70+,1,68000,68000100
19CVS,2023-06-19,桃園市,平鎮區,M,0,70+,2,68000,68000100
19CVS,2023-06-19,桃園市,桃園區,M,0,45~49,1,68000,68000010
19CVS,2023-06-19,桃園市,桃園區,F,0,70+,4,68000,68000010
19CVS,2023-06-19,桃園市,桃園區,M,0,70+,8,68000,68000010
19CVS,2023-06-19,桃園市,楊梅區,M,0,40~44,1,68000,68000040
19CVS,2023-06-19,桃園市,楊梅區,M,0,60~64,1,68000,68000040
19CVS,2023-06-19,桃園市,楊梅區,M,0,70+,1,68000,68000040
19CVS,2023-06-19,桃園市,蘆竹區,F,0,65~69,1,68000,68000050
19CVS,2023-06-19,桃園市,蘆竹區,M,0,65~69,1,68000,68000050
19CVS,2023-06-19,桃園市,觀音區,F,0,70+,1,68000,68000120
19CVS,2023-06-19,桃園市,觀音區,M,0,70+,1,68000,68000120
19CVS,2023-06-19,桃園市,龍潭區,F,0,50~54,1,68000,68000090
19CVS,2023-06-19,桃園市,龜山區,F,0,70+,1,68000,68000070
19CVS,2023-06-19,桃園市,龜山區,M,0,70+,1,68000,68000070
19CVS,2023-06-20,宜蘭縣,五結鄉,F,0,70+,1,10002,10002090
19CVS,2023-06-20,宜蘭縣,蘇澳鎮,M,0,70+,2,10002,10002030
19CVS,2023-06-20,新竹縣,新埔鎮,F,0,70+,2,10004,10004030
19CVS,2023-06-20,新竹縣,湖口鄉,M,0,70+,1,10004,10004050
19CVS,2023-06-20,新竹縣,竹東鎮,F,0,60~64,1,10004,10004020
19CVS,2023-06-20,新竹縣,竹東鎮,F,0,70+,1,10004,10004020
19CVS,2023-06-20,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CVS,2023-06-20,新竹縣,關西鎮,M,0,70+,1,10004,10004040
19CVS,2023-06-20,苗栗縣,公館鄉,F,0,70+,2,10005,10005090
19CVS,2023-06-20,苗栗縣,後龍鎮,M,0,70+,1,10005,10005060
19CVS,2023-06-20,苗栗縣,苗栗市,F,0,55~59,1,10005,10005010
19CVS,2023-06-20,苗栗縣,苗栗市,F,0,65~69,1,10005,10005010
19CVS,2023-06-20,苗栗縣,通霄鎮,M,0,70+,1,10005,10005030
19CVS,2023-06-20,彰化縣,二林鎮,F,0,70+,1,10007,10007200
19CVS,2023-06-20,彰化縣,二林鎮,M,0,70+,1,10007,10007200
19CVS,2023-06-20,彰化縣,伸港鄉,M,0,60~64,1,10007,10007050
19CVS,2023-06-20,彰化縣,北斗鎮,M,0,70+,1,10007,10007190
19CVS,2023-06-20,彰化縣,和美鎮,M,0,60~64,1,10007,10007030
19CVS,2023-06-20,彰化縣,和美鎮,F,0,70+,1,10007,10007030
19CVS,2023-06-20,彰化縣,和美鎮,M,0,70+,1,10007,10007030
19CVS,2023-06-20,彰化縣,員林市,M,0,70+,1,10007,10007100
19CVS,2023-06-20,彰化縣,田中鎮,M,0,70+,1,10007,10007120
19CVS,2023-06-20,彰化縣,福興鄉,F,0,45~49,1,10007,10007060
19CVS,2023-06-20,彰化縣,秀水鄉,M,0,45~49,1,10007,10007070
19CVS,2023-06-20,彰化縣,秀水鄉,F,0,70+,1,10007,10007070
19CVS,2023-06-20,南投縣,仁愛鄉,M,0,40~44,1,10008,10008130
19CVS,2023-06-20,南投縣,仁愛鄉,M,0,45~49,1,10008,10008130
19CVS,2023-06-20,南投縣,名間鄉,F,0,70+,1,10008,10008060
19CVS,2023-06-20,南投縣,竹山鎮,M,0,70+,3,10008,10008040
19CVS,2023-06-20,南投縣,草屯鎮,M,0,60~64,1,10008,10008030
19CVS,2023-06-20,南投縣,草屯鎮,F,0,70+,1,10008,10008030
19CVS,2023-06-20,南投縣,草屯鎮,M,0,70+,1,10008,10008030
19CVS,2023-06-20,南投縣,鹿谷鄉,M,0,70+,1,10008,10008070
19CVS,2023-06-20,雲林縣,古坑鄉,M,0,70+,1,10009,10009070
19CVS,2023-06-20,雲林縣,斗六市,F,0,70+,3,10009,10009010
19CVS,2023-06-20,雲林縣,莿桐鄉,F,0,70+,1,10009,10009090
19CVS,2023-06-20,雲林縣,虎尾鎮,M,0,40~44,1,10009,10009030
19CVS,2023-06-20,雲林縣,虎尾鎮,M,0,70+,1,10009,10009030
19CVS,2023-06-20,雲林縣,西螺鎮,M,0,55~59,1,10009,10009040
19CVS,2023-06-20,雲林縣,西螺鎮,F,0,70+,1,10009,10009040
19CVS,2023-06-20,嘉義縣,太保市,M,0,70+,1,10010,10010010
19CVS,2023-06-20,嘉義縣,布袋鎮,F,0,70+,1,10010,10010030
19CVS,2023-06-20,嘉義縣,東石鄉,F,0,70+,1,10010,10010090
19CVS,2023-06-20,嘉義縣,民雄鄉,M,0,70+,1,10010,10010050
19CVS,2023-06-20,嘉義縣,鹿草鄉,F,0,70+,1,10010,10010110
19CVS,2023-06-20,屏東縣,南州鄉,M,0,70+,1,10013,10013200
19CVS,2023-06-20,屏東縣,屏東市,F,0,70+,3,10013,10013010
19CVS,2023-06-20,屏東縣,屏東市,M,0,70+,3,10013,10013010
19CVS,2023-06-20,屏東縣,林邊鄉,M,0,70+,2,10013,10013190
19CVS,2023-06-20,屏東縣,車城鄉,M,0,70+,1,10013,10013230
19CVS,2023-06-20,屏東縣,高樹鄉,M,0,70+,1,10013,10013110
19CVS,2023-06-20,台東縣,台東市,M,0,60~64,1,10014,10014010
19CVS,2023-06-20,台東縣,台東市,M,0,70+,2,10014,10014010
19CVS,2023-06-20,台東縣,太麻里鄉,F,0,70+,1,10014,10014090
19CVS,2023-06-20,台東縣,東河鄉,M,0,55~59,1,10014,10014070
19CVS,2023-06-20,花蓮縣,吉安鄉,M,0,50~54,1,10015,10015050
19CVS,2023-06-20,花蓮縣,玉里鎮,M,0,70+,1,10015,10015030
19CVS,2023-06-20,花蓮縣,花蓮市,F,0,55~59,1,10015,10015010
19CVS,2023-06-20,花蓮縣,花蓮市,M,0,70+,1,10015,10015010
19CVS,2023-06-20,澎湖縣,望安鄉,M,0,70+,1,10016,10016050
19CVS,2023-06-20,澎湖縣,馬公市,F,0,70+,1,10016,10016010
19CVS,2023-06-20,澎湖縣,馬公市,M,0,70+,1,10016,10016010
19CVS,2023-06-20,基隆市,中正區,M,0,55~59,1,10017,10017010
19CVS,2023-06-20,基隆市,仁愛區,F,0,70+,1,10017,10017040
19CVS,2023-06-20,基隆市,仁愛區,M,0,70+,1,10017,10017040
19CVS,2023-06-20,基隆市,信義區,F,0,65~69,1,10017,10017070
19CVS,2023-06-20,基隆市,安樂區,M,0,70+,1,10017,10017060
19CVS,2023-06-20,基隆市,暖暖區,F,0,70+,1,10017,10017030
19CVS,2023-06-20,新竹市,北區,F,0,60~64,1,10018,10018020
19CVS,2023-06-20,新竹市,北區,M,0,60~64,1,10018,10018020
19CVS,2023-06-20,新竹市,北區,F,0,65~69,1,10018,10018020
19CVS,2023-06-20,新竹市,北區,M,0,70+,1,10018,10018020
19CVS,2023-06-20,新竹市,東區,M,0,70+,2,10018,10018010
19CVS,2023-06-20,新竹市,香山區,F,0,70+,1,10018,10018030
19CVS,2023-06-20,嘉義市,東區,M,0,50~54,1,10020,10020010
19CVS,2023-06-20,台北市,中山區,F,0,70+,2,63000,63000040
19CVS,2023-06-20,台北市,中山區,M,0,70+,2,63000,63000040
19CVS,2023-06-20,台北市,中正區,F,0,70+,1,63000,63000050
19CVS,2023-06-20,台北市,內湖區,F,0,70+,1,63000,63000100
19CVS,2023-06-20,台北市,北投區,F,0,65~69,1,63000,63000120
19CVS,2023-06-20,台北市,北投區,F,0,70+,3,63000,63000120
19CVS,2023-06-20,台北市,南港區,M,0,70+,1,63000,63000090
19CVS,2023-06-20,台北市,士林區,M,0,50~54,1,63000,63000110
19CVS,2023-06-20,台北市,大同區,F,0,70+,1,63000,63000060
19CVS,2023-06-20,台北市,大同區,M,0,70+,1,63000,63000060
19CVS,2023-06-20,台北市,大安區,F,0,70+,1,63000,63000030
19CVS,2023-06-20,台北市,大安區,M,0,70+,3,63000,63000030
19CVS,2023-06-20,台北市,文山區,F,0,70+,2,63000,63000080
19CVS,2023-06-20,台北市,文山區,F,0,70+,2,63000,63000081
19CVS,2023-06-20,台北市,文山區,F,0,70+,2,63000,63000082
19CVS,2023-06-20,台北市,文山區,M,0,70+,3,63000,63000080
19CVS,2023-06-20,台北市,文山區,M,0,70+,3,63000,63000081
19CVS,2023-06-20,台北市,文山區,M,0,70+,3,63000,63000082
19CVS,2023-06-20,台北市,松山區,F,0,70+,3,63000,63000010
19CVS,2023-06-20,台北市,松山區,M,0,70+,1,63000,63000010
19CVS,2023-06-20,台北市,萬華區,M,0,50~54,1,63000,63000070
19CVS,2023-06-20,台北市,萬華區,M,0,50~54,1,63000,63000071
19CVS,2023-06-20,台北市,萬華區,M,0,50~54,1,63000,63000072
19CVS,2023-06-20,台北市,萬華區,M,0,60~64,1,63000,63000070
19CVS,2023-06-20,台北市,萬華區,M,0,60~64,1,63000,63000071
19CVS,2023-06-20,台北市,萬華區,M,0,60~64,1,63000,63000072
19CVS,2023-06-20,台北市,萬華區,F,0,70+,1,63000,63000070
19CVS,2023-06-20,台北市,萬華區,F,0,70+,1,63000,63000071
19CVS,2023-06-20,台北市,萬華區,F,0,70+,1,63000,63000072
19CVS,2023-06-20,台北市,萬華區,M,0,70+,1,63000,63000070
19CVS,2023-06-20,台北市,萬華區,M,0,70+,1,63000,63000071
19CVS,2023-06-20,台北市,萬華區,M,0,70+,1,63000,63000072
19CVS,2023-06-20,高雄市,三民區,M,0,55~59,1,64000,64000050
19CVS,2023-06-20,高雄市,三民區,M,0,55~59,1,64000,64000051
19CVS,2023-06-20,高雄市,三民區,M,0,55~59,1,64000,64000052
19CVS,2023-06-20,高雄市,三民區,F,0,70+,2,64000,64000050
19CVS,2023-06-20,高雄市,三民區,F,0,70+,2,64000,64000051
19CVS,2023-06-20,高雄市,三民區,F,0,70+,2,64000,64000052
19CVS,2023-06-20,高雄市,三民區,M,0,70+,3,64000,64000050
19CVS,2023-06-20,高雄市,三民區,M,0,70+,3,64000,64000051
19CVS,2023-06-20,高雄市,三民區,M,0,70+,3,64000,64000052
19CVS,2023-06-20,高雄市,前鎮區,F,0,45~49,1,64000,64000090
19CVS,2023-06-20,高雄市,大寮區,F,0,70+,1,64000,64000140
19CVS,2023-06-20,高雄市,大樹區,M,0,55~59,1,64000,64000150
19CVS,2023-06-20,高雄市,大樹區,M,0,70+,3,64000,64000150
19CVS,2023-06-20,高雄市,小港區,M,0,70+,1,64000,64000110
19CVS,2023-06-20,高雄市,左營區,F,0,65~69,1,64000,64000030
19CVS,2023-06-20,高雄市,左營區,M,0,65~69,1,64000,64000030
19CVS,2023-06-20,高雄市,左營區,M,0,70+,3,64000,64000030
19CVS,2023-06-20,高雄市,旗山區,M,0,50~54,1,64000,64000300
19CVS,2023-06-20,高雄市,林園區,M,0,65~69,1,64000,64000130
19CVS,2023-06-20,高雄市,楠梓區,M,0,70+,1,64000,64000040
19CVS,2023-06-20,高雄市,湖內區,M,0,70+,1,64000,64000250
19CVS,2023-06-20,高雄市,燕巢區,F,0,70+,1,64000,64000210
19CVS,2023-06-20,高雄市,苓雅區,F,0,60~64,1,64000,64000080
19CVS,2023-06-20,高雄市,苓雅區,F,0,70+,1,64000,64000080
19CVS,2023-06-20,高雄市,鳥松區,M,0,70+,1,64000,64000180
19CVS,2023-06-20,高雄市,鳳山區,M,0,70+,2,64000,64000120
19CVS,2023-06-20,新北市,三重區,F,0,55~59,1,65000,65000020
19CVS,2023-06-20,新北市,三重區,F,0,60~64,1,65000,65000020
19CVS,2023-06-20,新北市,三重區,F,0,70+,2,65000,65000020
19CVS,2023-06-20,新北市,三重區,M,0,70+,2,65000,65000020
19CVS,2023-06-20,新北市,中和區,M,0,5~9,1,65000,65000030
19CVS,2023-06-20,新北市,中和區,M,0,60~64,1,65000,65000030
19CVS,2023-06-20,新北市,中和區,F,0,70+,4,65000,65000030
19CVS,2023-06-20,新北市,中和區,M,0,70+,2,65000,65000030
19CVS,2023-06-20,新北市,土城區,F,0,70+,3,65000,65000130
19CVS,2023-06-20,新北市,土城區,M,0,70+,1,65000,65000130
19CVS,2023-06-20,新北市,平溪區,F,0,70+,1,65000,65000240
19CVS,2023-06-20,新北市,新店區,M,0,65~69,1,65000,65000060
19CVS,2023-06-20,新北市,新店區,M,0,70+,2,65000,65000060
19CVS,2023-06-20,新北市,新莊區,M,0,45~49,1,65000,65000050
19CVS,2023-06-20,新北市,新莊區,F,0,60~64,1,65000,65000050
19CVS,2023-06-20,新北市,新莊區,F,0,65~69,1,65000,65000050
19CVS,2023-06-20,新北市,新莊區,M,0,65~69,2,65000,65000050
19CVS,2023-06-20,新北市,新莊區,F,0,70+,3,65000,65000050
19CVS,2023-06-20,新北市,新莊區,M,0,70+,2,65000,65000050
19CVS,2023-06-20,新北市,板橋區,F,0,65~69,1,65000,65000010
19CVS,2023-06-20,新北市,板橋區,M,0,70+,5,65000,65000010
19CVS,2023-06-20,新北市,林口區,F,0,70+,1,65000,65000170
19CVS,2023-06-20,新北市,淡水區,F,0,70+,1,65000,65000100
19CVS,2023-06-20,新北市,蘆洲區,M,0,70+,1,65000,65000140
19CVS,2023-06-20,新北市,貢寮區,M,0,70+,1,65000,65000260
19CVS,2023-06-20,新北市,金山區,F,0,70+,1,65000,65000270
19CVS,2023-06-20,台中市,中區,F,0,70+,1,66000,66000010
19CVS,2023-06-20,台中市,北區,M,0,70+,1,66000,66000050
19CVS,2023-06-20,台中市,北屯區,M,0,50~54,1,66000,66000080
19CVS,2023-06-20,台中市,北屯區,M,0,60~64,1,66000,66000080
19CVS,2023-06-20,台中市,南區,M,0,15~19,1,66000,66000030
19CVS,2023-06-20,台中市,南區,M,0,70+,1,66000,66000030
19CVS,2023-06-20,台中市,后里區,F,0,70+,1,66000,66000150
19CVS,2023-06-20,台中市,大肚區,M,0,60~64,1,66000,66000240
19CVS,2023-06-20,台中市,大里區,M,0,40~44,1,66000,66000280
19CVS,2023-06-20,台中市,大里區,F,0,70+,1,66000,66000280
19CVS,2023-06-20,台中市,太平區,F,0,55~59,1,66000,66000270
19CVS,2023-06-20,台中市,太平區,F,0,70+,1,66000,66000270
19CVS,2023-06-20,台中市,東區,F,0,70+,2,66000,66000020
19CVS,2023-06-20,台中市,東區,M,0,70+,1,66000,66000020
19CVS,2023-06-20,台中市,東勢區,F,0,70+,1,66000,66000100
19CVS,2023-06-20,台中市,神岡區,M,0,70+,1,66000,66000160
19CVS,2023-06-20,台中市,西區,M,0,40~44,1,66000,66000040
19CVS,2023-06-20,台中市,西區,M,0,70+,1,66000,66000040
19CVS,2023-06-20,台中市,西屯區,F,0,65~69,1,66000,66000060
19CVS,2023-06-20,台中市,西屯區,M,0,70+,3,66000,66000060
19CVS,2023-06-20,台中市,豐原區,F,0,65~69,1,66000,66000090
19CVS,2023-06-20,台中市,豐原區,F,0,70+,2,66000,66000090
19CVS,2023-06-20,台中市,龍井區,M,0,70+,1,66000,66000250
19CVS,2023-06-20,台南市,佳里區,F,0,60~64,1,67000,67000120
19CVS,2023-06-20,台南市,佳里區,F,0,70+,1,67000,67000120
19CVS,2023-06-20,台南市,六甲區,M,0,65~69,1,67000,67000090
19CVS,2023-06-20,台南市,北區,F,0,60~64,1,67000,67000340
19CVS,2023-06-20,台南市,北區,M,0,60~64,1,67000,67000340
19CVS,2023-06-20,台南市,北區,M,0,70+,1,67000,67000340
19CVS,2023-06-20,台南市,南區,F,0,55~59,1,67000,67000330
19CVS,2023-06-20,台南市,南區,F,0,70+,2,67000,67000330
19CVS,2023-06-20,台南市,南區,M,0,70+,1,67000,67000330
19CVS,2023-06-20,台南市,安南區,F,0,70+,1,67000,67000350
19CVS,2023-06-20,台南市,安南區,M,0,70+,1,67000,67000350
19CVS,2023-06-20,台南市,安定區,M,0,70+,1,67000,67000210
19CVS,2023-06-20,台南市,安平區,M,0,70+,1,67000,67000360
19CVS,2023-06-20,台南市,新營區,F,0,70+,1,67000,67000010
19CVS,2023-06-20,台南市,新營區,M,0,70+,1,67000,67000010
19CVS,2023-06-20,台南市,東區,F,0,50~54,1,67000,67000320
19CVS,2023-06-20,台南市,東區,F,0,5~9,1,67000,67000320
19CVS,2023-06-20,台南市,東區,F,0,70+,2,67000,67000320
19CVS,2023-06-20,台南市,東區,M,0,70+,1,67000,67000320
19CVS,2023-06-20,台南市,東山區,F,0,70+,2,67000,67000060
19CVS,2023-06-20,台南市,楠西區,M,0,70+,1,67000,67000240
19CVS,2023-06-20,台南市,歸仁區,M,0,65~69,1,67000,67000280
19CVS,2023-06-20,台南市,永康區,M,0,65~69,1,67000,67000310
19CVS,2023-06-20,台南市,永康區,F,0,70+,1,67000,67000310
19CVS,2023-06-20,台南市,永康區,M,0,70+,1,67000,67000310
19CVS,2023-06-20,台南市,西港區,M,0,70+,1,67000,67000140
19CVS,2023-06-20,台南市,鹽水區,F,0,60~64,1,67000,67000020
19CVS,2023-06-20,台南市,鹽水區,F,0,70+,3,67000,67000020
19CVS,2023-06-20,台南市,麻豆區,M,0,60~64,1,67000,67000070
19CVS,2023-06-20,桃園市,中壢區,M,0,2,1,68000,68000020
19CVS,2023-06-20,桃園市,中壢區,F,0,70+,1,68000,68000020
19CVS,2023-06-20,桃園市,中壢區,M,0,70+,3,68000,68000020
19CVS,2023-06-20,桃園市,大溪區,F,0,50~54,1,68000,68000030
19CVS,2023-06-20,桃園市,平鎮區,F,0,70+,1,68000,68000100
19CVS,2023-06-20,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CVS,2023-06-20,桃園市,新屋區,M,0,0,1,68000,68000110
19CVS,2023-06-20,桃園市,桃園區,M,0,50~54,1,68000,68000010
19CVS,2023-06-20,桃園市,桃園區,F,0,55~59,1,68000,68000010
19CVS,2023-06-20,桃園市,桃園區,M,0,65~69,1,68000,68000010
19CVS,2023-06-20,桃園市,桃園區,M,0,70+,2,68000,68000010
19CVS,2023-06-20,桃園市,觀音區,F,0,70+,1,68000,68000120
19CVS,2023-06-20,桃園市,龜山區,M,0,70+,1,68000,68000070
19CVS,2023-06-21,連江縣,南竿鄉,F,0,60~64,1,09007,09007010
19CVS,2023-06-21,金門縣,金寧鄉,M,0,60~64,1,09020,09020040
19CVS,2023-06-21,金門縣,金沙鎮,M,0,65~69,1,09020,09020020
19CVS,2023-06-21,金門縣,金湖鎮,M,0,70+,1,09020,09020030
19CVS,2023-06-21,宜蘭縣,宜蘭市,M,0,70+,2,10002,10002010
19CVS,2023-06-21,宜蘭縣,礁溪鄉,M,0,60~64,1,10002,10002050
19CVS,2023-06-21,宜蘭縣,礁溪鄉,M,0,70+,1,10002,10002050
19CVS,2023-06-21,宜蘭縣,頭城鎮,M,0,70+,2,10002,10002040
19CVS,2023-06-21,新竹縣,新埔鎮,M,0,70+,1,10004,10004030
19CVS,2023-06-21,新竹縣,新豐鄉,M,0,70+,1,10004,10004060
19CVS,2023-06-21,新竹縣,竹北市,F,0,70+,1,10004,10004010
19CVS,2023-06-21,苗栗縣,苑裡鎮,F,0,70+,1,10005,10005020
19CVS,2023-06-21,苗栗縣,苗栗市,F,0,70+,1,10005,10005010
19CVS,2023-06-21,苗栗縣,頭份市,F,0,55~59,1,10005,10005050
19CVS,2023-06-21,彰化縣,北斗鎮,F,0,70+,1,10007,10007190
19CVS,2023-06-21,彰化縣,北斗鎮,M,0,70+,1,10007,10007190
19CVS,2023-06-21,彰化縣,和美鎮,M,0,70+,2,10007,10007030
19CVS,2023-06-21,彰化縣,員林市,F,0,70+,1,10007,10007100
19CVS,2023-06-21,彰化縣,員林市,M,0,70+,1,10007,10007100
19CVS,2023-06-21,彰化縣,埔心鄉,F,0,70+,1,10007,10007150
19CVS,2023-06-21,彰化縣,埔心鄉,M,0,70+,1,10007,10007150
19CVS,2023-06-21,彰化縣,埤頭鄉,F,0,70+,1,10007,10007220
19CVS,2023-06-21,彰化縣,大城鄉,F,0,70+,1,10007,10007240
19CVS,2023-06-21,彰化縣,彰化市,M,0,15~19,1,10007,10007010
19CVS,2023-06-21,彰化縣,彰化市,F,0,55~59,1,10007,10007010
19CVS,2023-06-21,彰化縣,彰化市,M,0,70+,2,10007,10007010
19CVS,2023-06-21,彰化縣,溪州鄉,F,0,70+,1,10007,10007260
19CVS,2023-06-21,彰化縣,秀水鄉,F,0,65~69,1,10007,10007070
19CVS,2023-06-21,彰化縣,秀水鄉,M,0,70+,1,10007,10007070
19CVS,2023-06-21,彰化縣,芳苑鄉,M,0,60~64,1,10007,10007230
19CVS,2023-06-21,南投縣,名間鄉,F,0,25~29,1,10008,10008060
19CVS,2023-06-21,南投縣,名間鄉,M,0,70+,1,10008,10008060
19CVS,2023-06-21,南投縣,埔里鎮,M,0,70+,1,10008,10008020
19CVS,2023-06-21,南投縣,竹山鎮,F,0,70+,1,10008,10008040
19CVS,2023-06-21,南投縣,魚池鄉,M,0,70+,1,10008,10008090
19CVS,2023-06-21,雲林縣,古坑鄉,M,0,60~64,1,10009,10009070
19CVS,2023-06-21,雲林縣,土庫鎮,F,0,70+,2,10009,10009050
19CVS,2023-06-21,雲林縣,斗六市,M,0,60~64,2,10009,10009010
19CVS,2023-06-21,雲林縣,斗六市,M,0,65~69,1,10009,10009010
19CVS,2023-06-21,雲林縣,斗六市,M,0,70+,2,10009,10009010
19CVS,2023-06-21,雲林縣,虎尾鎮,M,0,65~69,1,10009,10009030
19CVS,2023-06-21,雲林縣,西螺鎮,M,0,70+,2,10009,10009040
19CVS,2023-06-21,雲林縣,麥寮鄉,F,0,70+,1,10009,10009130
19CVS,2023-06-21,嘉義縣,布袋鎮,F,0,70+,1,10010,10010030
19CVS,2023-06-21,嘉義縣,布袋鎮,M,0,70+,1,10010,10010030
19CVS,2023-06-21,嘉義縣,新港鄉,F,0,70+,1,10010,10010070
19CVS,2023-06-21,屏東縣,佳冬鄉,M,0,70+,1,10013,10013210
19CVS,2023-06-21,屏東縣,內埔鄉,M,0,55~59,1,10013,10013130
19CVS,2023-06-21,屏東縣,新園鄉,M,0,55~59,1,10013,10013170
19CVS,2023-06-21,屏東縣,新園鄉,M,0,70+,1,10013,10013170
19CVS,2023-06-21,屏東縣,東港鎮,F,0,70+,1,10013,10013030
