確定病名,診斷年份,診斷週別,縣市,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼
090,2007,35,高雄市(舊),M,0,25~29,1,64000
090,2007,35,新北市,F,0,25~29,1,65000
090,2007,35,新北市,F,0,30~34,1,65000
090,2007,35,新北市,F,0,35~39,2,65000
090,2007,35,新北市,F,0,40~44,2,65000
090,2007,35,新北市,F,0,45~49,2,65000
090,2007,35,新北市,F,0,55~59,1,65000
090,2007,35,新北市,F,0,70+,4,65000
090,2007,35,新北市,M,0,20~24,2,65000
090,2007,35,新北市,M,0,25~29,3,65000
090,2007,35,新北市,M,0,30~34,4,65000
090,2007,35,新北市,M,0,40~44,4,65000
090,2007,35,新北市,M,0,45~49,3,65000
090,2007,35,新北市,M,0,50~54,2,65000
090,2007,35,新北市,M,0,55~59,1,65000
090,2007,35,新北市,M,0,60~64,2,65000
090,2007,35,新北市,M,0,70+,3,65000
090,2007,35,台中市,F,0,35~39,1,66000
090,2007,35,台中市,F,0,45~49,1,66000
090,2007,35,台中市,F,0,50~54,1,66000
090,2007,35,台中市,M,0,20~24,1,66000
090,2007,35,台中市,M,0,30~34,1,66000
090,2007,35,台中市,M,0,40~44,4,66000
090,2007,35,台中市,M,0,45~49,2,66000
090,2007,35,台中市,M,0,50~54,1,66000
090,2007,35,台中市,M,0,60~64,1,66000
090,2007,35,台中市,M,0,70+,2,66000
090,2007,35,台南市,F,0,45~49,3,67000
090,2007,35,台南市,F,0,50~54,1,67000
090,2007,35,台南市,F,0,70+,1,67000
090,2007,35,台南市,M,0,35~39,1,67000
090,2007,35,台南市,M,0,45~49,1,67000
090,2007,35,桃園市,F,0,45~49,1,68000
090,2007,35,桃園市,F,0,55~59,1,68000
090,2007,35,桃園市,M,0,15~19,2,68000
090,2007,35,桃園市,M,0,30~34,1,68000
090,2007,35,桃園市,M,0,35~39,1,68000
090,2007,35,桃園市,M,0,40~44,2,68000
090,2007,35,桃園市,M,0,55~59,1,68000
090,2007,35,桃園市,M,0,60~64,1,68000
090,2007,35,桃園市,M,0,65~69,1,68000
090,2007,35,桃園市,M,0,70+,2,68000
090,2007,36,宜蘭縣,F,0,25~29,1,10002
090,2007,36,宜蘭縣,F,0,35~39,1,10002
090,2007,36,宜蘭縣,F,0,50~54,1,10002
090,2007,36,宜蘭縣,M,0,40~44,1,10002
090,2007,36,新竹縣,M,0,65~69,1,10004
090,2007,36,苗栗縣,F,0,35~39,2,10005
090,2007,36,苗栗縣,M,0,35~39,1,10005
090,2007,36,台中縣(舊),M,0,35~39,1,10006
090,2007,36,台中縣(舊),M,0,50~54,1,10006
090,2007,36,彰化縣,F,0,25~29,1,10007
090,2007,36,彰化縣,F,0,30~34,1,10007
090,2007,36,彰化縣,M,0,30~34,1,10007
090,2007,36,南投縣,F,0,35~39,2,10008
090,2007,36,雲林縣,F,0,55~59,1,10009
090,2007,36,雲林縣,M,0,20~24,2,10009
090,2007,36,嘉義縣,M,0,25~29,1,10010
090,2007,36,屏東縣,M,0,25~29,1,10013
090,2007,36,屏東縣,M,0,35~39,1,10013
090,2007,36,花蓮縣,F,0,30~34,1,10015
090,2007,36,花蓮縣,F,0,35~39,1,10015
090,2007,36,花蓮縣,M,0,50~54,1,10015
090,2007,36,基隆市,F,0,45~49,1,10017
090,2007,36,基隆市,M,0,20~24,1,10017
090,2007,36,基隆市,M,0,40~44,2,10017
090,2007,36,基隆市,M,0,55~59,1,10017
090,2007,36,新竹市,F,0,65~69,1,10018
090,2007,36,新竹市,M,0,20~24,1,10018
090,2007,36,新竹市,M,0,25~29,1,10018
090,2007,36,新竹市,M,0,30~34,1,10018
090,2007,36,新竹市,M,0,70+,1,10018
090,2007,36,嘉義市,F,0,45~49,1,10020
090,2007,36,嘉義市,M,0,70+,1,10020
090,2007,36,台北市,F,0,35~39,1,63000
090,2007,36,台北市,F,0,50~54,1,63000
090,2007,36,台北市,F,0,70+,1,63000
090,2007,36,台北市,M,0,20~24,1,63000
090,2007,36,台北市,M,0,25~29,2,63000
090,2007,36,台北市,M,0,35~39,2,63000
090,2007,36,台北市,M,0,40~44,1,63000
090,2007,36,台北市,M,0,50~54,1,63000
090,2007,36,台北市,M,0,55~59,1,63000
090,2007,36,台北市,M,0,60~64,1,63000
090,2007,36,台北市,M,0,65~69,1,63000
090,2007,36,台北市,M,0,70+,3,63000
090,2007,36,高雄市,F,0,25~29,1,64000
090,2007,36,高雄市,F,0,30~34,1,64000
090,2007,36,高雄市,F,0,40~44,2,64000
090,2007,36,高雄市,F,0,45~49,1,64000
090,2007,36,高雄市,M,0,20~24,1,64000
090,2007,36,高雄市,M,0,25~29,2,64000
090,2007,36,高雄市,M,0,30~34,2,64000
090,2007,36,高雄市,M,0,45~49,1,64000
090,2007,36,高雄市,M,0,50~54,1,64000
090,2007,36,高雄市,M,0,55~59,3,64000
090,2007,36,高雄市,M,0,70+,1,64000
090,2007,36,高雄市(舊),M,0,50~54,1,64000
090,2007,36,新北市,F,0,35~39,2,65000
090,2007,36,新北市,F,0,40~44,1,65000
090,2007,36,新北市,M,0,15~19,1,65000
090,2007,36,新北市,M,0,20~24,3,65000
090,2007,36,新北市,M,0,25~29,6,65000
090,2007,36,新北市,M,0,30~34,3,65000
090,2007,36,新北市,M,0,35~39,1,65000
090,2007,36,新北市,M,0,40~44,4,65000
090,2007,36,新北市,M,0,45~49,2,65000
090,2007,36,新北市,M,0,55~59,2,65000
090,2007,36,新北市,M,0,70+,1,65000
090,2007,36,台中市,F,0,30~34,1,66000
090,2007,36,台中市,F,0,35~39,1,66000
090,2007,36,台中市,F,0,55~59,1,66000
090,2007,36,台中市,F,0,65~69,1,66000
090,2007,36,台中市,M,0,20~24,1,66000
090,2007,36,台中市,M,0,25~29,3,66000
090,2007,36,台中市,M,0,40~44,3,66000
090,2007,36,台中市,M,0,55~59,2,66000
090,2007,36,台中市,M,0,70+,3,66000
090,2007,36,台南市,F,0,55~59,1,67000
090,2007,36,台南市,F,0,70+,2,67000
090,2007,36,台南市,M,0,15~19,1,67000
090,2007,36,台南市,M,0,35~39,1,67000
090,2007,36,台南市,M,0,40~44,1,67000
090,2007,36,台南市,M,0,70+,1,67000
090,2007,36,桃園市,F,0,20~24,1,68000
090,2007,36,桃園市,F,0,30~34,1,68000
090,2007,36,桃園市,F,0,35~39,1,68000
090,2007,36,桃園市,F,0,40~44,2,68000
090,2007,36,桃園市,M,0,25~29,1,68000
090,2007,36,桃園市,M,0,35~39,1,68000
090,2007,36,桃園市,M,0,45~49,3,68000
090,2007,37,宜蘭縣,F,0,70+,1,10002
090,2007,37,宜蘭縣,M,0,50~54,1,10002
090,2007,37,新竹縣,M,0,15~19,1,10004
090,2007,37,新竹縣,M,0,45~49,1,10004
090,2007,37,苗栗縣,F,0,65~69,1,10005
090,2007,37,苗栗縣,M,0,65~69,1,10005
090,2007,37,台中縣(舊),M,0,65~69,1,10006
090,2007,37,彰化縣,M,0,40~44,1,10007
090,2007,37,彰化縣,M,0,50~54,2,10007
090,2007,37,南投縣,F,0,55~59,1,10008
090,2007,37,南投縣,M,0,35~39,1,10008
090,2007,37,南投縣,M,0,60~64,1,10008
090,2007,37,嘉義縣,M,0,65~69,1,10010
090,2007,37,屏東縣,F,0,60~64,1,10013
090,2007,37,屏東縣,F,0,70+,1,10013
090,2007,37,屏東縣,M,0,15~19,1,10013
090,2007,37,屏東縣,M,0,25~29,1,10013
090,2007,37,屏東縣,M,0,55~59,1,10013
090,2007,37,台東縣,M,0,70+,1,10014
090,2007,37,花蓮縣,M,0,25~29,1,10015
090,2007,37,花蓮縣,M,0,35~39,1,10015
090,2007,37,花蓮縣,M,0,70+,1,10015
090,2007,37,基隆市,F,0,45~49,1,10017
090,2007,37,基隆市,F,0,60~64,1,10017
090,2007,37,基隆市,M,0,45~49,2,10017
090,2007,37,基隆市,M,0,50~54,1,10017
090,2007,37,新竹市,F,0,30~34,1,10018
090,2007,37,新竹市,M,0,30~34,1,10018
090,2007,37,新竹市,M,0,35~39,1,10018
090,2007,37,新竹市,M,0,45~49,1,10018
090,2007,37,嘉義市,F,0,70+,1,10020
090,2007,37,嘉義市,M,0,70+,1,10020
090,2007,37,台北市,F,0,20~24,1,63000
090,2007,37,台北市,F,0,30~34,1,63000
090,2007,37,台北市,F,0,35~39,1,63000
090,2007,37,台北市,F,0,45~49,1,63000
090,2007,37,台北市,F,0,55~59,1,63000
090,2007,37,台北市,M,0,20~24,3,63000
090,2007,37,台北市,M,0,25~29,3,63000
090,2007,37,台北市,M,0,30~34,2,63000
090,2007,37,台北市,M,0,35~39,2,63000
090,2007,37,台北市,M,0,40~44,2,63000
090,2007,37,台北市,M,0,50~54,1,63000
090,2007,37,台北市,M,0,60~64,1,63000
090,2007,37,台北市,M,0,70+,1,63000
090,2007,37,高雄市,F,0,25~29,3,64000
090,2007,37,高雄市,F,0,30~34,3,64000
090,2007,37,高雄市,F,0,40~44,1,64000
090,2007,37,高雄市,F,0,55~59,1,64000
090,2007,37,高雄市,F,0,60~64,1,64000
090,2007,37,高雄市,F,0,70+,1,64000
090,2007,37,高雄市,M,0,15~19,1,64000
090,2007,37,高雄市,M,0,30~34,4,64000
090,2007,37,高雄市,M,0,35~39,4,64000
090,2007,37,高雄市,M,0,45~49,1,64000
090,2007,37,高雄市,M,0,60~64,1,64000
090,2007,37,高雄市,M,0,70+,1,64000
090,2007,37,新北市,F,0,25~29,1,65000
090,2007,37,新北市,F,0,45~49,1,65000
090,2007,37,新北市,F,0,50~54,3,65000
090,2007,37,新北市,M,0,20~24,1,65000
090,2007,37,新北市,M,0,25~29,1,65000
090,2007,37,新北市,M,0,30~34,5,65000
090,2007,37,新北市,M,0,35~39,4,65000
090,2007,37,新北市,M,0,40~44,3,65000
090,2007,37,新北市,M,0,45~49,2,65000
090,2007,37,新北市,M,0,50~54,3,65000
090,2007,37,新北市,M,0,55~59,5,65000
090,2007,37,新北市,M,0,60~64,2,65000
090,2007,37,新北市,M,0,65~69,1,65000
090,2007,37,新北市,M,0,70+,1,65000
090,2007,37,台中市,F,0,20~24,1,66000
090,2007,37,台中市,F,0,35~39,1,66000
090,2007,37,台中市,F,0,40~44,1,66000
090,2007,37,台中市,F,0,45~49,4,66000
090,2007,37,台中市,F,0,55~59,1,66000
090,2007,37,台中市,M,0,15~19,1,66000
090,2007,37,台中市,M,0,20~24,1,66000
090,2007,37,台中市,M,0,30~34,4,66000
090,2007,37,台中市,M,0,35~39,1,66000
090,2007,37,台中市,M,0,45~49,1,66000
090,2007,37,台南市,F,0,35~39,1,67000
090,2007,37,台南市,F,0,55~59,1,67000
090,2007,37,台南市,F,0,70+,1,67000
090,2007,37,台南市,M,0,40~44,1,67000
090,2007,37,台南市,M,0,70+,1,67000
090,2007,37,桃園市,F,0,30~34,1,68000
090,2007,37,桃園市,M,0,20~24,1,68000
090,2007,37,桃園市,M,0,25~29,1,68000
090,2007,37,桃園市,M,0,30~34,1,68000
090,2007,37,桃園市,M,0,35~39,2,68000
090,2007,37,桃園市,M,0,40~44,1,68000
090,2007,37,桃園市,M,0,45~49,1,68000
090,2007,37,桃園市,M,0,55~59,1,68000
090,2007,37,桃園市,M,0,60~64,1,68000
090,2007,38,宜蘭縣,M,0,70+,1,10002
090,2007,38,新竹縣,M,0,45~49,1,10004
090,2007,38,苗栗縣,F,0,40~44,1,10005
090,2007,38,苗栗縣,M,0,35~39,1,10005
090,2007,38,彰化縣,F,0,50~54,1,10007
090,2007,38,彰化縣,M,0,40~44,1,10007
090,2007,38,彰化縣,M,0,55~59,1,10007
090,2007,38,彰化縣,M,0,60~64,1,10007
090,2007,38,雲林縣,F,0,45~49,1,10009
090,2007,38,雲林縣,M,0,0,1,10009
090,2007,38,雲林縣,M,0,55~59,1,10009
090,2007,38,雲林縣,M,0,65~69,1,10009
090,2007,38,嘉義縣,M,0,55~59,1,10010
090,2007,38,嘉義縣,M,0,70+,1,10010
090,2007,38,屏東縣,F,0,55~59,1,10013
090,2007,38,屏東縣,F,0,60~64,1,10013
090,2007,38,屏東縣,M,0,20~24,4,10013
090,2007,38,屏東縣,M,0,30~34,1,10013
090,2007,38,屏東縣,M,0,40~44,1,10013
090,2007,38,台東縣,M,0,30~34,1,10014
090,2007,38,花蓮縣,F,0,70+,1,10015
090,2007,38,花蓮縣,M,0,70+,1,10015
090,2007,38,基隆市,F,0,25~29,1,10017
090,2007,38,嘉義市,M,0,70+,1,10020
090,2007,38,台北市,F,0,40~44,3,63000
090,2007,38,台北市,F,0,50~54,1,63000
090,2007,38,台北市,F,0,65~69,1,63000
090,2007,38,台北市,F,0,70+,1,63000
090,2007,38,台北市,M,0,20~24,2,63000
090,2007,38,台北市,M,0,25~29,1,63000
090,2007,38,台北市,M,0,30~34,2,63000
090,2007,38,台北市,M,0,40~44,2,63000
090,2007,38,台北市,M,0,45~49,4,63000
090,2007,38,台北市,M,0,50~54,2,63000
090,2007,38,台北市,M,0,60~64,2,63000
090,2007,38,台北市,M,0,70+,2,63000
090,2007,38,高雄市,F,0,20~24,1,64000
090,2007,38,高雄市,F,0,35~39,2,64000
090,2007,38,高雄市,F,0,55~59,1,64000
090,2007,38,高雄市,M,0,25~29,1,64000
090,2007,38,高雄市,M,0,45~49,3,64000
090,2007,38,高雄市,M,0,55~59,1,64000
090,2007,38,高雄市,M,0,70+,1,64000
090,2007,38,新北市,F,0,0,1,65000
090,2007,38,新北市,F,0,35~39,1,65000
090,2007,38,新北市,F,0,45~49,1,65000
090,2007,38,新北市,F,0,70+,3,65000
090,2007,38,新北市,M,0,15~19,1,65000
090,2007,38,新北市,M,0,25~29,5,65000
090,2007,38,新北市,M,0,30~34,3,65000
090,2007,38,新北市,M,0,35~39,5,65000
090,2007,38,新北市,M,0,40~44,1,65000
090,2007,38,新北市,M,0,45~49,1,65000
090,2007,38,新北市,M,0,65~69,1,65000
090,2007,38,新北市,M,0,70+,2,65000
090,2007,38,台中市,F,0,35~39,1,66000
090,2007,38,台中市,F,0,55~59,1,66000
090,2007,38,台中市,M,0,25~29,1,66000
090,2007,38,台中市,M,0,30~34,1,66000
090,2007,38,台中市,M,0,40~44,4,66000
090,2007,38,台中市,M,0,45~49,1,66000
090,2007,38,台中市,M,0,50~54,1,66000
090,2007,38,台中市,M,0,55~59,2,66000
090,2007,38,台中市,M,0,70+,1,66000
090,2007,38,台南市,M,0,30~34,1,67000
090,2007,38,台南市,M,0,40~44,1,67000
090,2007,38,桃園市,F,0,70+,1,68000
090,2007,38,桃園市,M,0,25~29,2,68000
090,2007,38,桃園市,M,0,70+,3,68000
090,2007,39,宜蘭縣,F,0,25~29,1,10002
090,2007,39,宜蘭縣,M,0,25~29,2,10002
090,2007,39,新竹縣,M,0,35~39,1,10004
090,2007,39,苗栗縣,M,0,40~44,1,10005
090,2007,39,台中縣(舊),M,0,20~24,1,10006
090,2007,39,台中縣(舊),M,0,25~29,1,10006
090,2007,39,彰化縣,M,0,35~39,1,10007
090,2007,39,彰化縣,M,0,65~69,1,10007
090,2007,39,彰化縣,M,0,70+,1,10007
090,2007,39,南投縣,F,0,35~39,1,10008
090,2007,39,雲林縣,F,0,60~64,1,10009
090,2007,39,雲林縣,F,0,70+,1,10009
090,2007,39,雲林縣,M,0,40~44,1,10009
090,2007,39,嘉義縣,F,0,55~59,1,10010
090,2007,39,嘉義縣,M,0,60~64,1,10010
090,2007,39,台南縣(舊),M,0,25~29,1,10011
090,2007,39,屏東縣,M,0,30~34,1,10013
090,2007,39,屏東縣,M,0,35~39,1,10013
090,2007,39,屏東縣,M,0,45~49,1,10013
090,2007,39,花蓮縣,F,0,70+,1,10015
090,2007,39,澎湖縣,M,0,20~24,1,10016
090,2007,39,基隆市,M,0,30~34,1,10017
090,2007,39,台北市,F,0,0,1,63000
090,2007,39,台北市,F,0,40~44,1,63000
090,2007,39,台北市,F,0,65~69,1,63000
090,2007,39,台北市,F,0,70+,2,63000
090,2007,39,台北市,M,0,20~24,1,63000
090,2007,39,台北市,M,0,30~34,2,63000
090,2007,39,台北市,M,0,35~39,1,63000
090,2007,39,台北市,M,0,45~49,2,63000
090,2007,39,台北市,M,0,50~54,1,63000
090,2007,39,台北市,M,0,70+,4,63000
090,2007,39,高雄市,F,0,35~39,1,64000
090,2007,39,高雄市,F,0,60~64,1,64000
090,2007,39,高雄市,F,0,65~69,1,64000
090,2007,39,高雄市,M,0,25~29,1,64000
090,2007,39,高雄市,M,0,30~34,1,64000
090,2007,39,高雄市,M,0,40~44,1,64000
090,2007,39,高雄市,M,0,55~59,1,64000
090,2007,39,高雄市,M,0,70+,2,64000
090,2007,39,高雄市(舊),M,0,35~39,1,64000
090,2007,39,新北市,F,0,60~64,1,65000
090,2007,39,新北市,M,0,20~24,1,65000
090,2007,39,新北市,M,0,30~34,4,65000
090,2007,39,新北市,M,0,35~39,2,65000
090,2007,39,新北市,M,0,55~59,1,65000
090,2007,39,新北市,M,0,60~64,2,65000
090,2007,39,新北市,M,0,65~69,2,65000
090,2007,39,新北市,M,0,70+,4,65000
090,2007,39,台中市,F,0,30~34,1,66000
090,2007,39,台中市,F,0,55~59,1,66000
090,2007,39,台中市,F,0,70+,2,66000
090,2007,39,台中市,M,0,25~29,1,66000
090,2007,39,台中市,M,0,35~39,3,66000
090,2007,39,台中市,M,0,40~44,3,66000
090,2007,39,台中市,M,0,45~49,2,66000
090,2007,39,台中市,M,0,50~54,1,66000
090,2007,39,台南市,M,0,20~24,1,67000
090,2007,39,台南市,M,0,35~39,1,67000
090,2007,39,台南市,M,0,70+,2,67000
090,2007,39,桃園市,F,0,25~29,1,68000
090,2007,39,桃園市,F,0,30~34,1,68000
090,2007,39,桃園市,F,0,35~39,2,68000
090,2007,39,桃園市,F,0,40~44,1,68000
090,2007,39,桃園市,F,0,55~59,1,68000
090,2007,39,桃園市,F,0,70+,1,68000
090,2007,39,桃園市,M,0,20~24,1,68000
090,2007,39,桃園市,M,0,30~34,1,68000
090,2007,39,桃園市,M,0,50~54,1,68000
090,2007,39,桃園市,M,0,60~64,1,68000
090,2007,39,桃園市,M,0,70+,2,68000
090,2007,39,其他,M,0,30~34,1,99999
090,2007,40,宜蘭縣,F,0,30~34,1,10002
090,2007,40,宜蘭縣,F,0,60~64,1,10002
090,2007,40,宜蘭縣,M,0,15~19,1,10002
090,2007,40,宜蘭縣,M,0,40~44,1,10002
090,2007,40,宜蘭縣,M,0,50~54,1,10002
090,2007,40,宜蘭縣,M,0,70+,1,10002
090,2007,40,新竹縣,M,0,70+,1,10004
090,2007,40,彰化縣,M,0,20~24,1,10007
090,2007,40,彰化縣,M,0,40~44,2,10007
090,2007,40,雲林縣,F,0,20~24,1,10009
090,2007,40,雲林縣,F,0,25~29,1,10009
090,2007,40,雲林縣,F,0,30~34,1,10009
090,2007,40,雲林縣,M,0,25~29,1,10009
090,2007,40,雲林縣,M,0,35~39,1,10009
090,2007,40,嘉義縣,F,0,30~34,1,10010
090,2007,40,嘉義縣,F,0,35~39,1,10010
090,2007,40,嘉義縣,M,0,30~34,1,10010
090,2007,40,高雄縣(舊),M,0,45~49,1,10012
090,2007,40,屏東縣,F,0,50~54,1,10013
090,2007,40,屏東縣,M,0,25~29,1,10013
090,2007,40,屏東縣,M,0,35~39,1,10013
090,2007,40,屏東縣,M,0,50~54,2,10013
090,2007,40,屏東縣,M,0,55~59,1,10013
090,2007,40,花蓮縣,M,0,25~29,1,10015
090,2007,40,花蓮縣,M,0,45~49,1,10015
090,2007,40,花蓮縣,M,0,50~54,1,10015
090,2007,40,基隆市,F,0,55~59,1,10017
090,2007,40,基隆市,F,0,70+,1,10017
090,2007,40,新竹市,M,0,25~29,1,10018
090,2007,40,新竹市,M,0,30~34,1,10018
090,2007,40,新竹市,M,0,35~39,1,10018
090,2007,40,嘉義市,M,0,40~44,1,10020
090,2007,40,台北市,F,0,30~34,1,63000
090,2007,40,台北市,F,0,40~44,2,63000
090,2007,40,台北市,F,0,50~54,1,63000
090,2007,40,台北市,F,0,60~64,1,63000
090,2007,40,台北市,F,0,65~69,1,63000
090,2007,40,台北市,F,0,70+,2,63000
090,2007,40,台北市,M,0,20~24,1,63000
090,2007,40,台北市,M,0,30~34,6,63000
090,2007,40,台北市,M,0,35~39,2,63000
090,2007,40,台北市,M,0,40~44,2,63000
090,2007,40,台北市,M,0,45~49,1,63000
090,2007,40,台北市,M,0,50~54,1,63000
090,2007,40,台北市,M,0,55~59,2,63000
090,2007,40,台北市,M,0,60~64,1,63000
090,2007,40,台北市,M,0,65~69,1,63000
090,2007,40,台北市,M,0,70+,2,63000
090,2007,40,高雄市,F,0,0,1,64000
090,2007,40,高雄市,F,0,35~39,1,64000
090,2007,40,高雄市,F,0,70+,2,64000
090,2007,40,高雄市,M,0,20~24,1,64000
090,2007,40,高雄市,M,0,25~29,1,64000
090,2007,40,高雄市,M,0,35~39,1,64000
090,2007,40,高雄市,M,0,40~44,1,64000
090,2007,40,高雄市,M,0,70+,2,64000
090,2007,40,新北市,F,0,25~29,1,65000
090,2007,40,新北市,F,0,50~54,1,65000
090,2007,40,新北市,F,0,60~64,2,65000
090,2007,40,新北市,M,0,20~24,4,65000
090,2007,40,新北市,M,0,25~29,6,65000
090,2007,40,新北市,M,0,30~34,1,65000
090,2007,40,新北市,M,0,35~39,1,65000
090,2007,40,新北市,M,0,45~49,1,65000
090,2007,40,新北市,M,0,55~59,1,65000
090,2007,40,新北市,M,0,60~64,3,65000
090,2007,40,新北市,M,0,65~69,1,65000
090,2007,40,新北市,M,0,70+,4,65000
090,2007,40,台中市,M,0,25~29,1,66000
090,2007,40,台中市,M,0,35~39,3,66000
090,2007,40,台中市,M,0,40~44,2,66000
090,2007,40,台中市,M,0,45~49,1,66000
090,2007,40,台中市,M,0,50~54,1,66000
090,2007,40,台中市,M,0,55~59,1,66000
090,2007,40,台南市,F,0,25~29,1,67000
090,2007,40,台南市,F,0,30~34,1,67000
090,2007,40,台南市,M,0,20~24,1,67000
090,2007,40,桃園市,M,0,15~19,1,68000
090,2007,40,桃園市,M,0,20~24,1,68000
090,2007,40,桃園市,M,0,25~29,1,68000
090,2007,40,桃園市,M,0,35~39,1,68000
090,2007,40,桃園市,M,0,45~49,1,68000
090,2007,40,桃園市,M,0,50~54,1,68000
090,2007,41,宜蘭縣,F,0,50~54,1,10002
090,2007,41,宜蘭縣,M,0,45~49,1,10002
090,2007,41,新竹縣,F,0,35~39,1,10004
090,2007,41,彰化縣,M,0,20~24,2,10007
090,2007,41,彰化縣,M,0,70+,1,10007
090,2007,41,雲林縣,F,0,30~34,1,10009
090,2007,41,雲林縣,M,0,55~59,1,10009
090,2007,41,屏東縣,F,0,20~24,1,10013
090,2007,41,屏東縣,F,0,40~44,1,10013
090,2007,41,屏東縣,M,0,20~24,1,10013
090,2007,41,屏東縣,M,0,35~39,2,10013
090,2007,41,屏東縣,M,0,40~44,1,10013
090,2007,41,屏東縣,M,0,45~49,1,10013
090,2007,41,台東縣,M,0,20~24,1,10014
090,2007,41,花蓮縣,F,0,30~34,1,10015
090,2007,41,花蓮縣,M,0,50~54,1,10015
090,2007,41,基隆市,F,0,35~39,1,10017
090,2007,41,基隆市,F,0,45~49,1,10017
090,2007,41,基隆市,M,0,25~29,1,10017
090,2007,41,基隆市,M,0,55~59,1,10017
090,2007,41,基隆市,M,0,60~64,1,10017
090,2007,41,新竹市,M,0,20~24,1,10018
090,2007,41,嘉義市,M,0,35~39,1,10020
090,2007,41,台北市,F,0,45~49,1,63000
090,2007,41,台北市,F,0,50~54,1,63000
090,2007,41,台北市,F,0,65~69,1,63000
090,2007,41,台北市,F,0,70+,1,63000
090,2007,41,台北市,M,0,20~24,1,63000
090,2007,41,台北市,M,0,25~29,2,63000
090,2007,41,台北市,M,0,30~34,2,63000
090,2007,41,台北市,M,0,40~44,2,63000
090,2007,41,台北市,M,0,45~49,1,63000
090,2007,41,台北市,M,0,50~54,1,63000
090,2007,41,台北市,M,0,55~59,2,63000
090,2007,41,台北市,M,0,70+,1,63000
090,2007,41,高雄市,F,0,35~39,1,64000
090,2007,41,高雄市,F,0,55~59,1,64000
090,2007,41,高雄市,F,0,70+,1,64000
090,2007,41,高雄市(舊),F,0,40~44,1,64000
090,2007,41,高雄市,M,0,15~19,3,64000
090,2007,41,高雄市,M,0,25~29,1,64000
090,2007,41,高雄市,M,0,30~34,1,64000
090,2007,41,高雄市,M,0,50~54,1,64000
090,2007,41,高雄市,M,0,65~69,1,64000
090,2007,41,高雄市,M,0,70+,1,64000
090,2007,41,高雄市(舊),M,0,30~34,1,64000
090,2007,41,新北市,F,0,45~49,1,65000
090,2007,41,新北市,F,0,50~54,1,65000
090,2007,41,新北市,F,0,60~64,1,65000
090,2007,41,新北市,F,0,70+,1,65000
090,2007,41,新北市,M,0,15~19,3,65000
090,2007,41,新北市,M,0,20~24,1,65000
090,2007,41,新北市,M,0,30~34,6,65000
090,2007,41,新北市,M,0,40~44,1,65000
090,2007,41,新北市,M,0,45~49,1,65000
090,2007,41,新北市,M,0,55~59,2,65000
090,2007,41,新北市,M,0,60~64,1,65000
090,2007,41,新北市,M,0,65~69,1,65000
090,2007,41,台中市,F,0,50~54,1,66000
090,2007,41,台中市,F,0,70+,1,66000
090,2007,41,台中市,M,0,30~34,1,66000
090,2007,41,台中市,M,0,35~39,3,66000
090,2007,41,台中市,M,0,40~44,4,66000
090,2007,41,台中市,M,0,45~49,2,66000
090,2007,41,台中市,M,0,50~54,2,66000
090,2007,41,台中市,M,0,65~69,2,66000
090,2007,41,台南市,F,0,35~39,1,67000
090,2007,41,台南市,M,0,20~24,1,67000
090,2007,41,台南市,M,0,40~44,1,67000
090,2007,41,桃園市,F,0,70+,1,68000
090,2007,41,桃園市,M,0,30~34,2,68000
090,2007,41,桃園市,M,0,70+,1,68000
090,2007,42,宜蘭縣,F,0,0,1,10002
090,2007,42,宜蘭縣,F,0,40~44,2,10002
090,2007,42,宜蘭縣,M,0,25~29,1,10002
090,2007,42,宜蘭縣,M,0,70+,1,10002
090,2007,42,新竹縣,M,0,30~34,1,10004
090,2007,42,苗栗縣,M,0,25~29,1,10005
090,2007,42,彰化縣,M,0,30~34,1,10007
090,2007,42,彰化縣,M,0,40~44,1,10007
090,2007,42,彰化縣,M,0,65~69,1,10007
090,2007,42,南投縣,M,0,65~69,1,10008
090,2007,42,雲林縣,F,0,60~64,1,10009
090,2007,42,雲林縣,M,0,55~59,1,10009
090,2007,42,雲林縣,M,0,70+,1,10009
090,2007,42,嘉義縣,F,0,25~29,1,10010
090,2007,42,嘉義縣,F,0,45~49,1,10010
090,2007,42,高雄縣(舊),F,0,30~34,1,10012
090,2007,42,屏東縣,F,0,55~59,1,10013
090,2007,42,屏東縣,F,0,70+,1,10013
090,2007,42,屏東縣,M,0,25~29,1,10013
090,2007,42,屏東縣,M,0,30~34,1,10013
090,2007,42,屏東縣,M,0,40~44,2,10013
090,2007,42,屏東縣,M,0,45~49,1,10013
090,2007,42,花蓮縣,F,0,35~39,1,10015
090,2007,42,花蓮縣,M,0,35~39,1,10015
090,2007,42,花蓮縣,M,0,70+,1,10015
090,2007,42,基隆市,M,0,15~19,1,10017
090,2007,42,基隆市,M,0,70+,1,10017
090,2007,42,新竹市,F,0,30~34,1,10018
090,2007,42,新竹市,F,0,50~54,1,10018
090,2007,42,新竹市,M,0,30~34,1,10018
090,2007,42,台中市(舊),M,0,30~34,1,10019
090,2007,42,台北市,F,0,35~39,1,63000
090,2007,42,台北市,F,0,60~64,1,63000
090,2007,42,台北市,F,0,65~69,1,63000
090,2007,42,台北市,F,0,70+,5,63000
090,2007,42,台北市,M,0,20~24,1,63000
090,2007,42,台北市,M,0,25~29,1,63000
090,2007,42,台北市,M,0,30~34,4,63000
