年,週,就診類別,年齡別,縣市,急性上呼吸道感染健保就診人次,健保就診總人次,縣市別代碼
2024,42,門診,7~12,台南市,2913,22950,67000
2024,42,門診,7~12,桃園市,4190,29388,68000
2024,43,住院,0~2,金門縣,0,1,09020
2024,43,住院,0~2,宜蘭縣,2,43,10002
2024,43,住院,0~2,新竹縣,0,9,10004
2024,43,住院,0~2,苗栗縣,0,5,10005
2024,43,住院,0~2,彰化縣,0,102,10007
2024,43,住院,0~2,南投縣,0,18,10008
2024,43,住院,0~2,雲林縣,0,9,10009
2024,43,住院,0~2,嘉義縣,0,16,10010
2024,43,住院,0~2,屏東縣,1,30,10013
2024,43,住院,0~2,台東縣,0,3,10014
2024,43,住院,0~2,花蓮縣,0,21,10015
2024,43,住院,0~2,基隆市,0,12,10017
2024,43,住院,0~2,新竹市,1,28,10018
2024,43,住院,0~2,嘉義市,0,13,10020
2024,43,住院,0~2,台北市,2,137,63000
2024,43,住院,0~2,高雄市,0,109,64000
2024,43,住院,0~2,新北市,0,89,65000
2024,43,住院,0~2,台中市,2,140,66000
2024,43,住院,0~2,台南市,0,24,67000
2024,43,住院,0~2,桃園市,0,103,68000
2024,43,住院,13~15,金門縣,0,2,09020
2024,43,住院,13~15,宜蘭縣,0,5,10002
2024,43,住院,13~15,新竹縣,0,1,10004
2024,43,住院,13~15,苗栗縣,0,4,10005
2024,43,住院,13~15,彰化縣,0,29,10007
2024,43,住院,13~15,南投縣,0,4,10008
2024,43,住院,13~15,雲林縣,0,5,10009
2024,43,住院,13~15,嘉義縣,0,3,10010
2024,43,住院,13~15,屏東縣,0,5,10013
2024,43,住院,13~15,花蓮縣,0,6,10015
2024,43,住院,13~15,基隆市,0,1,10017
2024,43,住院,13~15,新竹市,0,5,10018
2024,43,住院,13~15,嘉義市,0,2,10020
2024,43,住院,13~15,台北市,0,66,63000
2024,43,住院,13~15,高雄市,0,34,64000
2024,43,住院,13~15,新北市,0,20,65000
2024,43,住院,13~15,台中市,0,52,66000
2024,43,住院,13~15,台南市,0,12,67000
2024,43,住院,13~15,桃園市,0,31,68000
2024,43,住院,16~18,宜蘭縣,0,2,10002
2024,43,住院,16~18,新竹縣,0,5,10004
2024,43,住院,16~18,苗栗縣,0,6,10005
2024,43,住院,16~18,彰化縣,0,31,10007
2024,43,住院,16~18,南投縣,0,4,10008
2024,43,住院,16~18,雲林縣,0,8,10009
2024,43,住院,16~18,嘉義縣,0,2,10010
2024,43,住院,16~18,屏東縣,0,6,10013
2024,43,住院,16~18,台東縣,0,2,10014
2024,43,住院,16~18,花蓮縣,0,5,10015
2024,43,住院,16~18,澎湖縣,0,2,10016
2024,43,住院,16~18,基隆市,0,6,10017
2024,43,住院,16~18,新竹市,0,10,10018
2024,43,住院,16~18,嘉義市,0,6,10020
2024,43,住院,16~18,台北市,0,58,63000
2024,43,住院,16~18,高雄市,0,56,64000
2024,43,住院,16~18,新北市,0,23,65000
2024,43,住院,16~18,台中市,0,54,66000
2024,43,住院,16~18,台南市,0,13,67000
2024,43,住院,16~18,桃園市,0,40,68000
2024,43,住院,19~24,金門縣,0,2,09020
2024,43,住院,19~24,宜蘭縣,0,17,10002
2024,43,住院,19~24,新竹縣,0,18,10004
2024,43,住院,19~24,苗栗縣,0,18,10005
2024,43,住院,19~24,彰化縣,0,47,10007
2024,43,住院,19~24,南投縣,0,10,10008
2024,43,住院,19~24,雲林縣,0,16,10009
2024,43,住院,19~24,嘉義縣,0,18,10010
2024,43,住院,19~24,屏東縣,0,13,10013
2024,43,住院,19~24,台東縣,0,7,10014
2024,43,住院,19~24,花蓮縣,0,19,10015
2024,43,住院,19~24,澎湖縣,0,1,10016
2024,43,住院,19~24,基隆市,0,7,10017
2024,43,住院,19~24,新竹市,1,23,10018
2024,43,住院,19~24,嘉義市,1,19,10020
2024,43,住院,19~24,台北市,0,138,63000
2024,43,住院,19~24,高雄市,0,163,64000
2024,43,住院,19~24,新北市,0,79,65000
2024,43,住院,19~24,台中市,0,141,66000
2024,43,住院,19~24,台南市,0,36,67000
2024,43,住院,19~24,桃園市,0,116,68000
2024,43,住院,25~64,金門縣,0,32,09020
2024,43,住院,25~64,宜蘭縣,1,425,10002
2024,43,住院,25~64,新竹縣,1,551,10004
2024,43,住院,25~64,苗栗縣,1,256,10005
2024,43,住院,25~64,彰化縣,5,1371,10007
2024,43,住院,25~64,南投縣,1,195,10008
2024,43,住院,25~64,雲林縣,4,417,10009
2024,43,住院,25~64,嘉義縣,0,457,10010
2024,43,住院,25~64,屏東縣,2,450,10013
2024,43,住院,25~64,台東縣,0,113,10014
2024,43,住院,25~64,花蓮縣,0,370,10015
2024,43,住院,25~64,澎湖縣,1,34,10016
2024,43,住院,25~64,基隆市,1,370,10017
2024,43,住院,25~64,新竹市,1,360,10018
2024,43,住院,25~64,嘉義市,4,392,10020
2024,43,住院,25~64,台北市,11,4639,63000
2024,43,住院,25~64,高雄市,5,3368,64000
2024,43,住院,25~64,新北市,43,2249,65000
2024,43,住院,25~64,台中市,1,3756,66000
2024,43,住院,25~64,台南市,2,1505,67000
2024,43,住院,25~64,桃園市,7,2762,68000
2024,43,住院,3~6,金門縣,0,3,09020
2024,43,住院,3~6,宜蘭縣,0,38,10002
2024,43,住院,3~6,新竹縣,1,7,10004
2024,43,住院,3~6,苗栗縣,0,20,10005
2024,43,住院,3~6,彰化縣,1,65,10007
2024,43,住院,3~6,南投縣,0,24,10008
2024,43,住院,3~6,雲林縣,0,10,10009
2024,43,住院,3~6,嘉義縣,0,17,10010
2024,43,住院,3~6,屏東縣,0,37,10013
2024,43,住院,3~6,台東縣,0,1,10014
2024,43,住院,3~6,花蓮縣,0,10,10015
2024,43,住院,3~6,基隆市,0,9,10017
2024,43,住院,3~6,新竹市,0,12,10018
2024,43,住院,3~6,嘉義市,0,4,10020
2024,43,住院,3~6,台北市,2,97,63000
2024,43,住院,3~6,高雄市,0,83,64000
2024,43,住院,3~6,新北市,0,71,65000
2024,43,住院,3~6,台中市,0,126,66000
2024,43,住院,3~6,台南市,0,17,67000
2024,43,住院,3~6,桃園市,0,84,68000
2024,43,住院,65+,金門縣,0,41,09020
2024,43,住院,65+,宜蘭縣,0,314,10002
2024,43,住院,65+,新竹縣,1,274,10004
2024,43,住院,65+,苗栗縣,1,289,10005
2024,43,住院,65+,彰化縣,5,1215,10007
2024,43,住院,65+,南投縣,0,241,10008
2024,43,住院,65+,雲林縣,2,403,10009
2024,43,住院,65+,嘉義縣,0,380,10010
2024,43,住院,65+,屏東縣,0,402,10013
2024,43,住院,65+,台東縣,0,92,10014
2024,43,住院,65+,花蓮縣,0,370,10015
2024,43,住院,65+,澎湖縣,0,12,10016
2024,43,住院,65+,基隆市,0,317,10017
2024,43,住院,65+,新竹市,2,347,10018
2024,43,住院,65+,嘉義市,0,309,10020
2024,43,住院,65+,台北市,5,3856,63000
2024,43,住院,65+,高雄市,3,2488,64000
2024,43,住院,65+,新北市,4,2024,65000
2024,43,住院,65+,台中市,2,2377,66000
2024,43,住院,65+,台南市,1,1162,67000
2024,43,住院,65+,桃園市,1,1659,68000
2024,43,住院,7~12,金門縣,0,1,09020
2024,43,住院,7~12,宜蘭縣,0,34,10002
2024,43,住院,7~12,新竹縣,0,4,10004
2024,43,住院,7~12,苗栗縣,0,14,10005
2024,43,住院,7~12,彰化縣,1,56,10007
2024,43,住院,7~12,南投縣,1,17,10008
2024,43,住院,7~12,雲林縣,0,10,10009
2024,43,住院,7~12,嘉義縣,1,15,10010
2024,43,住院,7~12,屏東縣,0,30,10013
2024,43,住院,7~12,台東縣,0,4,10014
2024,43,住院,7~12,花蓮縣,0,12,10015
2024,43,住院,7~12,基隆市,0,12,10017
2024,43,住院,7~12,新竹市,0,12,10018
2024,43,住院,7~12,嘉義市,0,3,10020
2024,43,住院,7~12,台北市,2,115,63000
2024,43,住院,7~12,高雄市,0,117,64000
2024,43,住院,7~12,新北市,0,62,65000
2024,43,住院,7~12,台中市,0,106,66000
2024,43,住院,7~12,台南市,0,22,67000
2024,43,住院,7~12,桃園市,0,84,68000
2024,43,門診,0~2,連江縣,1,43,09007
2024,43,門診,0~2,金門縣,95,454,09020
2024,43,門診,0~2,宜蘭縣,963,2697,10002
2024,43,門診,0~2,新竹縣,1231,4646,10004
2024,43,門診,0~2,苗栗縣,682,2879,10005
2024,43,門診,0~2,彰化縣,1920,8617,10007
2024,43,門診,0~2,南投縣,757,2845,10008
2024,43,門診,0~2,雲林縣,984,3728,10009
2024,43,門診,0~2,嘉義縣,426,1408,10010
2024,43,門診,0~2,屏東縣,932,4574,10013
2024,43,門診,0~2,台東縣,230,804,10014
2024,43,門診,0~2,花蓮縣,277,1638,10015
2024,43,門診,0~2,澎湖縣,121,449,10016
2024,43,門診,0~2,基隆市,307,1478,10017
2024,43,門診,0~2,新竹市,767,4543,10018
2024,43,門診,0~2,嘉義市,403,2399,10020
2024,43,門診,0~2,台北市,2862,12648,63000
2024,43,門診,0~2,高雄市,3917,15978,64000
2024,43,門診,0~2,新北市,6560,24775,65000
2024,43,門診,0~2,台中市,3988,22568,66000
2024,43,門診,0~2,台南市,2672,11557,67000
2024,43,門診,0~2,桃園市,3699,15143,68000
2024,43,門診,13~15,連江縣,1,19,09007
2024,43,門診,13~15,金門縣,43,431,09020
2024,43,門診,13~15,宜蘭縣,331,2063,10002
2024,43,門診,13~15,新竹縣,366,2564,10004
2024,43,門診,13~15,苗栗縣,339,1833,10005
2024,43,門診,13~15,彰化縣,664,5857,10007
2024,43,門診,13~15,南投縣,284,1980,10008
2024,43,門診,13~15,雲林縣,417,2822,10009
2024,43,門診,13~15,嘉義縣,256,1166,10010
2024,43,門診,13~15,屏東縣,587,3129,10013
2024,43,門診,13~15,台東縣,164,798,10014
2024,43,門診,13~15,花蓮縣,146,1086,10015
2024,43,門診,13~15,澎湖縣,44,337,10016
2024,43,門診,13~15,基隆市,159,1080,10017
2024,43,門診,13~15,新竹市,182,2542,10018
2024,43,門診,13~15,嘉義市,131,1732,10020
2024,43,門診,13~15,台北市,1141,10598,63000
2024,43,門診,13~15,高雄市,1396,11364,64000
2024,43,門診,13~15,新北市,2212,18021,65000
2024,43,門診,13~15,台中市,1403,14300,66000
2024,43,門診,13~15,台南市,758,7596,67000
2024,43,門診,13~15,桃園市,1190,10206,68000
2024,43,門診,16~18,連江縣,1,17,09007
2024,43,門診,16~18,金門縣,32,290,09020
2024,43,門診,16~18,宜蘭縣,255,1728,10002
2024,43,門診,16~18,新竹縣,330,1907,10004
2024,43,門診,16~18,苗栗縣,308,1582,10005
2024,43,門診,16~18,彰化縣,566,4523,10007
2024,43,門診,16~18,南投縣,215,1566,10008
2024,43,門診,16~18,雲林縣,389,2587,10009
2024,43,門診,16~18,嘉義縣,312,1120,10010
2024,43,門診,16~18,屏東縣,448,2572,10013
2024,43,門診,16~18,台東縣,101,488,10014
2024,43,門診,16~18,花蓮縣,123,997,10015
2024,43,門診,16~18,澎湖縣,38,280,10016
2024,43,門診,16~18,基隆市,195,1181,10017
2024,43,門診,16~18,新竹市,175,2034,10018
2024,43,門診,16~18,嘉義市,138,1698,10020
2024,43,門診,16~18,台北市,1106,9777,63000
2024,43,門診,16~18,高雄市,1341,10696,64000
2024,43,門診,16~18,新北市,2050,15752,65000
2024,43,門診,16~18,台中市,1628,12546,66000
2024,43,門診,16~18,台南市,714,6730,67000
2024,43,門診,16~18,桃園市,1075,8526,68000
2024,43,門診,19~24,連江縣,1,19,09007
2024,43,門診,19~24,金門縣,104,731,09020
2024,43,門診,19~24,宜蘭縣,267,2109,10002
2024,43,門診,19~24,新竹縣,432,3226,10004
2024,43,門診,19~24,苗栗縣,421,2470,10005
2024,43,門診,19~24,彰化縣,705,6930,10007
2024,43,門診,19~24,南投縣,291,2307,10008
2024,43,門診,19~24,雲林縣,653,4229,10009
2024,43,門診,19~24,嘉義縣,569,2487,10010
2024,43,門診,19~24,屏東縣,665,4743,10013
2024,43,門診,19~24,台東縣,116,873,10014
2024,43,門診,19~24,花蓮縣,250,2234,10015
2024,43,門診,19~24,澎湖縣,74,677,10016
2024,43,門診,19~24,基隆市,290,1935,10017
2024,43,門診,19~24,新竹市,255,4287,10018
2024,43,門診,19~24,嘉義市,209,3193,10020
2024,43,門診,19~24,台北市,2295,22294,63000
2024,43,門診,19~24,高雄市,2321,22590,64000
2024,43,門診,19~24,新北市,3367,28397,65000
2024,43,門診,19~24,台中市,3146,30128,66000
2024,43,門診,19~24,台南市,1128,14111,67000
2024,43,門診,19~24,桃園市,1615,15296,68000
2024,43,門診,25~64,連江縣,45,659,09007
2024,43,門診,25~64,金門縣,652,8540,09020
2024,43,門診,25~64,宜蘭縣,2903,37427,10002
2024,43,門診,25~64,新竹縣,4774,59238,10004
2024,43,門診,25~64,苗栗縣,4933,44542,10005
2024,43,門診,25~64,彰化縣,8729,122911,10007
2024,43,門診,25~64,南投縣,3316,41716,10008
2024,43,門診,25~64,雲林縣,5651,62045,10009
2024,43,門診,25~64,嘉義縣,3950,30805,10010
2024,43,門診,25~64,屏東縣,6893,78446,10013
2024,43,門診,25~64,台東縣,1295,16857,10014
2024,43,門診,25~64,花蓮縣,1808,30047,10015
2024,43,門診,25~64,澎湖縣,737,13121,10016
2024,43,門診,25~64,基隆市,2818,30502,10017
2024,43,門診,25~64,新竹市,2769,62827,10018
2024,43,門診,25~64,嘉義市,2547,52535,10020
2024,43,門診,25~64,台北市,19385,335058,63000
2024,43,門診,25~64,高雄市,23219,342042,64000
2024,43,門診,25~64,新北市,35534,415686,65000
2024,43,門診,25~64,台中市,23182,374506,66000
2024,43,門診,25~64,台南市,12331,223720,67000
2024,43,門診,25~64,桃園市,16660,222940,68000
2024,43,門診,3~6,連江縣,2,37,09007
2024,43,門診,3~6,金門縣,188,889,09020
2024,43,門診,3~6,宜蘭縣,1588,4721,10002
2024,43,門診,3~6,新竹縣,1880,8181,10004
2024,43,門診,3~6,苗栗縣,1435,6094,10005
2024,43,門診,3~6,彰化縣,3237,15158,10007
2024,43,門診,3~6,南投縣,1393,5462,10008
2024,43,門診,3~6,雲林縣,1881,7432,10009
2024,43,門診,3~6,嘉義縣,1036,2971,10010
2024,43,門診,3~6,屏東縣,1635,8036,10013
2024,43,門診,3~6,台東縣,407,1520,10014
2024,43,門診,3~6,花蓮縣,592,3072,10015
2024,43,門診,3~6,澎湖縣,200,895,10016
2024,43,門診,3~6,基隆市,659,3041,10017
2024,43,門診,3~6,新竹市,1189,8175,10018
2024,43,門診,3~6,嘉義市,783,4500,10020
2024,43,門診,3~6,台北市,4895,22623,63000
2024,43,門診,3~6,高雄市,7456,30635,64000
2024,43,門診,3~6,新北市,10446,47765,65000
2024,43,門診,3~6,台中市,6968,39979,66000
2024,43,門診,3~6,台南市,4505,21820,67000
2024,43,門診,3~6,桃園市,6057,29262,68000
2024,43,門診,65+,連江縣,12,354,09007
2024,43,門診,65+,金門縣,253,5424,09020
2024,43,門診,65+,宜蘭縣,1142,27511,10002
2024,43,門診,65+,新竹縣,1120,24095,10004
2024,43,門診,65+,苗栗縣,1606,29560,10005
2024,43,門診,65+,彰化縣,3706,77887,10007
2024,43,門診,65+,南投縣,1654,32352,10008
2024,43,門診,65+,雲林縣,2270,44324,10009
2024,43,門診,65+,嘉義縣,2017,26215,10010
2024,43,門診,65+,屏東縣,3215,60801,10013
2024,43,門診,65+,台東縣,765,13084,10014
2024,43,門診,65+,花蓮縣,919,21785,10015
2024,43,門診,65+,澎湖縣,309,9625,10016
2024,43,門診,65+,基隆市,1126,19481,10017
2024,43,門診,65+,新竹市,728,24735,10018
2024,43,門診,65+,嘉義市,1062,34465,10020
2024,43,門診,65+,台北市,7606,226329,63000
2024,43,門診,65+,高雄市,8522,209909,64000
2024,43,門診,65+,新北市,11800,211278,65000
2024,43,門診,65+,台中市,8077,185580,66000
2024,43,門診,65+,台南市,4824,131642,67000
2024,43,門診,65+,桃園市,4056,92540,68000
2024,43,門診,7~12,連江縣,3,54,09007
2024,43,門診,7~12,金門縣,182,1170,09020
2024,43,門診,7~12,宜蘭縣,1122,4519,10002
2024,43,門診,7~12,新竹縣,1583,7916,10004
2024,43,門診,7~12,苗栗縣,1275,5657,10005
2024,43,門診,7~12,彰化縣,2612,16171,10007
2024,43,門診,7~12,南投縣,1052,5390,10008
2024,43,門診,7~12,雲林縣,1468,7746,10009
2024,43,門診,7~12,嘉義縣,1007,3257,10010
2024,43,門診,7~12,屏東縣,1669,8336,10013
2024,43,門診,7~12,台東縣,395,1703,10014
2024,43,門診,7~12,花蓮縣,513,3078,10015
2024,43,門診,7~12,澎湖縣,175,941,10016
2024,43,門診,7~12,基隆市,586,3230,10017
2024,43,門診,7~12,新竹市,840,8287,10018
2024,43,門診,7~12,嘉義市,597,4719,10020
2024,43,門診,7~12,台北市,4402,27962,63000
2024,43,門診,7~12,高雄市,5834,33248,64000
2024,43,門診,7~12,新北市,8552,50517,65000
2024,43,門診,7~12,台中市,5757,41095,66000
2024,43,門診,7~12,台南市,3332,22591,67000
2024,43,門診,7~12,桃園市,4735,29558,68000
2024,43,門診,不詳,台北市,0,1,63000
2024,44,住院,0~2,金門縣,0,2,09020
2024,44,住院,0~2,宜蘭縣,0,44,10002
2024,44,住院,0~2,新竹縣,0,18,10004
2024,44,住院,0~2,苗栗縣,0,11,10005
2024,44,住院,0~2,彰化縣,2,112,10007
2024,44,住院,0~2,南投縣,0,27,10008
2024,44,住院,0~2,雲林縣,1,11,10009
2024,44,住院,0~2,嘉義縣,0,8,10010
2024,44,住院,0~2,屏東縣,0,23,10013
2024,44,住院,0~2,台東縣,0,1,10014
2024,44,住院,0~2,花蓮縣,1,27,10015
2024,44,住院,0~2,基隆市,0,7,10017
2024,44,住院,0~2,新竹市,2,55,10018
2024,44,住院,0~2,嘉義市,0,4,10020
2024,44,住院,0~2,台北市,3,117,63000
2024,44,住院,0~2,高雄市,0,90,64000
2024,44,住院,0~2,新北市,0,96,65000
2024,44,住院,0~2,台中市,3,149,66000
2024,44,住院,0~2,台南市,0,21,67000
2024,44,住院,0~2,桃園市,1,105,68000
2024,44,住院,13~15,金門縣,0,2,09020
2024,44,住院,13~15,宜蘭縣,0,9,10002
2024,44,住院,13~15,新竹縣,0,5,10004
2024,44,住院,13~15,苗栗縣,0,3,10005
2024,44,住院,13~15,彰化縣,0,15,10007
2024,44,住院,13~15,南投縣,0,4,10008
2024,44,住院,13~15,雲林縣,0,6,10009
2024,44,住院,13~15,嘉義縣,0,5,10010
2024,44,住院,13~15,屏東縣,0,12,10013
2024,44,住院,13~15,花蓮縣,0,6,10015
2024,44,住院,13~15,基隆市,0,3,10017
2024,44,住院,13~15,新竹市,0,6,10018
2024,44,住院,13~15,嘉義市,0,3,10020
2024,44,住院,13~15,台北市,0,53,63000
2024,44,住院,13~15,高雄市,0,24,64000
2024,44,住院,13~15,新北市,0,28,65000
2024,44,住院,13~15,台中市,0,45,66000
2024,44,住院,13~15,台南市,0,11,67000
2024,44,住院,13~15,桃園市,0,31,68000
2024,44,住院,16~18,宜蘭縣,0,6,10002
2024,44,住院,16~18,新竹縣,0,2,10004
2024,44,住院,16~18,苗栗縣,0,11,10005
2024,44,住院,16~18,彰化縣,0,14,10007
2024,44,住院,16~18,南投縣,0,6,10008
2024,44,住院,16~18,雲林縣,0,7,10009
2024,44,住院,16~18,嘉義縣,0,5,10010
2024,44,住院,16~18,屏東縣,0,2,10013
2024,44,住院,16~18,台東縣,0,1,10014
2024,44,住院,16~18,花蓮縣,0,9,10015
2024,44,住院,16~18,基隆市,0,8,10017
2024,44,住院,16~18,新竹市,0,8,10018
2024,44,住院,16~18,嘉義市,0,3,10020
2024,44,住院,16~18,台北市,0,60,63000
2024,44,住院,16~18,高雄市,0,39,64000
2024,44,住院,16~18,新北市,0,26,65000
2024,44,住院,16~18,台中市,0,56,66000
2024,44,住院,16~18,台南市,0,14,67000
2024,44,住院,16~18,桃園市,0,33,68000
2024,44,住院,19~24,金門縣,0,4,09020
2024,44,住院,19~24,宜蘭縣,0,12,10002
2024,44,住院,19~24,新竹縣,0,13,10004
2024,44,住院,19~24,苗栗縣,0,27,10005
2024,44,住院,19~24,彰化縣,0,58,10007
2024,44,住院,19~24,南投縣,0,18,10008
2024,44,住院,19~24,雲林縣,0,17,10009
2024,44,住院,19~24,嘉義縣,0,10,10010
2024,44,住院,19~24,屏東縣,0,17,10013
2024,44,住院,19~24,台東縣,0,3,10014
2024,44,住院,19~24,花蓮縣,0,19,10015
2024,44,住院,19~24,澎湖縣,0,3,10016
2024,44,住院,19~24,基隆市,0,8,10017
2024,44,住院,19~24,新竹市,1,29,10018
2024,44,住院,19~24,嘉義市,3,14,10020
2024,44,住院,19~24,台北市,0,144,63000
2024,44,住院,19~24,高雄市,0,125,64000
2024,44,住院,19~24,新北市,3,69,65000
2024,44,住院,19~24,台中市,0,159,66000
2024,44,住院,19~24,台南市,0,45,67000
2024,44,住院,19~24,桃園市,0,113,68000
2024,44,住院,25~64,金門縣,0,24,09020
2024,44,住院,25~64,宜蘭縣,0,431,10002
2024,44,住院,25~64,新竹縣,1,512,10004
2024,44,住院,25~64,苗栗縣,1,235,10005
2024,44,住院,25~64,彰化縣,2,1333,10007
2024,44,住院,25~64,南投縣,2,215,10008
2024,44,住院,25~64,雲林縣,3,383,10009
2024,44,住院,25~64,嘉義縣,0,360,10010
2024,44,住院,25~64,屏東縣,1,364,10013
2024,44,住院,25~64,台東縣,0,72,10014
2024,44,住院,25~64,花蓮縣,0,312,10015
2024,44,住院,25~64,澎湖縣,0,18,10016
2024,44,住院,25~64,基隆市,1,385,10017
2024,44,住院,25~64,新竹市,2,523,10018
2024,44,住院,25~64,嘉義市,13,359,10020
2024,44,住院,25~64,台北市,16,4315,63000
2024,44,住院,25~64,高雄市,8,3196,64000
2024,44,住院,25~64,新北市,48,2109,65000
2024,44,住院,25~64,台中市,4,3766,66000
2024,44,住院,25~64,台南市,2,1425,67000
2024,44,住院,25~64,桃園市,12,2497,68000
2024,44,住院,3~6,金門縣,0,1,09020
2024,44,住院,3~6,宜蘭縣,0,45,10002
2024,44,住院,3~6,新竹縣,1,7,10004
2024,44,住院,3~6,苗栗縣,0,19,10005
2024,44,住院,3~6,彰化縣,1,59,10007
2024,44,住院,3~6,南投縣,1,17,10008
2024,44,住院,3~6,雲林縣,1,5,10009
2024,44,住院,3~6,嘉義縣,0,6,10010
2024,44,住院,3~6,屏東縣,0,41,10013
2024,44,住院,3~6,台東縣,0,3,10014
2024,44,住院,3~6,花蓮縣,1,23,10015
2024,44,住院,3~6,基隆市,0,8,10017
2024,44,住院,3~6,新竹市,0,27,10018
2024,44,住院,3~6,嘉義市,0,4,10020
2024,44,住院,3~6,台北市,3,94,63000
2024,44,住院,3~6,高雄市,0,96,64000
2024,44,住院,3~6,新北市,0,65,65000
2024,44,住院,3~6,台中市,2,122,66000
2024,44,住院,3~6,台南市,0,14,67000
2024,44,住院,3~6,桃園市,1,85,68000
2024,44,住院,65+,金門縣,0,29,09020
2024,44,住院,65+,宜蘭縣,0,310,10002
2024,44,住院,65+,新竹縣,2,252,10004
2024,44,住院,65+,苗栗縣,0,252,10005
2024,44,住院,65+,彰化縣,1,1111,10007
2024,44,住院,65+,南投縣,0,237,10008
2024,44,住院,65+,雲林縣,6,340,10009
2024,44,住院,65+,嘉義縣,1,424,10010
2024,44,住院,65+,屏東縣,1,359,10013
2024,44,住院,65+,台東縣,1,82,10014
2024,44,住院,65+,花蓮縣,0,307,10015
2024,44,住院,65+,澎湖縣,0,8,10016
2024,44,住院,65+,基隆市,1,323,10017
2024,44,住院,65+,新竹市,4,373,10018
2024,44,住院,65+,嘉義市,0,277,10020
2024,44,住院,65+,台北市,7,3609,63000
2024,44,住院,65+,高雄市,1,2434,64000
2024,44,住院,65+,新北市,0,1908,65000
2024,44,住院,65+,台中市,1,2271,66000
2024,44,住院,65+,台南市,1,1126,67000
