確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19CoV,2020,04,台北市,文山區,F,1,60~64,1,63000,63000081
19CoV,2020,04,台北市,文山區,F,1,60~64,1,63000,63000082
19CoV,2020,04,台北市,松山區,F,1,25~29,1,63000,63000010
19CoV,2020,04,高雄市,三民區,M,1,25~29,1,64000,64000050
19CoV,2020,04,高雄市,三民區,M,1,25~29,1,64000,64000051
19CoV,2020,04,高雄市,三民區,M,1,25~29,1,64000,64000052
19CoV,2020,04,高雄市,三民區,M,1,35~39,1,64000,64000050
19CoV,2020,04,高雄市,三民區,M,1,35~39,1,64000,64000051
19CoV,2020,04,高雄市,三民區,M,1,35~39,1,64000,64000052
19CoV,2020,04,高雄市,三民區,M,1,40~44,1,64000,64000050
19CoV,2020,04,高雄市,三民區,M,1,40~44,1,64000,64000051
19CoV,2020,04,高雄市,三民區,M,1,40~44,1,64000,64000052
19CoV,2020,04,高雄市,仁武區,F,1,35~39,1,64000,64000170
19CoV,2020,04,高雄市,前鎮區,M,1,30~34,2,64000,64000090
19CoV,2020,04,高雄市,大社區,M,1,20~24,1,64000,64000160
19CoV,2020,04,高雄市,小港區,M,1,25~29,1,64000,64000110
19CoV,2020,04,高雄市,左營區,M,1,35~39,1,64000,64000030
19CoV,2020,04,高雄市,左營區,M,1,70+,1,64000,64000030
19CoV,2020,04,高雄市,燕巢區,M,1,35~39,1,64000,64000210
19CoV,2020,04,高雄市,阿蓮區,M,1,25~29,1,64000,64000230
19CoV,2020,04,高雄市,鳳山區,M,1,25~29,2,64000,64000120
19CoV,2020,04,高雄市,鹽埕區,F,1,35~39,1,64000,64000010
19CoV,2020,04,高雄市,鹽埕區,M,1,40~44,1,64000,64000010
19CoV,2020,04,新北市,五股區,M,1,20~24,1,65000,65000150
19CoV,2020,04,新北市,五股區,F,1,40~44,1,65000,65000150
19CoV,2020,04,新北市,新店區,F,1,60~64,1,65000,65000060
19CoV,2020,04,新北市,淡水區,M,0,25~29,1,65000,65000100
19CoV,2020,04,台中市,北屯區,M,1,25~29,1,66000,66000080
19CoV,2020,04,台中市,北屯區,F,1,30~34,1,66000,66000080
19CoV,2020,04,台中市,東區,F,1,40~44,1,66000,66000020
19CoV,2020,04,台中市,沙鹿區,M,1,25~29,1,66000,66000130
19CoV,2020,04,台中市,清水區,M,1,20~24,1,66000,66000120
19CoV,2020,04,台中市,龍井區,M,1,25~29,1,66000,66000250
19CoV,2020,04,台南市,歸仁區,M,1,30~34,1,67000,67000280
19CoV,2020,04,桃園市,中壢區,M,1,55~59,1,68000,68000020
19CoV,2020,04,桃園市,八德區,F,1,20~24,1,68000,68000080
19CoV,2020,04,桃園市,平鎮區,F,1,25~29,1,68000,68000100
19CoV,2020,04,桃園市,桃園區,F,1,20~24,1,68000,68000010
19CoV,2020,04,桃園市,桃園區,M,1,20~24,1,68000,68000010
19CoV,2020,04,桃園市,桃園區,M,1,25~29,2,68000,68000010
19CoV,2020,04,桃園市,桃園區,F,1,35~39,1,68000,68000010
19CoV,2020,04,桃園市,桃園區,F,1,65~69,2,68000,68000010
19CoV,2020,04,桃園市,桃園區,M,1,65~69,1,68000,68000010
19CoV,2020,04,桃園市,楊梅區,F,1,35~39,1,68000,68000040
19CoV,2020,04,桃園市,蘆竹區,F,0,30~34,1,68000,68000050
19CoV,2020,05,新竹縣,竹東鎮,M,1,20~24,1,10004,10004020
19CoV,2020,05,雲林縣,斗六市,M,1,20~24,1,10009,10009010
19CoV,2020,05,台北市,松山區,F,1,50~54,1,63000,63000010
19CoV,2020,05,高雄市,左營區,F,1,25~29,1,64000,64000030
19CoV,2020,05,高雄市,苓雅區,M,1,20~24,1,64000,64000080
19CoV,2020,05,高雄市,鳳山區,M,1,20~24,1,64000,64000120
19CoV,2020,05,新北市,永和區,M,1,20~24,1,65000,65000040
19CoV,2020,05,台中市,西屯區,F,1,45~49,1,66000,66000060
19CoV,2020,05,台中市,西屯區,M,1,55~59,1,66000,66000060
19CoV,2020,06,新北市,三重區,F,1,35~39,1,65000,65000020
19CoV,2020,06,新北市,中和區,M,1,55~59,1,65000,65000030
19CoV,2020,06,新北市,樹林區,M,1,50~54,1,65000,65000070
19CoV,2020,06,新北市,淡水區,M,1,60~64,1,65000,65000100
19CoV,2020,06,台中市,中區,M,1,35~39,1,66000,66000010
19CoV,2020,06,桃園市,龜山區,M,1,65~69,1,68000,68000070
19CoV,2020,07,新竹縣,竹北市,M,1,20~24,1,10004,10004010
19CoV,2020,07,新竹縣,竹北市,F,1,55~59,1,10004,10004010
19CoV,2020,07,新竹縣,關西鎮,M,1,50~54,1,10004,10004040
19CoV,2020,07,彰化縣,伸港鄉,F,1,25~29,1,10007,10007050
19CoV,2020,07,彰化縣,鹿港鎮,M,1,25~29,1,10007,10007020
19CoV,2020,07,屏東縣,屏東市,M,1,25~29,1,10013,10013010
19CoV,2020,07,台北市,信義區,M,1,50~54,1,63000,63000020
19CoV,2020,07,台北市,士林區,F,1,25~29,1,63000,63000110
19CoV,2020,07,台北市,士林區,M,1,45~49,1,63000,63000110
19CoV,2020,07,台北市,士林區,M,1,50~54,1,63000,63000110
19CoV,2020,07,台北市,文山區,M,1,20~24,1,63000,63000080
19CoV,2020,07,台北市,文山區,M,1,20~24,1,63000,63000081
19CoV,2020,07,台北市,文山區,M,1,20~24,1,63000,63000082
19CoV,2020,07,台北市,松山區,F,1,25~29,1,63000,63000010
19CoV,2020,07,高雄市,三民區,M,1,60~64,1,64000,64000050
19CoV,2020,07,高雄市,三民區,M,1,60~64,1,64000,64000051
19CoV,2020,07,高雄市,三民區,M,1,60~64,1,64000,64000052
19CoV,2020,07,高雄市,前金區,F,1,70+,1,64000,64000070
19CoV,2020,07,高雄市,前金區,M,1,70+,1,64000,64000070
19CoV,2020,07,高雄市,大寮區,F,1,35~39,1,64000,64000140
19CoV,2020,07,高雄市,鼓山區,M,1,55~59,1,64000,64000020
19CoV,2020,07,新北市,三重區,M,1,60~64,1,65000,65000020
19CoV,2020,07,新北市,五股區,F,1,25~29,1,65000,65000150
19CoV,2020,07,新北市,板橋區,M,1,35~39,1,65000,65000010
19CoV,2020,07,新北市,淡水區,M,1,60~64,1,65000,65000100
19CoV,2020,07,新北市,淡水區,M,1,65~69,1,65000,65000100
19CoV,2020,07,台中市,北屯區,F,1,35~39,1,66000,66000080
19CoV,2020,07,台南市,東區,F,1,55~59,1,67000,67000320
19CoV,2020,07,桃園市,平鎮區,M,1,40~44,1,68000,68000100
19CoV,2020,07,桃園市,桃園區,M,1,40~44,1,68000,68000010
19CoV,2020,07,桃園市,蘆竹區,F,1,25~29,1,68000,68000050
19CoV,2020,07,桃園市,蘆竹區,M,1,70+,1,68000,68000050
19CoV,2020,07,桃園市,龜山區,M,1,35~39,1,68000,68000070
19CoV,2020,08,彰化縣,彰化市,M,1,15~19,1,10007,10007010
19CoV,2020,08,花蓮縣,花蓮市,F,1,40~44,1,10015,10015010
19CoV,2020,08,新竹市,北區,M,1,45~49,1,10018,10018020
19CoV,2020,08,台北市,士林區,M,1,60~64,1,63000,63000110
19CoV,2020,08,台北市,大安區,F,1,20~24,1,63000,63000030
19CoV,2020,08,高雄市,三民區,F,1,60~64,1,64000,64000050
19CoV,2020,08,高雄市,三民區,F,1,60~64,1,64000,64000051
19CoV,2020,08,高雄市,三民區,F,1,60~64,1,64000,64000052
19CoV,2020,08,高雄市,楠梓區,F,1,25~29,1,64000,64000040
19CoV,2020,08,新北市,中和區,M,1,50~54,1,65000,65000030
19CoV,2020,08,新北市,土城區,F,1,50~54,1,65000,65000130
19CoV,2020,08,新北市,板橋區,M,1,60~64,1,65000,65000010
19CoV,2020,08,新北市,汐止區,M,1,40~44,1,65000,65000110
19CoV,2020,08,台中市,南屯區,M,1,20~24,1,66000,66000070
19CoV,2020,08,台中市,大雅區,F,1,30~34,1,66000,66000180
19CoV,2020,08,台中市,梧棲區,M,1,45~49,1,66000,66000140
19CoV,2020,08,桃園市,八德區,F,1,25~29,1,68000,68000080
19CoV,2020,08,桃園市,桃園區,M,1,30~34,1,68000,68000010
19CoV,2020,08,桃園市,桃園區,F,1,35~39,1,68000,68000010
19CoV,2020,09,新竹縣,竹北市,M,1,40~44,1,10004,10004010
19CoV,2020,09,彰化縣,鹿港鎮,M,1,40~44,1,10007,10007020
19CoV,2020,09,新竹市,東區,M,1,30~34,1,10018,10018010
19CoV,2020,09,台北市,大安區,F,1,20~24,1,63000,63000030
19CoV,2020,09,台北市,大安區,M,1,30~34,1,63000,63000030
19CoV,2020,09,台北市,大安區,F,1,40~44,1,63000,63000030
19CoV,2020,09,高雄市,大寮區,M,1,35~39,1,64000,64000140
19CoV,2020,09,高雄市,大社區,M,1,25~29,1,64000,64000160
19CoV,2020,09,高雄市,林園區,M,1,25~29,1,64000,64000130
19CoV,2020,09,高雄市,鼓山區,M,1,40~44,1,64000,64000020
19CoV,2020,09,新北市,中和區,M,1,35~39,1,65000,65000030
19CoV,2020,09,新北市,新莊區,M,1,35~39,1,65000,65000050
19CoV,2020,09,新北市,新莊區,M,1,40~44,1,65000,65000050
19CoV,2020,09,新北市,鶯歌區,M,1,45~49,1,65000,65000080
19CoV,2020,09,台中市,北屯區,M,1,35~39,1,66000,66000080
19CoV,2020,09,台中市,大甲區,M,1,60~64,1,66000,66000110
19CoV,2020,09,台中市,清水區,F,1,30~34,1,66000,66000120
19CoV,2020,09,台中市,豐原區,F,1,25~29,1,66000,66000090
19CoV,2020,09,台中市,霧峰區,M,1,20~24,1,66000,66000260
19CoV,2020,09,台南市,北區,F,1,30~34,1,67000,67000340
19CoV,2020,09,台南市,安南區,F,1,35~39,1,67000,67000350
19CoV,2020,09,台南市,安南區,M,1,35~39,1,67000,67000350
19CoV,2020,09,桃園市,中壢區,M,1,50~54,1,68000,68000020
19CoV,2020,09,桃園市,桃園區,F,1,25~29,1,68000,68000010
19CoV,2020,09,桃園市,蘆竹區,M,1,25~29,1,68000,68000050
19CoV,2020,10,彰化縣,二林鎮,F,1,25~29,1,10007,10007200
19CoV,2020,10,雲林縣,斗六市,F,1,30~34,1,10009,10009010
19CoV,2020,10,基隆市,中正區,M,1,35~39,1,10017,10017010
19CoV,2020,10,基隆市,安樂區,F,1,25~29,1,10017,10017060
19CoV,2020,10,新竹市,北區,F,1,25~29,1,10018,10018020
19CoV,2020,10,新竹市,東區,F,1,30~34,1,10018,10018010
19CoV,2020,10,台北市,信義區,F,1,25~29,1,63000,63000020
19CoV,2020,10,台北市,信義區,M,1,30~34,1,63000,63000020
19CoV,2020,10,台北市,信義區,M,1,35~39,1,63000,63000020
19CoV,2020,10,台北市,內湖區,F,1,35~39,1,63000,63000100
19CoV,2020,10,台北市,南港區,F,1,30~34,1,63000,63000090
19CoV,2020,10,台北市,大同區,M,1,50~54,1,63000,63000060
19CoV,2020,10,台北市,大安區,M,1,25~29,1,63000,63000030
19CoV,2020,10,台北市,大安區,F,1,60~64,1,63000,63000030
19CoV,2020,10,台北市,文山區,M,1,35~39,1,63000,63000080
19CoV,2020,10,台北市,文山區,M,1,35~39,1,63000,63000081
19CoV,2020,10,台北市,文山區,M,1,35~39,1,63000,63000082
19CoV,2020,10,台北市,萬華區,M,1,35~39,1,63000,63000070
19CoV,2020,10,台北市,萬華區,M,1,35~39,1,63000,63000071
19CoV,2020,10,台北市,萬華區,M,1,35~39,1,63000,63000072
19CoV,2020,10,高雄市,三民區,F,1,25~29,1,64000,64000050
19CoV,2020,10,高雄市,三民區,F,1,25~29,1,64000,64000051
19CoV,2020,10,高雄市,三民區,F,1,25~29,1,64000,64000052
19CoV,2020,10,高雄市,仁武區,F,1,35~39,1,64000,64000170
19CoV,2020,10,高雄市,前金區,M,1,30~34,1,64000,64000070
19CoV,2020,10,高雄市,大寮區,M,1,15~19,1,64000,64000140
19CoV,2020,10,高雄市,岡山區,M,1,25~29,1,64000,64000190
19CoV,2020,10,高雄市,左營區,F,1,35~39,1,64000,64000030
19CoV,2020,10,高雄市,左營區,M,1,50~54,1,64000,64000030
19CoV,2020,10,高雄市,新興區,F,1,25~29,1,64000,64000060
19CoV,2020,10,高雄市,楠梓區,F,1,20~24,1,64000,64000040
19CoV,2020,10,高雄市,橋頭區,F,1,15~19,1,64000,64000200
19CoV,2020,10,高雄市,苓雅區,M,1,50~54,1,64000,64000080
19CoV,2020,10,高雄市,路竹區,F,1,15~19,1,64000,64000240
19CoV,2020,10,新北市,三重區,M,1,25~29,1,65000,65000020
19CoV,2020,10,新北市,三重區,M,1,30~34,1,65000,65000020
19CoV,2020,10,新北市,板橋區,F,1,25~29,1,65000,65000010
19CoV,2020,10,新北市,板橋區,F,1,30~34,1,65000,65000010
19CoV,2020,10,新北市,汐止區,M,1,60~64,1,65000,65000110
19CoV,2020,10,台中市,中區,F,1,30~34,1,66000,66000010
19CoV,2020,10,台中市,南屯區,M,1,25~29,1,66000,66000070
19CoV,2020,10,台中市,后里區,M,1,25~29,1,66000,66000150
19CoV,2020,10,台中市,后里區,M,1,35~39,2,66000,66000150
19CoV,2020,10,台中市,大雅區,F,1,20~24,1,66000,66000180
19CoV,2020,10,台中市,大雅區,M,1,30~34,1,66000,66000180
19CoV,2020,10,台中市,西區,F,1,25~29,1,66000,66000040
19CoV,2020,10,台中市,西屯區,F,1,50~54,1,66000,66000060
19CoV,2020,10,台南市,中西區,F,1,15~19,1,67000,67000370
19CoV,2020,10,台南市,中西區,M,1,15~19,1,67000,67000370
19CoV,2020,10,台南市,南區,F,1,15~19,1,67000,67000330
19CoV,2020,10,台南市,南區,M,1,40~44,1,67000,67000330
19CoV,2020,10,台南市,善化區,M,1,35~39,1,67000,67000190
19CoV,2020,10,台南市,東區,M,1,30~34,1,67000,67000320
19CoV,2020,10,台南市,永康區,M,1,35~39,1,67000,67000310
19CoV,2020,10,桃園市,桃園區,F,1,15~19,1,68000,68000010
19CoV,2020,10,桃園市,桃園區,M,1,15~19,1,68000,68000010
19CoV,2020,10,桃園市,桃園區,M,1,20~24,1,68000,68000010
19CoV,2020,10,桃園市,觀音區,M,1,30~34,1,68000,68000120
19CoV,2020,11,金門縣,金湖鎮,F,1,25~29,1,09020,09020030
19CoV,2020,11,宜蘭縣,五結鄉,F,1,40~44,1,10002,10002090
19CoV,2020,11,宜蘭縣,宜蘭市,F,1,40~44,1,10002,10002010
19CoV,2020,11,新竹縣,橫山鄉,F,1,40~44,1,10004,10004080
19CoV,2020,11,新竹縣,湖口鄉,F,1,40~44,1,10004,10004050
19CoV,2020,11,新竹縣,竹東鎮,M,1,40~44,1,10004,10004020
19CoV,2020,11,新竹縣,芎林鄉,F,1,30~34,1,10004,10004070
19CoV,2020,11,新竹縣,關西鎮,F,1,20~24,1,10004,10004040
19CoV,2020,11,苗栗縣,三義鄉,M,1,45~49,1,10005,10005130
19CoV,2020,11,苗栗縣,後龍鎮,F,1,20~24,1,10005,10005060
19CoV,2020,11,苗栗縣,竹南鎮,F,1,20~24,1,10005,10005040
19CoV,2020,11,苗栗縣,苑裡鎮,F,1,40~44,1,10005,10005020
19CoV,2020,11,彰化縣,大城鄉,F,1,30~34,1,10007,10007240
19CoV,2020,11,彰化縣,田尾鄉,M,1,20~24,1,10007,10007210
19CoV,2020,11,彰化縣,花壇鄉,F,1,35~39,1,10007,10007080
19CoV,2020,11,彰化縣,鹿港鎮,F,1,25~29,2,10007,10007020
19CoV,2020,11,南投縣,鹿谷鄉,F,1,20~24,1,10008,10008070
19CoV,2020,11,雲林縣,斗六市,M,1,20~24,1,10009,10009010
19CoV,2020,11,雲林縣,虎尾鎮,F,1,25~29,1,10009,10009030
19CoV,2020,11,雲林縣,麥寮鄉,F,1,35~39,1,10009,10009130
19CoV,2020,11,嘉義縣,大林鎮,F,1,40~44,1,10010,10010040
19CoV,2020,11,嘉義縣,梅山鄉,F,1,20~24,1,10010,10010150
19CoV,2020,11,嘉義縣,水上鄉,M,1,30~34,1,10010,10010120
19CoV,2020,11,屏東縣,萬丹鄉,F,1,30~34,1,10013,10013050
19CoV,2020,11,花蓮縣,新城鄉,F,1,35~39,1,10015,10015040
19CoV,2020,11,花蓮縣,花蓮市,F,1,15~19,1,10015,10015010
19CoV,2020,11,花蓮縣,花蓮市,F,1,25~29,1,10015,10015010
19CoV,2020,11,花蓮縣,花蓮市,M,1,40~44,1,10015,10015010
19CoV,2020,11,澎湖縣,馬公市,F,1,20~24,1,10016,10016010
19CoV,2020,11,基隆市,中山區,F,1,20~24,1,10017,10017050
19CoV,2020,11,新竹市,北區,F,1,25~29,1,10018,10018020
19CoV,2020,11,新竹市,東區,M,1,65~69,1,10018,10018010
19CoV,2020,11,新竹市,香山區,F,1,35~39,1,10018,10018030
19CoV,2020,11,台北市,中山區,F,1,30~34,1,63000,63000040
19CoV,2020,11,台北市,中山區,M,1,50~54,1,63000,63000040
19CoV,2020,11,台北市,信義區,F,1,25~29,1,63000,63000020
19CoV,2020,11,台北市,信義區,M,1,30~34,1,63000,63000020
19CoV,2020,11,台北市,信義區,M,1,45~49,1,63000,63000020
19CoV,2020,11,台北市,內湖區,M,1,20~24,1,63000,63000100
19CoV,2020,11,台北市,北投區,F,1,20~24,1,63000,63000120
19CoV,2020,11,台北市,北投區,F,1,25~29,2,63000,63000120
19CoV,2020,11,台北市,北投區,F,1,30~34,1,63000,63000120
19CoV,2020,11,台北市,北投區,F,1,40~44,1,63000,63000120
19CoV,2020,11,台北市,士林區,M,1,50~54,1,63000,63000110
19CoV,2020,11,台北市,大同區,F,1,20~24,1,63000,63000060
19CoV,2020,11,台北市,大同區,M,1,20~24,1,63000,63000060
19CoV,2020,11,台北市,大同區,F,1,55~59,1,63000,63000060
19CoV,2020,11,台北市,大安區,F,1,40~44,1,63000,63000030
19CoV,2020,11,台北市,大安區,F,1,45~49,1,63000,63000030
19CoV,2020,11,台北市,文山區,F,1,30~34,2,63000,63000080
19CoV,2020,11,台北市,文山區,F,1,30~34,2,63000,63000081
19CoV,2020,11,台北市,文山區,F,1,30~34,2,63000,63000082
19CoV,2020,11,台北市,松山區,F,1,25~29,1,63000,63000010
19CoV,2020,11,台北市,松山區,F,1,35~39,2,63000,63000010
19CoV,2020,11,台北市,松山區,F,1,40~44,1,63000,63000010
19CoV,2020,11,高雄市,三民區,F,1,20~24,1,64000,64000050
19CoV,2020,11,高雄市,三民區,F,1,20~24,1,64000,64000051
19CoV,2020,11,高雄市,三民區,F,1,20~24,1,64000,64000052
19CoV,2020,11,高雄市,三民區,M,1,20~24,1,64000,64000050
19CoV,2020,11,高雄市,三民區,M,1,20~24,1,64000,64000051
19CoV,2020,11,高雄市,三民區,M,1,20~24,1,64000,64000052
19CoV,2020,11,高雄市,仁武區,F,1,20~24,1,64000,64000170
19CoV,2020,11,高雄市,仁武區,M,1,30~34,1,64000,64000170
19CoV,2020,11,高雄市,仁武區,F,1,35~39,1,64000,64000170
19CoV,2020,11,高雄市,前鎮區,M,1,20~24,1,64000,64000090
19CoV,2020,11,高雄市,前鎮區,M,1,25~29,1,64000,64000090
19CoV,2020,11,高雄市,小港區,F,1,20~24,1,64000,64000110
19CoV,2020,11,高雄市,左營區,F,1,20~24,1,64000,64000030
19CoV,2020,11,高雄市,左營區,F,1,30~34,1,64000,64000030
19CoV,2020,11,高雄市,新興區,M,1,20~24,1,64000,64000060
19CoV,2020,11,高雄市,苓雅區,M,1,25~29,1,64000,64000080
19CoV,2020,11,高雄市,茄萣區,M,1,45~49,1,64000,64000260
19CoV,2020,11,高雄市,鳥松區,F,1,20~24,1,64000,64000180
19CoV,2020,11,新北市,三重區,F,1,35~39,1,65000,65000020
19CoV,2020,11,新北市,中和區,F,1,15~19,1,65000,65000030
19CoV,2020,11,新北市,中和區,F,1,25~29,1,65000,65000030
19CoV,2020,11,新北市,中和區,F,1,35~39,2,65000,65000030
19CoV,2020,11,新北市,五股區,F,1,20~24,1,65000,65000150
19CoV,2020,11,新北市,土城區,F,1,30~34,1,65000,65000130
19CoV,2020,11,新北市,土城區,F,1,35~39,1,65000,65000130
19CoV,2020,11,新北市,新店區,F,1,20~24,1,65000,65000060
19CoV,2020,11,新北市,新莊區,F,1,20~24,1,65000,65000050
19CoV,2020,11,新北市,新莊區,F,1,25~29,1,65000,65000050
19CoV,2020,11,新北市,新莊區,F,1,45~49,1,65000,65000050
19CoV,2020,11,新北市,板橋區,F,1,30~34,2,65000,65000010
19CoV,2020,11,新北市,永和區,F,1,35~39,1,65000,65000040
19CoV,2020,11,新北市,汐止區,F,1,25~29,1,65000,65000110
19CoV,2020,11,新北市,泰山區,F,1,25~29,1,65000,65000160
19CoV,2020,11,新北市,石碇區,F,1,50~54,1,65000,65000190
19CoV,2020,11,新北市,金山區,F,1,20~24,1,65000,65000270
19CoV,2020,11,台中市,北屯區,F,1,35~39,1,66000,66000080
19CoV,2020,11,台中市,南屯區,F,1,35~39,1,66000,66000070
19CoV,2020,11,台中市,太平區,F,1,35~39,1,66000,66000270
19CoV,2020,11,台中市,豐原區,F,1,20~24,1,66000,66000090
19CoV,2020,11,台南市,中西區,F,1,40~44,1,67000,67000370
19CoV,2020,11,台南市,東區,F,1,40~44,1,67000,67000320
19CoV,2020,11,台南市,楠西區,F,1,25~29,1,67000,67000240
19CoV,2020,11,台南市,歸仁區,M,1,30~34,1,67000,67000280
19CoV,2020,11,台南市,永康區,M,1,15~19,1,67000,67000310
19CoV,2020,11,台南市,永康區,F,1,25~29,1,67000,67000310
19CoV,2020,11,台南市,永康區,M,1,30~34,1,67000,67000310
19CoV,2020,11,台南市,永康區,F,1,35~39,1,67000,67000310
19CoV,2020,11,台南市,白河區,F,1,40~44,1,67000,67000030
19CoV,2020,11,台南市,西港區,F,1,40~44,1,67000,67000140
19CoV,2020,11,台南市,麻豆區,F,1,25~29,1,67000,67000070
19CoV,2020,11,台南市,麻豆區,F,1,30~34,1,67000,67000070
19CoV,2020,11,桃園市,中壢區,F,1,20~24,1,68000,68000020
19CoV,2020,11,桃園市,八德區,F,1,20~24,1,68000,68000080
19CoV,2020,11,桃園市,八德區,F,1,25~29,1,68000,68000080
19CoV,2020,11,桃園市,八德區,M,1,25~29,1,68000,68000080
19CoV,2020,11,桃園市,八德區,F,1,30~34,1,68000,68000080
19CoV,2020,11,桃園市,大園區,F,1,30~34,1,68000,68000060
19CoV,2020,11,桃園市,大園區,M,1,55~59,1,68000,68000060
19CoV,2020,11,桃園市,新屋區,F,1,20~24,1,68000,68000110
19CoV,2020,11,桃園市,桃園區,M,1,30~34,2,68000,68000010
19CoV,2020,11,桃園市,蘆竹區,F,1,25~29,1,68000,68000050
19CoV,2020,11,桃園市,蘆竹區,F,1,55~59,1,68000,68000050
19CoV,2020,11,桃園市,龜山區,M,1,25~29,1,68000,68000070
19CoV,2020,11,桃園市,龜山區,M,1,50~54,1,68000,68000070
19CoV,2020,12,宜蘭縣,宜蘭市,F,1,40~44,1,10002,10002010
19CoV,2020,12,宜蘭縣,蘇澳鎮,M,1,25~29,1,10002,10002030
19CoV,2020,12,新竹縣,湖口鄉,M,1,25~29,1,10004,10004050
19CoV,2020,12,新竹縣,湖口鄉,F,1,30~34,1,10004,10004050
19CoV,2020,12,苗栗縣,三義鄉,F,1,20~24,1,10005,10005130
19CoV,2020,12,苗栗縣,竹南鎮,F,1,30~34,1,10005,10005040
19CoV,2020,12,彰化縣,北斗鎮,M,1,25~29,1,10007,10007190
19CoV,2020,12,彰化縣,彰化市,M,1,25~29,1,10007,10007010
19CoV,2020,12,彰化縣,彰化市,F,1,30~34,1,10007,10007010
19CoV,2020,12,彰化縣,福興鄉,F,1,25~29,1,10007,10007060
19CoV,2020,12,屏東縣,東港鎮,M,1,30~34,1,10013,10013030
19CoV,2020,12,基隆市,七堵區,M,1,25~29,1,10017,10017020
19CoV,2020,12,基隆市,中正區,M,1,25~29,2,10017,10017010
19CoV,2020,12,基隆市,仁愛區,F,1,30~34,1,10017,10017040
19CoV,2020,12,新竹市,東區,M,1,35~39,1,10018,10018010
19CoV,2020,12,台北市,中山區,F,1,20~24,3,63000,63000040
19CoV,2020,12,台北市,中山區,M,1,25~29,2,63000,63000040
19CoV,2020,12,台北市,中山區,M,1,65~69,1,63000,63000040
19CoV,2020,12,台北市,中正區,M,1,15~19,1,63000,63000050
19CoV,2020,12,台北市,內湖區,F,1,10~14,1,63000,63000100
19CoV,2020,12,台北市,內湖區,F,1,20~24,1,63000,63000100
19CoV,2020,12,台北市,內湖區,M,1,25~29,1,63000,63000100
19CoV,2020,12,台北市,內湖區,M,1,40~44,1,63000,63000100
19CoV,2020,12,台北市,北投區,M,1,15~19,1,63000,63000120
19CoV,2020,12,台北市,北投區,F,1,25~29,1,63000,63000120
19CoV,2020,12,台北市,士林區,F,1,20~24,1,63000,63000110
19CoV,2020,12,台北市,士林區,F,1,25~29,1,63000,63000110
19CoV,2020,12,台北市,士林區,M,1,40~44,1,63000,63000110
19CoV,2020,12,台北市,大安區,F,1,20~24,2,63000,63000030
19CoV,2020,12,台北市,大安區,M,1,20~24,1,63000,63000030
19CoV,2020,12,台北市,大安區,F,1,25~29,1,63000,63000030
19CoV,2020,12,台北市,大安區,F,1,30~34,2,63000,63000030
19CoV,2020,12,台北市,大安區,F,1,35~39,1,63000,63000030
19CoV,2020,12,台北市,大安區,F,1,40~44,1,63000,63000030
19CoV,2020,12,台北市,大安區,M,1,45~49,2,63000,63000030
19CoV,2020,12,台北市,大安區,M,1,65~69,1,63000,63000030
19CoV,2020,12,台北市,文山區,F,1,20~24,1,63000,63000080
19CoV,2020,12,台北市,文山區,F,1,20~24,1,63000,63000081
19CoV,2020,12,台北市,文山區,F,1,20~24,1,63000,63000082
19CoV,2020,12,台北市,文山區,M,1,50~54,1,63000,63000080
19CoV,2020,12,台北市,文山區,M,1,50~54,1,63000,63000081
19CoV,2020,12,台北市,文山區,M,1,50~54,1,63000,63000082
19CoV,2020,12,台北市,松山區,M,1,35~39,1,63000,63000010
19CoV,2020,12,台北市,松山區,F,1,40~44,1,63000,63000010
