縣市別,鄉鎮別,年別,新案發生率
台中市,神岡區,2017,38.2
台中市,神岡區,2016,62.8
台中市,神岡區,2015,46.1
台中市,神岡區,2014,41.6
台中市,神岡區,2013,47.9
台中市,神岡區,2012,62.3
台中市,神岡區,2011,59.5
台中市,神岡區,2010,62.6
台中市,神岡區,2009,48.4
台中市,神岡區,2008,71.6
台中市,神岡區,2007,63.8
台中市,神岡區,2006,53.1
台中市,神岡區,2005,68.9
台中市,梧棲區,2022,16.8
台中市,梧棲區,2021,40.4
台中市,梧棲區,2020,22.0
台中市,梧棲區,2019,37.6
台中市,梧棲區,2018,34.4
台中市,梧棲區,2017,20.8
台中市,梧棲區,2016,40.1
台中市,梧棲區,2015,28.1
台中市,梧棲區,2014,26.6
台中市,梧棲區,2013,34.0
台中市,梧棲區,2012,39.5
台中市,梧棲區,2011,39.7
台中市,梧棲區,2010,38.1
台中市,梧棲區,2009,29.2
台中市,梧棲區,2008,34.9
台中市,梧棲區,2007,35.2
台中市,梧棲區,2006,43.0
台中市,梧棲區,2005,58.7
台中市,清水區,2022,31.6
台中市,清水區,2021,30.6
台中市,清水區,2020,31.9
台中市,清水區,2019,35.5
台中市,清水區,2018,43.9
台中市,清水區,2017,25.5
台中市,清水區,2016,31.3
台中市,清水區,2015,37.2
台中市,清水區,2014,38.4
台中市,清水區,2013,37.3
台中市,清水區,2012,39.7
台中市,清水區,2011,50.2
台中市,清水區,2010,45.5
台中市,清水區,2009,46.6
台中市,清水區,2008,41.9
台中市,清水區,2007,34.9
台中市,清水區,2006,63.0
台中市,清水區,2005,60.7
台中市,新社區,2022,29.8
台中市,新社區,2021,50.3
台中市,新社區,2020,24.8
台中市,新社區,2019,53.2
台中市,新社區,2018,16.2
台中市,新社區,2017,32.2
台中市,新社區,2016,48.0
台中市,新社區,2015,47.7
台中市,新社區,2014,55.4
台中市,新社區,2013,47.3
台中市,新社區,2012,47.2
台中市,新社區,2011,54.8
台中市,新社區,2010,50.6
台中市,新社區,2009,34.9
台中市,新社區,2008,42.6
台中市,新社區,2007,58.0
台中市,新社區,2006,49.9
台中市,新社區,2005,72.3
台中市,潭子區,2022,24.8
台中市,潭子區,2021,22.9
台中市,潭子區,2020,32.0
台中市,潭子區,2019,34.8
台中市,潭子區,2018,30.4
台中市,潭子區,2017,30.6
台中市,潭子區,2016,41.1
台中市,潭子區,2015,36.8
台中市,潭子區,2014,41.0
台中市,潭子區,2013,39.4
台中市,潭子區,2012,43.8
台中市,潭子區,2011,45.5
台中市,潭子區,2010,51.0
台中市,潭子區,2009,57.5
台中市,潭子區,2008,37.8
台中市,潭子區,2007,45.4
台中市,潭子區,2006,61.5
台中市,潭子區,2005,61.0
台中市,龍井區,2022,15.4
台中市,龍井區,2021,15.4
台中市,龍井區,2020,25.6
台中市,龍井區,2019,29.5
台中市,龍井區,2018,27.0
台中市,龍井區,2017,24.5
台中市,龍井區,2016,37.7
台中市,龍井區,2015,20.9
台中市,龍井區,2014,32.9
台中市,龍井區,2013,30.5
台中市,龍井區,2012,41.4
台中市,龍井區,2011,41.6
台中市,龍井區,2010,48.5
台中市,龍井區,2009,32.7
台中市,龍井區,2008,55.2
台中市,龍井區,2007,36.2
台中市,龍井區,2006,42.3
台中市,龍井區,2005,48.6
台中市,豐原區,2022,20.1
台中市,豐原區,2021,24.2
台中市,豐原區,2020,30.6
台中市,豐原區,2019,35.3
台中市,豐原區,2018,40.1
台中市,豐原區,2017,42.0
台中市,豐原區,2016,37.2
台中市,豐原區,2015,40.2
台中市,豐原區,2014,42.7
台中市,豐原區,2013,36.7
台中市,豐原區,2012,52.5
台中市,豐原區,2011,42.3
台中市,豐原區,2010,49.6
台中市,豐原區,2009,52.0
台中市,豐原區,2008,59.4
台中市,豐原區,2007,54.2
台中市,豐原區,2006,58.0
台中市,豐原區,2005,49.5
台中市,霧峰區,2022,17.1
台中市,霧峰區,2021,24.7
台中市,霧峰區,2020,19.9
台中市,霧峰區,2019,25.9
台中市,霧峰區,2018,41.2
台中市,霧峰區,2017,20.0
台中市,霧峰區,2016,37.0
台中市,霧峰區,2015,38.7
台中市,霧峰區,2014,48.1
台中市,霧峰區,2013,28.0
台中市,霧峰區,2012,48.4
台中市,霧峰區,2011,40.7
台中市,霧峰區,2010,57.9
台中市,霧峰區,2009,62.4
台中市,霧峰區,2008,37.3
台中市,霧峰區,2007,58.9
台中市,霧峰區,2006,72.7
台中市,霧峰區,2005,72.5
南投縣,中寮鄉,2022,21.5
南投縣,中寮鄉,2021,21.2
南投縣,中寮鄉,2020,6.9
南投縣,中寮鄉,2019,13.7
南投縣,中寮鄉,2018,54.2
南投縣,中寮鄉,2017,6.7
南投縣,中寮鄉,2016,19.7
南投縣,中寮鄉,2015,19.4
南投縣,中寮鄉,2014,25.6
南投縣,中寮鄉,2013,6.3
南投縣,中寮鄉,2012,56.4
南投縣,中寮鄉,2011,37.3
南投縣,中寮鄉,2010,61.4
南投縣,中寮鄉,2009,48.7
南投縣,中寮鄉,2008,24.2
南投縣,中寮鄉,2007,42.0
南投縣,中寮鄉,2006,77.1
南投縣,中寮鄉,2005,70.6
南投縣,仁愛鄉,2022,221.9
南投縣,仁愛鄉,2021,215.0
南投縣,仁愛鄉,2020,189.1
南投縣,仁愛鄉,2019,131.8
南投縣,仁愛鄉,2018,189.2
南投縣,仁愛鄉,2017,273.4
南投縣,仁愛鄉,2016,317.7
南投縣,仁愛鄉,2015,265.7
南投縣,仁愛鄉,2014,278.6
南投縣,仁愛鄉,2013,249.0
南投縣,仁愛鄉,2012,378.4
南投縣,仁愛鄉,2011,435.1
南投縣,仁愛鄉,2010,415.2
南投縣,仁愛鄉,2009,430.9
南投縣,仁愛鄉,2008,355.9
南投縣,仁愛鄉,2007,316.6
南投縣,仁愛鄉,2006,424.7
南投縣,仁愛鄉,2005,534.6
南投縣,水里鄉,2022,30.3
南投縣,水里鄉,2021,35.7
南投縣,水里鄉,2020,35.1
南投縣,水里鄉,2019,28.8
南投縣,水里鄉,2018,45.3
南投縣,水里鄉,2017,50.3
南投縣,水里鄉,2016,55.0
南投縣,水里鄉,2015,43.2
南投縣,水里鄉,2014,58.2
南投縣,水里鄉,2013,41.7
南投縣,水里鄉,2012,30.7
南投縣,水里鄉,2011,40.2
南投縣,水里鄉,2010,44.5
南投縣,水里鄉,2009,78.1
南投縣,水里鄉,2008,38.5
南投縣,水里鄉,2007,75.9
南投縣,水里鄉,2006,51.3
南投縣,水里鄉,2005,46.0
南投縣,名間鄉,2022,43.7
南投縣,名間鄉,2021,32.2
南投縣,名間鄉,2020,45.1
南投縣,名間鄉,2019,23.6
南投縣,名間鄉,2018,26.0
南投縣,名間鄉,2017,48.7
南投縣,名間鄉,2016,71.0
南投縣,名間鄉,2015,65.3
南投縣,名間鄉,2014,59.7
南投縣,名間鄉,2013,56.7
南投縣,名間鄉,2012,73.5
南投縣,名間鄉,2011,68.1
南投縣,名間鄉,2010,67.6
南投縣,名間鄉,2009,72.1
南投縣,名間鄉,2008,76.9
南投縣,名間鄉,2007,69.4
南投縣,名間鄉,2006,76.0
南投縣,名間鄉,2005,101.5
南投縣,竹山鎮,2022,34.5
南投縣,竹山鎮,2021,32.0
南投縣,竹山鎮,2020,22.3
南投縣,竹山鎮,2019,36.9
南投縣,竹山鎮,2018,45.6
南投縣,竹山鎮,2017,36.2
南投縣,竹山鎮,2016,48.4
南投縣,竹山鎮,2015,47.9
南投縣,竹山鎮,2014,36.9
南投縣,竹山鎮,2013,52.3
南投縣,竹山鎮,2012,55.4
南投縣,竹山鎮,2011,44.7
南投縣,竹山鎮,2010,66.6
南投縣,竹山鎮,2009,37.3
南投縣,竹山鎮,2008,54.1
南投縣,竹山鎮,2007,75.8
南投縣,竹山鎮,2006,52.0
南投縣,竹山鎮,2005,51.7
南投縣,信義鄉,2022,76.5
南投縣,信義鄉,2021,120.0
南投縣,信義鄉,2020,138.0
南投縣,信義鄉,2019,99.3
南投縣,信義鄉,2018,166.2
南投縣,信義鄉,2017,110.3
南投縣,信義鄉,2016,139.8
南投縣,信義鄉,2015,108.0
南投縣,信義鄉,2014,161.0
南投縣,信義鄉,2013,178.9
南投縣,信義鄉,2012,194.9
南投縣,信義鄉,2011,238.6
南投縣,信義鄉,2010,161.5
南投縣,信義鄉,2009,150.6
南投縣,信義鄉,2008,168.5
南投縣,信義鄉,2007,185.6
南投縣,信義鄉,2006,242.9
南投縣,信義鄉,2005,184.0
南投縣,南投市,2022,28.6
南投縣,南投市,2021,28.4
南投縣,南投市,2020,37.3
南投縣,南投市,2019,38.2
南投縣,南投市,2018,32.0
南投縣,南投市,2017,49.7
南投縣,南投市,2016,47.4
南投縣,南投市,2015,44.1
南投縣,南投市,2014,57.5
南投縣,南投市,2013,52.4
南投縣,南投市,2012,56.0
南投縣,南投市,2011,65.5
南投縣,南投市,2010,48.9
南投縣,南投市,2009,52.4
南投縣,南投市,2008,56.0
南投縣,南投市,2007,61.6
南投縣,南投市,2006,59.8
南投縣,南投市,2005,67.4
南投縣,埔里鎮,2022,42.5
南投縣,埔里鎮,2021,53.4
南投縣,埔里鎮,2020,57.9
南投縣,埔里鎮,2019,78.7
南投縣,埔里鎮,2018,65.7
南投縣,埔里鎮,2017,68.9
南投縣,埔里鎮,2016,76.9
南投縣,埔里鎮,2015,75.0
南投縣,埔里鎮,2014,87.6
南投縣,埔里鎮,2013,82.1
南投縣,埔里鎮,2012,91.2
南投縣,埔里鎮,2011,91.9
南投縣,埔里鎮,2010,94.8
南投縣,埔里鎮,2009,83.7
南投縣,埔里鎮,2008,75.3
南投縣,埔里鎮,2007,83.2
南投縣,埔里鎮,2006,78.3
南投縣,埔里鎮,2005,126.4
南投縣,草屯鎮,2022,25.8
南投縣,草屯鎮,2021,40.1
南投縣,草屯鎮,2020,39.0
南投縣,草屯鎮,2019,38.0
南投縣,草屯鎮,2018,40.0
南投縣,草屯鎮,2017,63.2
南投縣,草屯鎮,2016,47.7
南投縣,草屯鎮,2015,49.5
南投縣,草屯鎮,2014,64.5
南投縣,草屯鎮,2013,50.3
南投縣,草屯鎮,2012,64.4
南投縣,草屯鎮,2011,52.3
南投縣,草屯鎮,2010,52.0
南投縣,草屯鎮,2009,66.9
南投縣,草屯鎮,2008,67.0
南投縣,草屯鎮,2007,71.1
南投縣,草屯鎮,2006,68.2
南投縣,草屯鎮,2005,86.5
南投縣,國姓鄉,2022,57.4
南投縣,國姓鄉,2021,22.5
南投縣,國姓鄉,2020,55.2
南投縣,國姓鄉,2019,48.8
南投縣,國姓鄉,2018,42.7
南投縣,國姓鄉,2017,47.5
南投縣,國姓鄉,2016,46.8
南投縣,國姓鄉,2015,40.9
南投縣,國姓鄉,2014,20.2
南投縣,國姓鄉,2013,44.9
南投縣,國姓鄉,2012,59.2
南投縣,國姓鄉,2011,48.8
南投縣,國姓鄉,2010,38.4
南投縣,國姓鄉,2009,47.4
南投縣,國姓鄉,2008,42.2
南投縣,國姓鄉,2007,50.8
南投縣,國姓鄉,2006,50.1
南投縣,國姓鄉,2005,76.4
南投縣,魚池鄉,2022,39.9
南投縣,魚池鄉,2021,26.1
南投縣,魚池鄉,2020,51.5
南投縣,魚池鄉,2019,44.6
南投縣,魚池鄉,2018,44.2
南投縣,魚池鄉,2017,31.2
南投縣,魚池鄉,2016,30.8
南投縣,魚池鄉,2015,48.8
南投縣,魚池鄉,2014,60.2
南投縣,魚池鄉,2013,41.9
南投縣,魚池鄉,2012,53.5
南投縣,魚池鄉,2011,46.9
南投縣,魚池鄉,2010,46.3
南投縣,魚池鄉,2009,51.8
南投縣,魚池鄉,2008,57.7
南投縣,魚池鄉,2007,46.0
南投縣,魚池鄉,2006,80.1
南投縣,魚池鄉,2005,79.8
南投縣,鹿谷鄉,2022,0.0
南投縣,鹿谷鄉,2021,17.6
南投縣,鹿谷鄉,2020,23.0
南投縣,鹿谷鄉,2019,17.0
南投縣,鹿谷鄉,2018,22.5
南投縣,鹿谷鄉,2017,39.1
南投縣,鹿谷鄉,2016,27.6
南投縣,鹿谷鄉,2015,16.3
南投縣,鹿谷鄉,2014,10.8
南投縣,鹿谷鄉,2013,42.6
南投縣,鹿谷鄉,2012,31.7
南投縣,鹿谷鄉,2011,36.8
南投縣,鹿谷鄉,2010,41.6
南投縣,鹿谷鄉,2009,41.2
南投縣,鹿谷鄉,2008,41.0
南投縣,鹿谷鄉,2007,25.4
南投縣,鹿谷鄉,2006,30.3
南投縣,鹿谷鄉,2005,60.1
南投縣,集集鎮,2022,39.4
南投縣,集集鎮,2021,29.0
南投縣,集集鎮,2020,38.0
南投縣,集集鎮,2019,37.4
南投縣,集集鎮,2018,46.1
南投縣,集集鎮,2017,36.5
南投縣,集集鎮,2016,80.8
南投縣,集集鎮,2015,35.4
南投縣,集集鎮,2014,52.6
南投縣,集集鎮,2013,34.8
南投縣,集集鎮,2012,42.9
南投縣,集集鎮,2011,101.5
南投縣,集集鎮,2010,50.0
南投縣,集集鎮,2009,74.5
南投縣,集集鎮,2008,41.4
南投縣,集集鎮,2007,90.4
南投縣,集集鎮,2006,57.1
南投縣,集集鎮,2005,40.5
彰化縣,二水鄉,2022,49.0
彰化縣,二水鄉,2021,48.2
彰化縣,二水鄉,2020,54.3
彰化縣,二水鄉,2019,73.3
彰化縣,二水鄉,2018,65.6
彰化縣,二水鄉,2017,71.4
彰化縣,二水鄉,2016,45.0
彰化縣,二水鄉,2015,120.8
彰化縣,二水鄉,2014,56.6
彰化縣,二水鄉,2013,56.0
彰化縣,二水鄉,2012,80.1
彰化縣,二水鄉,2011,103.5
彰化縣,二水鄉,2010,102.2
彰化縣,二水鄉,2009,106.9
彰化縣,二水鄉,2008,70.5
彰化縣,二水鄉,2007,98.8
彰化縣,二水鄉,2006,120.7
彰化縣,二水鄉,2005,85.2
彰化縣,二林鎮,2022,67.7
彰化縣,二林鎮,2021,79.0
彰化縣,二林鎮,2020,66.2
彰化縣,二林鎮,2019,77.5
彰化縣,二林鎮,2018,72.9
彰化縣,二林鎮,2017,78.1
彰化縣,二林鎮,2016,73.5
彰化縣,二林鎮,2015,82.5
彰化縣,二林鎮,2014,95.1
彰化縣,二林鎮,2013,109.4
彰化縣,二林鎮,2012,101.2
彰化縣,二林鎮,2011,91.2
彰化縣,二林鎮,2010,103.3
彰化縣,二林鎮,2009,113.5
彰化縣,二林鎮,2008,102.0
彰化縣,二林鎮,2007,103.1
彰化縣,二林鎮,2006,98.6
彰化縣,二林鎮,2005,108.4
彰化縣,大村鄉,2022,42.4
彰化縣,大村鄉,2021,40.9
彰化縣,大村鄉,2020,63.5
彰化縣,大村鄉,2019,54.0
彰化縣,大村鄉,2018,56.9
彰化縣,大村鄉,2017,51.6
彰化縣,大村鄉,2016,57.3
彰化縣,大村鄉,2015,60.3
彰化縣,大村鄉,2014,57.6
彰化縣,大村鄉,2013,71.3
彰化縣,大村鄉,2012,57.5
彰化縣,大村鄉,2011,71.1
彰化縣,大村鄉,2010,71.0
彰化縣,大村鄉,2009,65.6
彰化縣,大村鄉,2008,60.3
彰化縣,大村鄉,2007,82.2
彰化縣,大村鄉,2006,85.0
彰化縣,大村鄉,2005,88.2
彰化縣,大城鄉,2022,32.1
彰化縣,大城鄉,2021,75.3
彰化縣,大城鄉,2020,43.1
彰化縣,大城鄉,2019,42.3
彰化縣,大城鄉,2018,77.1
彰化縣,大城鄉,2017,75.9
彰化縣,大城鄉,2016,46.0
彰化縣,大城鄉,2015,107.6
彰化縣,大城鄉,2014,44.6
彰化縣,大城鄉,2013,60.5
彰化縣,大城鄉,2012,70.3
彰化縣,大城鄉,2011,74.5
彰化縣,大城鄉,2010,89.3
彰化縣,大城鄉,2009,94.1
彰化縣,大城鄉,2008,88.7
彰化縣,大城鄉,2007,92.9
彰化縣,大城鄉,2006,126.9
彰化縣,大城鄉,2005,145.2
彰化縣,北斗鎮,2022,18.0
彰化縣,北斗鎮,2021,33.0
彰化縣,北斗鎮,2020,30.0
彰化縣,北斗鎮,2019,48.0
彰化縣,北斗鎮,2018,36.0
彰化縣,北斗鎮,2017,36.0
彰化縣,北斗鎮,2016,33.1
彰化縣,北斗鎮,2015,51.2
彰化縣,北斗鎮,2014,39.2
彰化縣,北斗鎮,2013,60.2
彰化縣,北斗鎮,2012,42.0
彰化縣,北斗鎮,2011,77.7
彰化縣,北斗鎮,2010,56.6
彰化縣,北斗鎮,2009,56.5
彰化縣,北斗鎮,2008,83.4
彰化縣,北斗鎮,2007,89.5
彰化縣,北斗鎮,2006,50.8
彰化縣,北斗鎮,2005,65.7
彰化縣,永靖鄉,2022,30.8
彰化縣,永靖鄉,2021,19.4
彰化縣,永靖鄉,2020,27.4
彰化縣,永靖鄉,2019,67.9
彰化縣,永靖鄉,2018,37.7
彰化縣,永靖鄉,2017,50.6
彰化縣,永靖鄉,2016,34.3
彰化縣,永靖鄉,2015,60.4
彰化縣,永靖鄉,2014,62.6
彰化縣,永靖鄉,2013,59.5
彰化縣,永靖鄉,2012,64.4
彰化縣,永靖鄉,2011,51.2
彰化縣,永靖鄉,2010,43.1
彰化縣,永靖鄉,2009,60.6
彰化縣,永靖鄉,2008,63.0
彰化縣,永靖鄉,2007,67.8
彰化縣,永靖鄉,2006,57.5
彰化縣,永靖鄉,2005,62.4
彰化縣,田中鎮,2022,50.1
彰化縣,田中鎮,2021,49.5
彰化縣,田中鎮,2020,58.6
彰化縣,田中鎮,2019,41.1
彰化縣,田中鎮,2018,50.3
彰化縣,田中鎮,2017,73.8
彰化縣,田中鎮,2016,70.9
彰化縣,田中鎮,2015,96.2
彰化縣,田中鎮,2014,76.9
彰化縣,田中鎮,2013,67.0
彰化縣,田中鎮,2012,112.5
彰化縣,田中鎮,2011,73.0
彰化縣,田中鎮,2010,81.3
彰化縣,田中鎮,2009,78.4
彰化縣,田中鎮,2008,77.9
彰化縣,田中鎮,2007,55.4
彰化縣,田中鎮,2006,77.2
彰化縣,田中鎮,2005,114.0
彰化縣,田尾鄉,2022,34.3
彰化縣,田尾鄉,2021,33.9
彰化縣,田尾鄉,2020,22.4
彰化縣,田尾鄉,2019,51.5
彰化縣,田尾鄉,2018,54.7
彰化縣,田尾鄉,2017,61.8
彰化縣,田尾鄉,2016,72.6
彰化縣,田尾鄉,2015,36.1
彰化縣,田尾鄉,2014,60.9
彰化縣,田尾鄉,2013,50.0
彰化縣,田尾鄉,2012,63.8
彰化縣,田尾鄉,2011,80.7
彰化縣,田尾鄉,2010,48.7
彰化縣,田尾鄉,2009,86.5
彰化縣,田尾鄉,2008,96.4
彰化縣,田尾鄉,2007,89.0
彰化縣,田尾鄉,2006,68.2
彰化縣,田尾鄉,2005,74.9
彰化縣,竹塘鄉,2022,34.5
彰化縣,竹塘鄉,2021,47.6
彰化縣,竹塘鄉,2020,33.6
彰化縣,竹塘鄉,2019,40.0
彰化縣,竹塘鄉,2018,39.5
彰化縣,竹塘鄉,2017,45.5
彰化縣,竹塘鄉,2016,70.7
彰化縣,竹塘鄉,2015,114.3
彰化縣,竹塘鄉,2014,56.4
彰化縣,竹塘鄉,2013,86.8
彰化縣,竹塘鄉,2012,73.7
彰化縣,竹塘鄉,2011,48.7
彰化縣,竹塘鄉,2010,48.2
彰化縣,竹塘鄉,2009,78.1
彰化縣,竹塘鄉,2008,131.8
彰化縣,竹塘鄉,2007,65.6
彰化縣,竹塘鄉,2006,107.2
彰化縣,竹塘鄉,2005,71.4
彰化縣,伸港鄉,2022,15.8
彰化縣,伸港鄉,2021,13.2
彰化縣,伸港鄉,2020,18.6
彰化縣,伸港鄉,2019,32.2
彰化縣,伸港鄉,2018,37.8
彰化縣,伸港鄉,2017,35.3
彰化縣,伸港鄉,2016,54.6
彰化縣,伸港鄉,2015,30.3
彰化縣,伸港鄉,2014,24.9
彰化縣,伸港鄉,2013,41.6
彰化縣,伸港鄉,2012,38.9
彰化縣,伸港鄉,2011,36.1
彰化縣,伸港鄉,2010,38.9
彰化縣,伸港鄉,2009,33.4
彰化縣,伸港鄉,2008,14.0
彰化縣,伸港鄉,2007,36.5
彰化縣,伸港鄉,2006,36.6
彰化縣,伸港鄉,2005,31.2
彰化縣,秀水鄉,2022,26.0
彰化縣,秀水鄉,2021,41.3
彰化縣,秀水鄉,2020,33.4
彰化縣,秀水鄉,2019,45.9
彰化縣,秀水鄉,2018,35.6
彰化縣,秀水鄉,2017,40.7
彰化縣,秀水鄉,2016,50.8
彰化縣,秀水鄉,2015,40.7
彰化縣,秀水鄉,2014,50.8
彰化縣,秀水鄉,2013,45.7
彰化縣,秀水鄉,2012,58.4
彰化縣,秀水鄉,2011,58.7
彰化縣,秀水鄉,2010,74.3
彰化縣,秀水鄉,2009,77.0
彰化縣,秀水鄉,2008,77.1
彰化縣,秀水鄉,2007,82.6
彰化縣,秀水鄉,2006,72.6
彰化縣,秀水鄉,2005,93.6
彰化縣,和美鎮,2022,22.4
彰化縣,和美鎮,2021,32.3
彰化縣,和美鎮,2020,24.4
彰化縣,和美鎮,2019,39.7
彰化縣,和美鎮,2018,24.2
彰化縣,和美鎮,2017,28.5
彰化縣,和美鎮,2016,36.2
彰化縣,和美鎮,2015,42.9
彰化縣,和美鎮,2014,46.3
彰化縣,和美鎮,2013,40.9
彰化縣,和美鎮,2012,25.5
彰化縣,和美鎮,2011,40.0
彰化縣,和美鎮,2010,56.9
彰化縣,和美鎮,2009,73.7
彰化縣,和美鎮,2008,51.6
彰化縣,和美鎮,2007,52.8
彰化縣,和美鎮,2006,59.8
彰化縣,和美鎮,2005,43.0
彰化縣,社頭鄉,2022,16.7
彰化縣,社頭鄉,2021,35.5
彰化縣,社頭鄉,2020,25.9
彰化縣,社頭鄉,2019,46.8
彰化縣,社頭鄉,2018,41.8
彰化縣,社頭鄉,2017,43.9
彰化縣,社頭鄉,2016,41.5
彰化縣,社頭鄉,2015,61.9
彰化縣,社頭鄉,2014,50.2
彰化縣,社頭鄉,2013,65.8
彰化縣,社頭鄉,2012,47.4
彰化縣,社頭鄉,2011,60.5
彰化縣,社頭鄉,2010,57.9
彰化縣,社頭鄉,2009,86.4
彰化縣,社頭鄉,2008,70.5
彰化縣,社頭鄉,2007,74.6
彰化縣,社頭鄉,2006,85.5
彰化縣,社頭鄉,2005,87.7
彰化縣,芬園鄉,2022,39.8
彰化縣,芬園鄉,2021,21.7
彰化縣,芬園鄉,2020,60.1
彰化縣,芬園鄉,2019,72.4
彰化縣,芬園鄉,2018,50.7
彰化縣,芬園鄉,2017,79.8
彰化縣,芬園鄉,2016,50.1
彰化縣,芬園鄉,2015,45.7
彰化縣,芬園鄉,2014,57.8
彰化縣,芬園鄉,2013,65.7
彰化縣,芬園鄉,2012,73.3
彰化縣,芬園鄉,2011,84.9
彰化縣,芬園鄉,2010,96.4
彰化縣,芬園鄉,2009,91.9
彰化縣,芬園鄉,2008,103.1
彰化縣,芬園鄉,2007,102.2
彰化縣,芬園鄉,2006,89.9
彰化縣,芬園鄉,2005,85.2
彰化縣,花壇鄉,2022,49.4
彰化縣,花壇鄉,2021,42.2
彰化縣,花壇鄉,2020,68.3
彰化縣,花壇鄉,2019,59.1
彰化縣,花壇鄉,2018,45.8
彰化縣,花壇鄉,2017,60.8
彰化縣,花壇鄉,2016,82.5
彰化縣,花壇鄉,2015,65.3
彰化縣,花壇鄉,2014,80.5
彰化縣,花壇鄉,2013,63.0
彰化縣,花壇鄉,2012,78.2
彰化縣,花壇鄉,2011,62.9
彰化縣,花壇鄉,2010,49.8
彰化縣,花壇鄉,2009,80.1
彰化縣,花壇鄉,2008,75.8
彰化縣,花壇鄉,2007,64.9
彰化縣,花壇鄉,2006,99.3
彰化縣,花壇鄉,2005,75.6
彰化縣,芳苑鄉,2022,34.5
彰化縣,芳苑鄉,2021,67.9
彰化縣,芳苑鄉,2020,54.7
彰化縣,芳苑鄉,2019,72.1
彰化縣,芳苑鄉,2018,80.4
彰化縣,芳苑鄉,2017,59.0
彰化縣,芳苑鄉,2016,81.9
彰化縣,芳苑鄉,2015,78.2
彰化縣,芳苑鄉,2014,85.9
彰化縣,芳苑鄉,2013,68.1
彰化縣,芳苑鄉,2012,76.0
彰化縣,芳苑鄉,2011,74.9
彰化縣,芳苑鄉,2010,85.0
彰化縣,芳苑鄉,2009,92.6
彰化縣,芳苑鄉,2008,67.7
彰化縣,芳苑鄉,2007,110.1
彰化縣,芳苑鄉,2006,90.4
彰化縣,芳苑鄉,2005,113.5
彰化縣,員林鎮,2022,30.2
彰化縣,員林鎮,2021,34.8
彰化縣,員林鎮,2020,41.7
彰化縣,員林鎮,2019,31.2
彰化縣,員林鎮,2018,27.3
彰化縣,員林鎮,2017,48.9
彰化縣,員林鎮,2016,34.4
彰化縣,員林鎮,2015,35.3
彰化縣,員林鎮,2014,42.5
彰化縣,員林鎮,2013,52.0
彰化縣,員林鎮,2012,59.1
彰化縣,員林鎮,2011,51.1
彰化縣,員林鎮,2010,54.1
彰化縣,員林鎮,2009,60.4
彰化縣,員林鎮,2008,80.9
彰化縣,員林鎮,2007,60.2
彰化縣,員林鎮,2006,68.1
彰化縣,員林鎮,2005,59.2
彰化縣,埔心鄉,2022,41.3
彰化縣,埔心鄉,2021,49.6
彰化縣,埔心鄉,2020,40.5
彰化縣,埔心鄉,2019,37.4
彰化縣,埔心鄉,2018,80.5
彰化縣,埔心鄉,2017,68.9
彰化縣,埔心鄉,2016,48.8
彰化縣,埔心鄉,2015,31.5
彰化縣,埔心鄉,2014,68.6
彰化縣,埔心鄉,2013,85.4
彰化縣,埔心鄉,2012,82.3
彰化縣,埔心鄉,2011,85.0
彰化縣,埔心鄉,2010,48.1
彰化縣,埔心鄉,2009,42.3
彰化縣,埔心鄉,2008,76.0
彰化縣,埔心鄉,2007,98.6
彰化縣,埔心鄉,2006,70.8
彰化縣,埔心鄉,2005,85.4
彰化縣,埔鹽鄉,2022,22.2
彰化縣,埔鹽鄉,2021,22.0
彰化縣,埔鹽鄉,2020,34.3
彰化縣,埔鹽鄉,2019,55.7
彰化縣,埔鹽鄉,2018,55.3
彰化縣,埔鹽鄉,2017,45.9
彰化縣,埔鹽鄉,2016,54.8
彰化縣,埔鹽鄉,2015,51.4
彰化縣,埔鹽鄉,2014,72.0
彰化縣,埔鹽鄉,2013,71.5
彰化縣,埔鹽鄉,2012,67.9
彰化縣,埔鹽鄉,2011,70.2
彰化縣,埔鹽鄉,2010,55.2
彰化縣,埔鹽鄉,2009,89.6
彰化縣,埔鹽鄉,2008,121.0
彰化縣,埔鹽鄉,2007,94.7
彰化縣,埔鹽鄉,2006,82.9
彰化縣,埔鹽鄉,2005,88.4
彰化縣,埤頭鄉,2022,40.7
彰化縣,埤頭鄉,2021,30.1
彰化縣,埤頭鄉,2020,29.8
彰化縣,埤頭鄉,2019,46.0
彰化縣,埤頭鄉,2018,49.1
彰化縣,埤頭鄉,2017,39.1
彰化縣,埤頭鄉,2016,48.6
彰化縣,埤頭鄉,2015,77.5
彰化縣,埤頭鄉,2014,77.1
彰化縣,埤頭鄉,2013,54.3
彰化縣,埤頭鄉,2012,63.6
彰化縣,埤頭鄉,2011,69.5
彰化縣,埤頭鄉,2010,78.4
彰化縣,埤頭鄉,2009,75.0
彰化縣,埤頭鄉,2008,96.7
彰化縣,埤頭鄉,2007,56.1
