縣市別,鄉鎮別,年別,發生數
雲林縣,虎尾鎮,2010,54
雲林縣,虎尾鎮,2009,43
雲林縣,虎尾鎮,2008,47
雲林縣,虎尾鎮,2007,44
雲林縣,虎尾鎮,2006,53
雲林縣,虎尾鎮,2005,61
雲林縣,崙背鄉,2023,11
雲林縣,崙背鄉,2022,8
雲林縣,崙背鄉,2021,19
雲林縣,崙背鄉,2020,16
雲林縣,崙背鄉,2019,16
雲林縣,崙背鄉,2018,20
雲林縣,崙背鄉,2017,25
雲林縣,崙背鄉,2016,23
雲林縣,崙背鄉,2015,26
雲林縣,崙背鄉,2014,22
