年,週,年齡別,縣市,腸病毒急診就診人次
2019,38,7-15,台南市,15
2019,38,7-15,雲林縣,3
2019,38,7-15,基隆市,3
2019,39,0,嘉義市,2
2019,39,0,嘉義縣,2
2019,39,0,桃園市,9
2019,39,0,屏東縣,2
2019,39,0,彰化縣,4
2019,39,0,澎湖縣,4
2019,39,0,宜蘭縣,4
2019,39,0,新北市,13
2019,39,0,新竹市,2
2019,39,0,新竹縣,1
2019,39,0,花蓮縣,2
2019,39,0,苗栗縣,1
2019,39,0,高雄市,13
2019,39,0,台北市,23
2019,39,0,台中市,21
2019,39,0,台南市,7
2019,39,0,台東縣,1
2019,39,0,雲林縣,3
2019,39,0,基隆市,2
2019,39,1-3,嘉義市,33
2019,39,1-3,嘉義縣,20
2019,39,1-3,桃園市,62
2019,39,1-3,屏東縣,12
2019,39,1-3,南投縣,12
2019,39,1-3,彰化縣,21
2019,39,1-3,澎湖縣,2
2019,39,1-3,宜蘭縣,6
2019,39,1-3,新北市,32
2019,39,1-3,新竹市,31
2019,39,1-3,新竹縣,3
2019,39,1-3,花蓮縣,10
2019,39,1-3,苗栗縣,15
2019,39,1-3,高雄市,74
2019,39,1-3,台北市,53
2019,39,1-3,台中市,56
2019,39,1-3,台南市,48
2019,39,1-3,台東縣,9
2019,39,1-3,雲林縣,24
2019,39,1-3,基隆市,7
2019,39,16+,嘉義市,3
2019,39,16+,嘉義縣,3
2019,39,16+,桃園市,5
2019,39,16+,屏東縣,2
2019,39,16+,彰化縣,2
2019,39,16+,澎湖縣,1
2019,39,16+,宜蘭縣,1
2019,39,16+,新北市,3
2019,39,16+,新竹市,1
2019,39,16+,金門縣,1
2019,39,16+,苗栗縣,2
2019,39,16+,高雄市,5
2019,39,16+,台北市,13
2019,39,16+,台中市,3
2019,39,16+,台南市,5
2019,39,16+,雲林縣,2
2019,39,16+,基隆市,1
2019,39,4-6,嘉義市,16
2019,39,4-6,嘉義縣,3
2019,39,4-6,連江縣,1
2019,39,4-6,桃園市,20
2019,39,4-6,屏東縣,11
2019,39,4-6,南投縣,5
2019,39,4-6,彰化縣,9
2019,39,4-6,澎湖縣,2
2019,39,4-6,宜蘭縣,4
2019,39,4-6,新北市,16
2019,39,4-6,新竹市,11
2019,39,4-6,新竹縣,1
2019,39,4-6,花蓮縣,7
2019,39,4-6,苗栗縣,6
2019,39,4-6,高雄市,36
2019,39,4-6,台北市,28
2019,39,4-6,台中市,28
2019,39,4-6,台南市,29
2019,39,4-6,台東縣,4
2019,39,4-6,雲林縣,11
2019,39,4-6,基隆市,10
2019,39,7-15,嘉義市,2
2019,39,7-15,嘉義縣,8
2019,39,7-15,桃園市,5
2019,39,7-15,屏東縣,3
2019,39,7-15,南投縣,5
2019,39,7-15,彰化縣,2
2019,39,7-15,澎湖縣,1
2019,39,7-15,宜蘭縣,5
2019,39,7-15,新北市,9
2019,39,7-15,新竹市,2
2019,39,7-15,新竹縣,1
2019,39,7-15,花蓮縣,3
2019,39,7-15,苗栗縣,4
2019,39,7-15,高雄市,9
2019,39,7-15,台北市,7
2019,39,7-15,台中市,15
2019,39,7-15,台南市,9
2019,39,7-15,台東縣,1
2019,39,7-15,雲林縣,3
2019,39,7-15,基隆市,2
2019,40,0,嘉義市,3
2019,40,0,桃園市,9
2019,40,0,南投縣,4
2019,40,0,彰化縣,4
2019,40,0,澎湖縣,2
2019,40,0,宜蘭縣,5
2019,40,0,新北市,8
2019,40,0,新竹市,4
2019,40,0,花蓮縣,1
2019,40,0,金門縣,1
2019,40,0,苗栗縣,2
2019,40,0,高雄市,13
2019,40,0,台北市,23
2019,40,0,台中市,12
2019,40,0,台南市,11
2019,40,1-3,嘉義市,17
2019,40,1-3,嘉義縣,15
2019,40,1-3,連江縣,1
2019,40,1-3,桃園市,58
2019,40,1-3,屏東縣,15
2019,40,1-3,南投縣,8
2019,40,1-3,彰化縣,21
2019,40,1-3,澎湖縣,2
2019,40,1-3,宜蘭縣,30
2019,40,1-3,新北市,38
2019,40,1-3,新竹市,21
2019,40,1-3,新竹縣,1
2019,40,1-3,花蓮縣,11
2019,40,1-3,苗栗縣,20
2019,40,1-3,高雄市,86
2019,40,1-3,台北市,78
2019,40,1-3,台中市,59
2019,40,1-3,台南市,46
2019,40,1-3,台東縣,7
2019,40,1-3,雲林縣,13
2019,40,1-3,基隆市,10
2019,40,16+,嘉義市,1
2019,40,16+,桃園市,5
2019,40,16+,屏東縣,1
2019,40,16+,南投縣,1
2019,40,16+,彰化縣,2
2019,40,16+,澎湖縣,1
2019,40,16+,新北市,3
2019,40,16+,新竹市,1
2019,40,16+,花蓮縣,1
2019,40,16+,苗栗縣,1
2019,40,16+,高雄市,2
2019,40,16+,台北市,17
2019,40,16+,台中市,6
2019,40,16+,台南市,5
2019,40,16+,基隆市,1
2019,40,4-6,嘉義市,9
2019,40,4-6,嘉義縣,3
2019,40,4-6,桃園市,23
2019,40,4-6,屏東縣,6
2019,40,4-6,南投縣,4
2019,40,4-6,彰化縣,8
2019,40,4-6,澎湖縣,3
2019,40,4-6,宜蘭縣,8
2019,40,4-6,新北市,12
2019,40,4-6,新竹市,10
2019,40,4-6,新竹縣,1
2019,40,4-6,花蓮縣,1
2019,40,4-6,金門縣,1
2019,40,4-6,苗栗縣,9
2019,40,4-6,高雄市,31
2019,40,4-6,台北市,38
2019,40,4-6,台中市,20
2019,40,4-6,台南市,18
2019,40,4-6,台東縣,1
2019,40,4-6,雲林縣,7
2019,40,4-6,基隆市,7
2019,40,7-15,嘉義市,5
2019,40,7-15,嘉義縣,1
2019,40,7-15,桃園市,10
2019,40,7-15,屏東縣,1
2019,40,7-15,彰化縣,1
2019,40,7-15,宜蘭縣,2
2019,40,7-15,新北市,8
2019,40,7-15,新竹市,2
2019,40,7-15,苗栗縣,3
2019,40,7-15,高雄市,17
2019,40,7-15,台北市,15
2019,40,7-15,台中市,8
2019,40,7-15,台南市,11
2019,40,7-15,雲林縣,3
2019,40,7-15,基隆市,1
2019,41,0,嘉義市,2
2019,41,0,嘉義縣,1
2019,41,0,桃園市,13
2019,41,0,屏東縣,3
2019,41,0,南投縣,1
2019,41,0,彰化縣,8
2019,41,0,宜蘭縣,6
2019,41,0,新北市,11
2019,41,0,新竹市,2
2019,41,0,新竹縣,2
2019,41,0,花蓮縣,3
2019,41,0,苗栗縣,1
2019,41,0,高雄市,16
2019,41,0,台北市,29
2019,41,0,台中市,13
2019,41,0,台南市,7
2019,41,0,雲林縣,3
2019,41,0,基隆市,1
2019,41,1-3,嘉義市,28
2019,41,1-3,嘉義縣,12
2019,41,1-3,桃園市,67
2019,41,1-3,屏東縣,12
2019,41,1-3,南投縣,12
2019,41,1-3,彰化縣,25
2019,41,1-3,澎湖縣,2
2019,41,1-3,宜蘭縣,30
2019,41,1-3,新北市,43
2019,41,1-3,新竹市,21
2019,41,1-3,新竹縣,4
2019,41,1-3,花蓮縣,14
2019,41,1-3,苗栗縣,18
2019,41,1-3,高雄市,73
2019,41,1-3,台北市,59
2019,41,1-3,台中市,72
2019,41,1-3,台南市,59
2019,41,1-3,台東縣,7
2019,41,1-3,雲林縣,15
2019,41,1-3,基隆市,12
2019,41,16+,嘉義市,1
2019,41,16+,嘉義縣,2
2019,41,16+,桃園市,5
2019,41,16+,南投縣,1
2019,41,16+,澎湖縣,1
2019,41,16+,宜蘭縣,3
2019,41,16+,新北市,1
2019,41,16+,新竹市,2
2019,41,16+,新竹縣,1
2019,41,16+,苗栗縣,2
2019,41,16+,高雄市,2
2019,41,16+,台北市,20
2019,41,16+,台中市,7
2019,41,16+,台南市,6
2019,41,16+,台東縣,1
2019,41,16+,基隆市,1
2019,41,4-6,嘉義市,16
2019,41,4-6,嘉義縣,3
2019,41,4-6,桃園市,19
2019,41,4-6,屏東縣,5
2019,41,4-6,南投縣,5
2019,41,4-6,彰化縣,9
2019,41,4-6,澎湖縣,2
2019,41,4-6,宜蘭縣,8
2019,41,4-6,新北市,16
2019,41,4-6,新竹市,4
2019,41,4-6,花蓮縣,5
2019,41,4-6,苗栗縣,11
2019,41,4-6,高雄市,29
2019,41,4-6,台北市,30
2019,41,4-6,台中市,35
2019,41,4-6,台南市,31
2019,41,4-6,台東縣,7
2019,41,4-6,雲林縣,5
2019,41,4-6,基隆市,4
2019,41,7-15,嘉義市,4
2019,41,7-15,嘉義縣,1
2019,41,7-15,桃園市,3
2019,41,7-15,屏東縣,3
2019,41,7-15,南投縣,1
2019,41,7-15,彰化縣,5
2019,41,7-15,宜蘭縣,3
2019,41,7-15,新北市,3
2019,41,7-15,新竹市,4
2019,41,7-15,新竹縣,1
2019,41,7-15,苗栗縣,3
2019,41,7-15,高雄市,9
2019,41,7-15,台北市,9
2019,41,7-15,台中市,9
2019,41,7-15,台南市,14
2019,41,7-15,台東縣,1
2019,41,7-15,雲林縣,4
2019,41,7-15,基隆市,3
2019,42,0,嘉義市,7
2019,42,0,嘉義縣,1
2019,42,0,桃園市,12
2019,42,0,屏東縣,6
2019,42,0,南投縣,1
2019,42,0,彰化縣,4
2019,42,0,宜蘭縣,4
2019,42,0,新北市,5
2019,42,0,新竹市,4
2019,42,0,花蓮縣,2
2019,42,0,苗栗縣,6
2019,42,0,高雄市,19
2019,42,0,台北市,22
2019,42,0,台中市,10
2019,42,0,台南市,5
2019,42,0,台東縣,2
2019,42,0,雲林縣,1
2019,42,0,基隆市,1
2019,42,1-3,嘉義市,14
2019,42,1-3,嘉義縣,15
2019,42,1-3,桃園市,44
2019,42,1-3,屏東縣,15
2019,42,1-3,南投縣,10
2019,42,1-3,彰化縣,22
2019,42,1-3,澎湖縣,2
2019,42,1-3,宜蘭縣,12
2019,42,1-3,新北市,18
2019,42,1-3,新竹市,16
2019,42,1-3,新竹縣,1
2019,42,1-3,花蓮縣,8
2019,42,1-3,苗栗縣,13
2019,42,1-3,高雄市,72
2019,42,1-3,台北市,57
2019,42,1-3,台中市,57
2019,42,1-3,台南市,34
2019,42,1-3,台東縣,10
2019,42,1-3,雲林縣,14
2019,42,1-3,基隆市,4
2019,42,16+,嘉義市,1
2019,42,16+,桃園市,3
2019,42,16+,彰化縣,1
2019,42,16+,澎湖縣,2
2019,42,16+,宜蘭縣,2
2019,42,16+,新北市,2
2019,42,16+,新竹市,1
2019,42,16+,花蓮縣,1
2019,42,16+,高雄市,1
2019,42,16+,台北市,7
2019,42,16+,台中市,6
2019,42,16+,台南市,1
2019,42,16+,基隆市,2
2019,42,4-6,嘉義市,6
2019,42,4-6,嘉義縣,4
2019,42,4-6,桃園市,12
2019,42,4-6,屏東縣,5
2019,42,4-6,彰化縣,4
2019,42,4-6,澎湖縣,2
2019,42,4-6,宜蘭縣,6
2019,42,4-6,新北市,5
2019,42,4-6,新竹市,4
2019,42,4-6,新竹縣,1
2019,42,4-6,花蓮縣,4
2019,42,4-6,苗栗縣,7
2019,42,4-6,高雄市,17
2019,42,4-6,台北市,23
2019,42,4-6,台中市,17
2019,42,4-6,台南市,16
2019,42,4-6,台東縣,1
2019,42,4-6,雲林縣,5
2019,42,4-6,基隆市,5
2019,42,7-15,嘉義市,7
2019,42,7-15,嘉義縣,2
2019,42,7-15,桃園市,2
2019,42,7-15,屏東縣,2
2019,42,7-15,南投縣,1
2019,42,7-15,彰化縣,5
2019,42,7-15,宜蘭縣,2
2019,42,7-15,新北市,5
2019,42,7-15,新竹市,2
2019,42,7-15,新竹縣,1
2019,42,7-15,苗栗縣,4
2019,42,7-15,高雄市,15
2019,42,7-15,台北市,12
2019,42,7-15,台中市,4
2019,42,7-15,台南市,4
2019,42,7-15,台東縣,2
2019,42,7-15,基隆市,1
2019,43,0,嘉義市,1
2019,43,0,嘉義縣,2
2019,43,0,桃園市,7
2019,43,0,屏東縣,2
2019,43,0,南投縣,2
2019,43,0,彰化縣,7
2019,43,0,澎湖縣,2
2019,43,0,宜蘭縣,3
2019,43,0,新北市,4
2019,43,0,苗栗縣,2
2019,43,0,高雄市,9
2019,43,0,台北市,15
2019,43,0,台中市,6
2019,43,0,台南市,5
2019,43,0,雲林縣,1
2019,43,0,基隆市,2
2019,43,1-3,嘉義市,16
2019,43,1-3,嘉義縣,7
2019,43,1-3,桃園市,44
2019,43,1-3,屏東縣,10
2019,43,1-3,南投縣,9
2019,43,1-3,彰化縣,10
2019,43,1-3,澎湖縣,5
2019,43,1-3,宜蘭縣,11
2019,43,1-3,新北市,19
2019,43,1-3,新竹市,13
2019,43,1-3,花蓮縣,5
2019,43,1-3,苗栗縣,9
2019,43,1-3,高雄市,48
2019,43,1-3,台北市,43
2019,43,1-3,台中市,44
2019,43,1-3,台南市,28
2019,43,1-3,台東縣,10
2019,43,1-3,雲林縣,7
2019,43,1-3,基隆市,6
2019,43,16+,嘉義市,1
2019,43,16+,桃園市,4
2019,43,16+,屏東縣,2
2019,43,16+,宜蘭縣,1
2019,43,16+,新北市,2
2019,43,16+,新竹市,1
2019,43,16+,花蓮縣,2
2019,43,16+,金門縣,1
2019,43,16+,高雄市,2
2019,43,16+,台北市,9
2019,43,16+,台中市,5
2019,43,16+,台南市,7
2019,43,16+,雲林縣,1
2019,43,4-6,嘉義市,13
2019,43,4-6,嘉義縣,5
2019,43,4-6,桃園市,11
2019,43,4-6,屏東縣,6
2019,43,4-6,南投縣,1
2019,43,4-6,彰化縣,6
2019,43,4-6,澎湖縣,1
2019,43,4-6,宜蘭縣,7
2019,43,4-6,新北市,7
2019,43,4-6,新竹市,6
2019,43,4-6,花蓮縣,1
2019,43,4-6,苗栗縣,6
2019,43,4-6,高雄市,21
2019,43,4-6,台北市,16
2019,43,4-6,台中市,11
2019,43,4-6,台南市,9
2019,43,4-6,台東縣,2
2019,43,4-6,雲林縣,3
2019,43,4-6,基隆市,4
2019,43,7-15,嘉義市,2
2019,43,7-15,嘉義縣,3
2019,43,7-15,連江縣,1
2019,43,7-15,桃園市,5
2019,43,7-15,屏東縣,2
2019,43,7-15,南投縣,2
2019,43,7-15,彰化縣,3
2019,43,7-15,宜蘭縣,2
2019,43,7-15,新北市,3
2019,43,7-15,花蓮縣,2
2019,43,7-15,金門縣,1
2019,43,7-15,苗栗縣,6
2019,43,7-15,高雄市,10
2019,43,7-15,台北市,12
2019,43,7-15,台中市,5
2019,43,7-15,台南市,7
2019,43,7-15,台東縣,2
2019,43,7-15,基隆市,4
2019,44,0,嘉義市,4
2019,44,0,嘉義縣,1
2019,44,0,桃園市,8
2019,44,0,屏東縣,2
2019,44,0,南投縣,1
2019,44,0,彰化縣,4
2019,44,0,澎湖縣,1
2019,44,0,宜蘭縣,3
2019,44,0,新北市,3
2019,44,0,新竹市,2
2019,44,0,花蓮縣,1
2019,44,0,高雄市,14
2019,44,0,台北市,14
2019,44,0,台中市,6
2019,44,0,台南市,4
2019,44,0,台東縣,3
2019,44,0,雲林縣,2
2019,44,1-3,嘉義市,17
2019,44,1-3,嘉義縣,6
2019,44,1-3,桃園市,30
2019,44,1-3,屏東縣,7
2019,44,1-3,南投縣,7
2019,44,1-3,彰化縣,14
2019,44,1-3,澎湖縣,1
2019,44,1-3,宜蘭縣,11
2019,44,1-3,新北市,18
2019,44,1-3,新竹市,13
2019,44,1-3,新竹縣,3
2019,44,1-3,花蓮縣,5
2019,44,1-3,苗栗縣,2
2019,44,1-3,高雄市,46
2019,44,1-3,台北市,41
2019,44,1-3,台中市,34
2019,44,1-3,台南市,33
2019,44,1-3,台東縣,3
2019,44,1-3,雲林縣,6
2019,44,1-3,基隆市,4
2019,44,16+,桃園市,3
2019,44,16+,屏東縣,1
2019,44,16+,南投縣,1
2019,44,16+,彰化縣,2
2019,44,16+,新北市,4
2019,44,16+,新竹市,1
2019,44,16+,高雄市,1
2019,44,16+,台北市,9
2019,44,16+,台中市,4
2019,44,16+,台南市,1
2019,44,4-6,嘉義市,7
2019,44,4-6,嘉義縣,3
2019,44,4-6,桃園市,13
2019,44,4-6,屏東縣,5
2019,44,4-6,南投縣,1
2019,44,4-6,彰化縣,5
2019,44,4-6,澎湖縣,2
2019,44,4-6,宜蘭縣,10
2019,44,4-6,新北市,4
2019,44,4-6,新竹市,7
2019,44,4-6,花蓮縣,3
2019,44,4-6,苗栗縣,4
2019,44,4-6,高雄市,18
2019,44,4-6,台北市,16
2019,44,4-6,台中市,8
2019,44,4-6,台南市,7
2019,44,4-6,雲林縣,2
2019,44,4-6,基隆市,2
2019,44,7-15,嘉義市,2
2019,44,7-15,桃園市,8
2019,44,7-15,彰化縣,1
2019,44,7-15,宜蘭縣,1
2019,44,7-15,新北市,2
2019,44,7-15,新竹市,2
2019,44,7-15,花蓮縣,2
2019,44,7-15,苗栗縣,2
2019,44,7-15,高雄市,11
2019,44,7-15,台北市,9
2019,44,7-15,台中市,4
2019,44,7-15,台南市,2
2019,44,7-15,雲林縣,1
2019,44,7-15,基隆市,3
2019,45,0,嘉義市,1
2019,45,0,嘉義縣,1
2019,45,0,桃園市,10
2019,45,0,屏東縣,1
2019,45,0,彰化縣,5
2019,45,0,澎湖縣,1
2019,45,0,宜蘭縣,3
2019,45,0,新北市,6
2019,45,0,新竹市,2
2019,45,0,花蓮縣,1
2019,45,0,苗栗縣,1
2019,45,0,高雄市,8
2019,45,0,台北市,6
2019,45,0,台中市,10
2019,45,0,台南市,2
2019,45,0,台東縣,1
2019,45,0,雲林縣,2
2019,45,0,基隆市,1
2019,45,1-3,嘉義市,9
2019,45,1-3,嘉義縣,7
2019,45,1-3,桃園市,30
2019,45,1-3,屏東縣,7
2019,45,1-3,南投縣,2
2019,45,1-3,彰化縣,16
2019,45,1-3,澎湖縣,3
2019,45,1-3,宜蘭縣,12
2019,45,1-3,新北市,15
2019,45,1-3,新竹市,19
2019,45,1-3,新竹縣,1
2019,45,1-3,花蓮縣,8
2019,45,1-3,苗栗縣,10
2019,45,1-3,高雄市,47
2019,45,1-3,台北市,43
2019,45,1-3,台中市,32
2019,45,1-3,台南市,15
2019,45,1-3,台東縣,6
2019,45,1-3,雲林縣,9
2019,45,1-3,基隆市,3
2019,45,16+,桃園市,1
2019,45,16+,彰化縣,1
2019,45,16+,新北市,2
2019,45,16+,花蓮縣,1
2019,45,16+,台北市,12
2019,45,16+,台中市,1
2019,45,16+,雲林縣,1
2019,45,4-6,嘉義市,3
2019,45,4-6,嘉義縣,2
2019,45,4-6,桃園市,9
2019,45,4-6,屏東縣,3
2019,45,4-6,南投縣,2
2019,45,4-6,彰化縣,10
2019,45,4-6,澎湖縣,1
2019,45,4-6,宜蘭縣,4
2019,45,4-6,新北市,7
2019,45,4-6,新竹市,3
2019,45,4-6,花蓮縣,1
2019,45,4-6,苗栗縣,7
2019,45,4-6,高雄市,4
2019,45,4-6,台北市,20
2019,45,4-6,台中市,12
2019,45,4-6,台南市,3
2019,45,4-6,雲林縣,1
2019,45,4-6,基隆市,4
2019,45,7-15,嘉義縣,2
2019,45,7-15,桃園市,8
2019,45,7-15,彰化縣,2
2019,45,7-15,新北市,2
2019,45,7-15,新竹市,1
2019,45,7-15,苗栗縣,1
2019,45,7-15,高雄市,3
2019,45,7-15,台北市,4
2019,45,7-15,台中市,7
2019,45,7-15,台南市,6
2019,45,7-15,雲林縣,1
2019,45,7-15,基隆市,2
2019,46,0,嘉義市,5
2019,46,0,嘉義縣,1
2019,46,0,桃園市,5
2019,46,0,屏東縣,1
2019,46,0,彰化縣,2
2019,46,0,澎湖縣,1
2019,46,0,宜蘭縣,3
2019,46,0,新北市,3
2019,46,0,新竹市,5
2019,46,0,花蓮縣,2
2019,46,0,苗栗縣,2
2019,46,0,高雄市,9
2019,46,0,台北市,14
2019,46,0,台中市,6
2019,46,0,台南市,4
2019,46,0,基隆市,2
2019,46,1-3,嘉義市,10
2019,46,1-3,嘉義縣,9
2019,46,1-3,桃園市,29
2019,46,1-3,屏東縣,7
2019,46,1-3,南投縣,2
2019,46,1-3,彰化縣,9
2019,46,1-3,宜蘭縣,7
2019,46,1-3,新北市,19
2019,46,1-3,新竹市,14
2019,46,1-3,新竹縣,3
2019,46,1-3,花蓮縣,8
2019,46,1-3,苗栗縣,8
2019,46,1-3,高雄市,44
2019,46,1-3,台北市,35
2019,46,1-3,台中市,35
2019,46,1-3,台南市,14
2019,46,1-3,台東縣,2
2019,46,1-3,雲林縣,6
2019,46,1-3,基隆市,2
2019,46,16+,嘉義縣,2
2019,46,16+,桃園市,2
2019,46,16+,屏東縣,1
2019,46,16+,南投縣,1
2019,46,16+,彰化縣,3
2019,46,16+,高雄市,3
2019,46,16+,台北市,3
2019,46,16+,台中市,1
2019,46,16+,台南市,1
2019,46,16+,基隆市,2
2019,46,4-6,嘉義市,4
2019,46,4-6,桃園市,7
2019,46,4-6,屏東縣,3
2019,46,4-6,彰化縣,4
2019,46,4-6,澎湖縣,1
2019,46,4-6,宜蘭縣,6
2019,46,4-6,新北市,9
2019,46,4-6,新竹市,4
2019,46,4-6,新竹縣,1
2019,46,4-6,花蓮縣,3
2019,46,4-6,苗栗縣,4
2019,46,4-6,高雄市,10
2019,46,4-6,台北市,12
2019,46,4-6,台中市,5
2019,46,4-6,台南市,7
2019,46,4-6,雲林縣,2
2019,46,4-6,基隆市,4
2019,46,7-15,嘉義市,1
2019,46,7-15,桃園市,1
2019,46,7-15,屏東縣,1
2019,46,7-15,彰化縣,3
2019,46,7-15,新北市,2
2019,46,7-15,新竹市,4
2019,46,7-15,花蓮縣,1
2019,46,7-15,苗栗縣,2
2019,46,7-15,高雄市,8
2019,46,7-15,台北市,2
2019,46,7-15,台中市,2
2019,46,7-15,台南市,3
2019,46,7-15,雲林縣,2
2019,46,7-15,基隆市,2
2019,47,0,嘉義市,1
2019,47,0,桃園市,7
2019,47,0,彰化縣,1
2019,47,0,宜蘭縣,2
2019,47,0,新北市,3
2019,47,0,新竹市,3
2019,47,0,苗栗縣,2
2019,47,0,高雄市,6
2019,47,0,台北市,3
2019,47,0,台中市,5
2019,47,0,台南市,1
2019,47,0,雲林縣,1
2019,47,0,基隆市,1
2019,47,1-3,嘉義市,7
2019,47,1-3,嘉義縣,1
2019,47,1-3,桃園市,12
2019,47,1-3,屏東縣,6
2019,47,1-3,南投縣,2
2019,47,1-3,彰化縣,13
2019,47,1-3,宜蘭縣,12
2019,47,1-3,新北市,14
2019,47,1-3,新竹市,8
2019,47,1-3,新竹縣,1
2019,47,1-3,花蓮縣,10
2019,47,1-3,苗栗縣,5
2019,47,1-3,高雄市,24
2019,47,1-3,台北市,27
2019,47,1-3,台中市,23
2019,47,1-3,台南市,16
2019,47,1-3,台東縣,3
2019,47,1-3,雲林縣,6
2019,47,1-3,基隆市,4
2019,47,16+,屏東縣,1
2019,47,16+,彰化縣,1
2019,47,16+,新北市,1
2019,47,16+,苗栗縣,3
2019,47,16+,高雄市,3
2019,47,16+,台北市,5
2019,47,16+,台南市,1
2019,47,4-6,嘉義市,4
2019,47,4-6,桃園市,4
2019,47,4-6,屏東縣,1
2019,47,4-6,彰化縣,2
2019,47,4-6,宜蘭縣,4
2019,47,4-6,新北市,8
2019,47,4-6,新竹市,3
2019,47,4-6,花蓮縣,2
2019,47,4-6,高雄市,7
2019,47,4-6,台北市,9
2019,47,4-6,台中市,5
2019,47,4-6,台南市,6
2019,47,4-6,基隆市,2
2019,47,7-15,嘉義市,1
2019,47,7-15,嘉義縣,2
2019,47,7-15,桃園市,1
2019,47,7-15,彰化縣,2
2019,47,7-15,澎湖縣,1
2019,47,7-15,宜蘭縣,1
2019,47,7-15,新北市,5
2019,47,7-15,苗栗縣,1
2019,47,7-15,高雄市,10
2019,47,7-15,台北市,3
2019,47,7-15,台中市,7
2019,47,7-15,台南市,2
2019,47,7-15,基隆市,1
2019,48,0,桃園市,2
2019,48,0,屏東縣,1
2019,48,0,南投縣,2
2019,48,0,彰化縣,1
2019,48,0,澎湖縣,1
2019,48,0,新北市,5
2019,48,0,新竹市,2
2019,48,0,高雄市,5
2019,48,0,台北市,10
2019,48,0,台中市,5
2019,48,0,台東縣,1
2019,48,0,雲林縣,1
2019,48,1-3,嘉義市,4
2019,48,1-3,嘉義縣,4
2019,48,1-3,桃園市,24
2019,48,1-3,屏東縣,4
2019,48,1-3,南投縣,3
2019,48,1-3,彰化縣,13
2019,48,1-3,澎湖縣,1
2019,48,1-3,宜蘭縣,6
2019,48,1-3,新北市,13
2019,48,1-3,新竹市,5
2019,48,1-3,花蓮縣,3
2019,48,1-3,苗栗縣,7
2019,48,1-3,高雄市,27
2019,48,1-3,台北市,29
2019,48,1-3,台中市,20
2019,48,1-3,台南市,11
2019,48,1-3,台東縣,3
2019,48,1-3,雲林縣,4
2019,48,1-3,基隆市,5
2019,48,16+,桃園市,1
2019,48,16+,彰化縣,1
2019,48,16+,新竹市,2
2019,48,16+,苗栗縣,2
2019,48,16+,台北市,5
2019,48,16+,台中市,1
2019,48,16+,基隆市,1
2019,48,4-6,嘉義市,2
2019,48,4-6,嘉義縣,1
2019,48,4-6,桃園市,5
2019,48,4-6,南投縣,1
2019,48,4-6,彰化縣,5
2019,48,4-6,宜蘭縣,3
2019,48,4-6,新北市,4
2019,48,4-6,新竹市,1
2019,48,4-6,花蓮縣,1
2019,48,4-6,苗栗縣,5
2019,48,4-6,高雄市,9
2019,48,4-6,台北市,9
2019,48,4-6,台中市,9
2019,48,4-6,台南市,11
2019,48,4-6,台東縣,3
2019,48,4-6,雲林縣,6
2019,48,4-6,基隆市,1
2019,48,7-15,嘉義市,1
2019,48,7-15,嘉義縣,1
2019,48,7-15,桃園市,3
2019,48,7-15,屏東縣,2
2019,48,7-15,南投縣,2
2019,48,7-15,新竹市,1
2019,48,7-15,新竹縣,1
2019,48,7-15,苗栗縣,4
2019,48,7-15,高雄市,6
2019,48,7-15,台北市,8
2019,48,7-15,台中市,2
2019,48,7-15,台南市,6
2019,49,0,嘉義市,3
2019,49,0,桃園市,4
2019,49,0,屏東縣,1
2019,49,0,彰化縣,3
2019,49,0,宜蘭縣,1
2019,49,0,新北市,6
2019,49,0,苗栗縣,1
2019,49,0,高雄市,3
2019,49,0,台北市,3
2019,49,0,台中市,7
2019,49,0,台東縣,2
2019,49,1-3,嘉義市,8
2019,49,1-3,嘉義縣,2
2019,49,1-3,桃園市,24
2019,49,1-3,屏東縣,1
2019,49,1-3,南投縣,1
2019,49,1-3,彰化縣,5
2019,49,1-3,澎湖縣,1
2019,49,1-3,宜蘭縣,3
2019,49,1-3,新北市,7
2019,49,1-3,新竹市,8
2019,49,1-3,花蓮縣,3
2019,49,1-3,苗栗縣,11
2019,49,1-3,高雄市,18
2019,49,1-3,台北市,22
2019,49,1-3,台中市,14
2019,49,1-3,台南市,5
2019,49,1-3,台東縣,2
2019,49,1-3,雲林縣,6
2019,49,1-3,基隆市,5
2019,49,16+,屏東縣,1
2019,49,16+,彰化縣,1
2019,49,16+,新北市,2
2019,49,16+,新竹市,1
2019,49,16+,高雄市,2
2019,49,16+,台北市,1
2019,49,16+,台中市,3
2019,49,16+,台南市,3
2019,49,16+,台東縣,1
2019,49,4-6,嘉義市,2
2019,49,4-6,桃園市,6
2019,49,4-6,屏東縣,2
2019,49,4-6,彰化縣,2
2019,49,4-6,新北市,6
2019,49,4-6,花蓮縣,1
2019,49,4-6,苗栗縣,1
2019,49,4-6,高雄市,8
2019,49,4-6,台北市,15
2019,49,4-6,台中市,3
2019,49,4-6,台南市,7
2019,49,4-6,雲林縣,2
2019,49,4-6,基隆市,1
2019,49,7-15,嘉義市,2
2019,49,7-15,桃園市,4
2019,49,7-15,南投縣,1
2019,49,7-15,彰化縣,1
2019,49,7-15,宜蘭縣,2
2019,49,7-15,新北市,1
2019,49,7-15,苗栗縣,2
2019,49,7-15,高雄市,4
2019,49,7-15,台中市,4
2019,49,7-15,台南市,1
2019,49,7-15,台東縣,1
2019,50,0,彰化縣,1
