年,週,就診類別,年齡別,縣市,腹瀉健保就診人次,健保就診總人次,縣市別代碼
2018,02,門診,65+,台中市,1587,122229,66000
2018,02,門診,65+,台南市,1074,98771,67000
2018,02,門診,65+,桃園市,902,85744,68000
2018,02,門診,7~12,連江縣,0,39,09007
2018,02,門診,7~12,金門縣,34,872,09020
2018,02,門診,7~12,宜蘭縣,116,4063,10002
2018,02,門診,7~12,新竹縣,198,5472,10004
2018,02,門診,7~12,苗栗縣,137,4189,10005
2018,02,門診,7~12,彰化縣,402,13152,10007
2018,02,門診,7~12,南投縣,166,4689,10008
2018,02,門診,7~12,雲林縣,253,7204,10009
2018,02,門診,7~12,嘉義縣,161,3274,10010
2018,02,門診,7~12,屏東縣,319,7587,10013
2018,02,門診,7~12,台東縣,45,1450,10014
2018,02,門診,7~12,花蓮縣,72,2691,10015
2018,02,門診,7~12,澎湖縣,26,917,10016
2018,02,門診,7~12,基隆市,116,2991,10017
2018,02,門診,7~12,新竹市,247,6268,10018
2018,02,門診,7~12,嘉義市,256,4484,10020
2018,02,門診,7~12,台北市,592,22096,63000
2018,02,門診,7~12,高雄市,1116,26459,64000
2018,02,門診,7~12,新北市,1670,40656,65000
2018,02,門診,7~12,台中市,1156,30133,66000
2018,02,門診,7~12,台南市,761,17339,67000
2018,02,門診,7~12,桃園市,646,21606,68000
2018,03,住院,0~2,金門縣,0,5,09020
2018,03,住院,0~2,宜蘭縣,1,38,10002
2018,03,住院,0~2,新竹縣,0,8,10004
2018,03,住院,0~2,苗栗縣,2,3,10005
2018,03,住院,0~2,彰化縣,8,88,10007
2018,03,住院,0~2,南投縣,1,11,10008
2018,03,住院,0~2,雲林縣,1,11,10009
2018,03,住院,0~2,嘉義縣,3,21,10010
2018,03,住院,0~2,屏東縣,1,21,10013
2018,03,住院,0~2,花蓮縣,2,16,10015
2018,03,住院,0~2,基隆市,0,10,10017
2018,03,住院,0~2,新竹市,2,20,10018
2018,03,住院,0~2,嘉義市,2,13,10020
2018,03,住院,0~2,台北市,4,113,63000
2018,03,住院,0~2,高雄市,1,81,64000
2018,03,住院,0~2,新北市,3,35,65000
2018,03,住院,0~2,台中市,8,104,66000
2018,03,住院,0~2,台南市,1,18,67000
2018,03,住院,0~2,桃園市,9,138,68000
2018,03,住院,13~15,宜蘭縣,1,16,10002
2018,03,住院,13~15,新竹縣,0,2,10004
2018,03,住院,13~15,苗栗縣,0,6,10005
2018,03,住院,13~15,彰化縣,2,15,10007
2018,03,住院,13~15,南投縣,0,5,10008
2018,03,住院,13~15,雲林縣,0,1,10009
2018,03,住院,13~15,嘉義縣,0,9,10010
2018,03,住院,13~15,屏東縣,2,17,10013
2018,03,住院,13~15,花蓮縣,0,5,10015
2018,03,住院,13~15,基隆市,1,3,10017
2018,03,住院,13~15,新竹市,1,5,10018
2018,03,住院,13~15,嘉義市,0,1,10020
2018,03,住院,13~15,台北市,1,32,63000
2018,03,住院,13~15,高雄市,0,14,64000
2018,03,住院,13~15,新北市,0,6,65000
2018,03,住院,13~15,台中市,0,13,66000
2018,03,住院,13~15,台南市,0,8,67000
2018,03,住院,13~15,桃園市,1,26,68000
2018,03,住院,16~18,宜蘭縣,0,16,10002
2018,03,住院,16~18,新竹縣,0,4,10004
2018,03,住院,16~18,苗栗縣,0,7,10005
2018,03,住院,16~18,彰化縣,3,32,10007
2018,03,住院,16~18,南投縣,1,5,10008
2018,03,住院,16~18,雲林縣,1,8,10009
2018,03,住院,16~18,嘉義縣,0,9,10010
2018,03,住院,16~18,屏東縣,1,7,10013
2018,03,住院,16~18,花蓮縣,0,6,10015
2018,03,住院,16~18,基隆市,2,8,10017
2018,03,住院,16~18,新竹市,0,8,10018
2018,03,住院,16~18,嘉義市,0,4,10020
2018,03,住院,16~18,台北市,4,46,63000
2018,03,住院,16~18,高雄市,2,27,64000
2018,03,住院,16~18,新北市,1,18,65000
2018,03,住院,16~18,台中市,2,37,66000
2018,03,住院,16~18,台南市,1,7,67000
2018,03,住院,16~18,桃園市,0,31,68000
2018,03,住院,19~24,金門縣,0,3,09020
2018,03,住院,19~24,宜蘭縣,1,28,10002
2018,03,住院,19~24,新竹縣,0,12,10004
2018,03,住院,19~24,苗栗縣,0,15,10005
2018,03,住院,19~24,彰化縣,3,65,10007
2018,03,住院,19~24,南投縣,0,13,10008
2018,03,住院,19~24,雲林縣,2,20,10009
2018,03,住院,19~24,嘉義縣,3,30,10010
2018,03,住院,19~24,屏東縣,3,44,10013
2018,03,住院,19~24,台東縣,0,1,10014
2018,03,住院,19~24,花蓮縣,1,28,10015
2018,03,住院,19~24,澎湖縣,0,3,10016
2018,03,住院,19~24,基隆市,1,16,10017
2018,03,住院,19~24,新竹市,0,12,10018
2018,03,住院,19~24,嘉義市,0,25,10020
2018,03,住院,19~24,台北市,1,201,63000
2018,03,住院,19~24,高雄市,5,131,64000
2018,03,住院,19~24,新北市,2,79,65000
2018,03,住院,19~24,台中市,8,150,66000
2018,03,住院,19~24,台南市,0,51,67000
2018,03,住院,19~24,桃園市,3,156,68000
2018,03,住院,25~64,連江縣,0,2,09007
2018,03,住院,25~64,金門縣,1,30,09020
2018,03,住院,25~64,宜蘭縣,5,506,10002
2018,03,住院,25~64,新竹縣,2,164,10004
2018,03,住院,25~64,苗栗縣,5,242,10005
2018,03,住院,25~64,彰化縣,16,1314,10007
2018,03,住院,25~64,南投縣,2,177,10008
2018,03,住院,25~64,雲林縣,8,371,10009
2018,03,住院,25~64,嘉義縣,1,572,10010
2018,03,住院,25~64,屏東縣,14,473,10013
2018,03,住院,25~64,台東縣,0,14,10014
2018,03,住院,25~64,花蓮縣,1,416,10015
2018,03,住院,25~64,澎湖縣,0,14,10016
2018,03,住院,25~64,基隆市,1,323,10017
2018,03,住院,25~64,新竹市,5,317,10018
2018,03,住院,25~64,嘉義市,0,353,10020
2018,03,住院,25~64,台北市,22,4035,63000
2018,03,住院,25~64,高雄市,16,1999,64000
2018,03,住院,25~64,新北市,12,1341,65000
2018,03,住院,25~64,台中市,33,1986,66000
2018,03,住院,25~64,台南市,5,1416,67000
2018,03,住院,25~64,桃園市,10,2357,68000
2018,03,住院,3~6,金門縣,1,1,09020
2018,03,住院,3~6,宜蘭縣,3,53,10002
2018,03,住院,3~6,新竹縣,1,12,10004
2018,03,住院,3~6,苗栗縣,0,8,10005
2018,03,住院,3~6,彰化縣,24,120,10007
2018,03,住院,3~6,南投縣,2,27,10008
2018,03,住院,3~6,雲林縣,2,16,10009
2018,03,住院,3~6,嘉義縣,4,33,10010
2018,03,住院,3~6,屏東縣,3,43,10013
2018,03,住院,3~6,花蓮縣,0,7,10015
2018,03,住院,3~6,基隆市,2,18,10017
2018,03,住院,3~6,新竹市,0,18,10018
2018,03,住院,3~6,嘉義市,0,11,10020
2018,03,住院,3~6,台北市,14,131,63000
2018,03,住院,3~6,高雄市,4,79,64000
2018,03,住院,3~6,新北市,1,41,65000
2018,03,住院,3~6,台中市,7,125,66000
2018,03,住院,3~6,台南市,2,20,67000
2018,03,住院,3~6,桃園市,9,151,68000
2018,03,住院,65+,連江縣,0,1,09007
2018,03,住院,65+,金門縣,1,35,09020
2018,03,住院,65+,宜蘭縣,1,410,10002
2018,03,住院,65+,新竹縣,2,129,10004
2018,03,住院,65+,苗栗縣,1,269,10005
2018,03,住院,65+,彰化縣,17,1178,10007
2018,03,住院,65+,南投縣,0,190,10008
2018,03,住院,65+,雲林縣,2,369,10009
2018,03,住院,65+,嘉義縣,4,652,10010
2018,03,住院,65+,屏東縣,3,387,10013
2018,03,住院,65+,台東縣,0,12,10014
2018,03,住院,65+,花蓮縣,1,354,10015
2018,03,住院,65+,澎湖縣,0,8,10016
2018,03,住院,65+,基隆市,1,337,10017
2018,03,住院,65+,新竹市,7,264,10018
2018,03,住院,65+,嘉義市,0,174,10020
2018,03,住院,65+,台北市,19,3099,63000
2018,03,住院,65+,高雄市,9,1312,64000
2018,03,住院,65+,新北市,11,1059,65000
2018,03,住院,65+,台中市,10,1278,66000
2018,03,住院,65+,台南市,0,905,67000
2018,03,住院,65+,桃園市,10,1620,68000
2018,03,住院,7~12,金門縣,0,1,09020
2018,03,住院,7~12,宜蘭縣,2,34,10002
2018,03,住院,7~12,新竹縣,0,10,10004
2018,03,住院,7~12,苗栗縣,4,12,10005
2018,03,住院,7~12,彰化縣,9,76,10007
2018,03,住院,7~12,南投縣,1,13,10008
2018,03,住院,7~12,雲林縣,2,8,10009
2018,03,住院,7~12,嘉義縣,2,24,10010
2018,03,住院,7~12,屏東縣,0,32,10013
2018,03,住院,7~12,花蓮縣,1,6,10015
2018,03,住院,7~12,基隆市,3,18,10017
2018,03,住院,7~12,新竹市,0,10,10018
2018,03,住院,7~12,嘉義市,1,9,10020
2018,03,住院,7~12,台北市,9,144,63000
2018,03,住院,7~12,高雄市,1,46,64000
2018,03,住院,7~12,新北市,2,48,65000
2018,03,住院,7~12,台中市,6,109,66000
2018,03,住院,7~12,台南市,3,29,67000
2018,03,住院,7~12,桃園市,3,91,68000
2018,03,門診,0~2,連江縣,1,14,09007
2018,03,門診,0~2,金門縣,9,487,09020
2018,03,門診,0~2,宜蘭縣,108,2443,10002
2018,03,門診,0~2,新竹縣,142,3076,10004
2018,03,門診,0~2,苗栗縣,146,2382,10005
2018,03,門診,0~2,彰化縣,292,7409,10007
2018,03,門診,0~2,南投縣,132,2987,10008
2018,03,門診,0~2,雲林縣,137,3214,10009
2018,03,門診,0~2,嘉義縣,68,1242,10010
2018,03,門診,0~2,屏東縣,196,4144,10013
2018,03,門診,0~2,台東縣,43,850,10014
2018,03,門診,0~2,花蓮縣,54,1690,10015
2018,03,門診,0~2,澎湖縣,15,400,10016
2018,03,門診,0~2,基隆市,75,1458,10017
2018,03,門診,0~2,新竹市,176,3588,10018
2018,03,門診,0~2,嘉義市,183,2300,10020
2018,03,門診,0~2,台北市,427,11088,63000
2018,03,門診,0~2,高雄市,737,14995,64000
2018,03,門診,0~2,新北市,1040,22384,65000
2018,03,門診,0~2,台中市,1070,18963,66000
2018,03,門診,0~2,台南市,546,9670,67000
2018,03,門診,0~2,桃園市,639,12099,68000
2018,03,門診,13~15,連江縣,0,22,09007
2018,03,門診,13~15,金門縣,8,400,09020
2018,03,門診,13~15,宜蘭縣,59,1825,10002
2018,03,門診,13~15,新竹縣,63,2138,10004
2018,03,門診,13~15,苗栗縣,55,1746,10005
2018,03,門診,13~15,彰化縣,200,6771,10007
2018,03,門診,13~15,南投縣,83,2658,10008
2018,03,門診,13~15,雲林縣,115,3953,10009
2018,03,門診,13~15,嘉義縣,71,1812,10010
2018,03,門診,13~15,屏東縣,117,3561,10013
2018,03,門診,13~15,台東縣,17,669,10014
2018,03,門診,13~15,花蓮縣,27,1115,10015
2018,03,門診,13~15,澎湖縣,13,549,10016
2018,03,門診,13~15,基隆市,63,1360,10017
2018,03,門診,13~15,新竹市,66,2368,10018
2018,03,門診,13~15,嘉義市,95,2225,10020
2018,03,門診,13~15,台北市,264,9273,63000
2018,03,門診,13~15,高雄市,428,11506,64000
2018,03,門診,13~15,新北市,748,16273,65000
2018,03,門診,13~15,台中市,466,13786,66000
2018,03,門診,13~15,台南市,276,8100,67000
2018,03,門診,13~15,桃園市,321,8847,68000
2018,03,門診,16~18,連江縣,0,21,09007
2018,03,門診,16~18,金門縣,8,341,09020
2018,03,門診,16~18,宜蘭縣,50,1696,10002
2018,03,門診,16~18,新竹縣,72,2079,10004
2018,03,門診,16~18,苗栗縣,81,2135,10005
2018,03,門診,16~18,彰化縣,182,6204,10007
2018,03,門診,16~18,南投縣,72,2203,10008
2018,03,門診,16~18,雲林縣,108,3503,10009
2018,03,門診,16~18,嘉義縣,84,1820,10010
2018,03,門診,16~18,屏東縣,200,3606,10013
2018,03,門診,16~18,台東縣,19,567,10014
2018,03,門診,16~18,花蓮縣,47,1361,10015
2018,03,門診,16~18,澎湖縣,9,552,10016
2018,03,門診,16~18,基隆市,77,1541,10017
2018,03,門診,16~18,新竹市,95,2351,10018
2018,03,門診,16~18,嘉義市,134,2381,10020
2018,03,門診,16~18,台北市,345,9564,63000
2018,03,門診,16~18,高雄市,487,12050,64000
2018,03,門診,16~18,新北市,891,16526,65000
2018,03,門診,16~18,台中市,572,13459,66000
2018,03,門診,16~18,台南市,317,8024,67000
2018,03,門診,16~18,桃園市,397,8566,68000
2018,03,門診,19~24,連江縣,2,93,09007
2018,03,門診,19~24,金門縣,17,801,09020
2018,03,門診,19~24,宜蘭縣,110,3382,10002
2018,03,門診,19~24,新竹縣,153,3603,10004
2018,03,門診,19~24,苗栗縣,116,3537,10005
2018,03,門診,19~24,彰化縣,421,11199,10007
2018,03,門診,19~24,南投縣,146,3690,10008
2018,03,門診,19~24,雲林縣,232,5642,10009
2018,03,門診,19~24,嘉義縣,230,3345,10010
2018,03,門診,19~24,屏東縣,306,7009,10013
2018,03,門診,19~24,台東縣,20,1216,10014
2018,03,門診,19~24,花蓮縣,84,2976,10015
2018,03,門診,19~24,澎湖縣,23,1009,10016
2018,03,門診,19~24,基隆市,124,2956,10017
2018,03,門診,19~24,新竹市,183,5187,10018
2018,03,門診,19~24,嘉義市,215,4460,10020
2018,03,門診,19~24,台北市,906,27019,63000
2018,03,門診,19~24,高雄市,1202,28210,64000
2018,03,門診,19~24,新北市,2031,36269,65000
2018,03,門診,19~24,台中市,1395,33780,66000
2018,03,門診,19~24,台南市,779,18801,67000
2018,03,門診,19~24,桃園市,816,18876,68000
2018,03,門診,25~64,連江縣,11,687,09007
2018,03,門診,25~64,金門縣,124,8882,09020
2018,03,門診,25~64,宜蘭縣,644,46079,10002
2018,03,門診,25~64,新竹縣,997,45384,10004
2018,03,門診,25~64,苗栗縣,745,47856,10005
2018,03,門診,25~64,彰化縣,2515,135799,10007
2018,03,門診,25~64,南投縣,885,51943,10008
2018,03,門診,25~64,雲林縣,1446,72727,10009
2018,03,門診,25~64,嘉義縣,874,41357,10010
2018,03,門診,25~64,屏東縣,1523,84665,10013
2018,03,門診,25~64,台東縣,204,19243,10014
2018,03,門診,25~64,花蓮縣,487,37774,10015
2018,03,門診,25~64,澎湖縣,147,14736,10016
2018,03,門診,25~64,基隆市,938,43191,10017
2018,03,門診,25~64,新竹市,1137,66621,10018
2018,03,門診,25~64,嘉義市,1115,53381,10020
2018,03,門診,25~64,台北市,6508,369916,63000
2018,03,門診,25~64,高雄市,7595,357043,64000
2018,03,門診,25~64,新北市,12754,450321,65000
2018,03,門診,25~64,台中市,7693,342921,66000
2018,03,門診,25~64,台南市,4708,220275,67000
2018,03,門診,25~64,桃園市,5092,235319,68000
2018,03,門診,3~6,連江縣,1,27,09007
2018,03,門診,3~6,金門縣,50,1144,09020
2018,03,門診,3~6,宜蘭縣,166,5310,10002
2018,03,門診,3~6,新竹縣,268,7624,10004
2018,03,門診,3~6,苗栗縣,184,5916,10005
2018,03,門診,3~6,彰化縣,585,18405,10007
2018,03,門診,3~6,南投縣,243,6552,10008
2018,03,門診,3~6,雲林縣,303,8802,10009
2018,03,門診,3~6,嘉義縣,152,3412,10010
2018,03,門診,3~6,屏東縣,345,9722,10013
2018,03,門診,3~6,台東縣,69,1762,10014
2018,03,門診,3~6,花蓮縣,117,3768,10015
2018,03,門診,3~6,澎湖縣,25,1056,10016
2018,03,門診,3~6,基隆市,159,3730,10017
2018,03,門診,3~6,新竹市,356,8581,10018
2018,03,門診,3~6,嘉義市,282,5487,10020
2018,03,門診,3~6,台北市,760,26689,63000
2018,03,門診,3~6,高雄市,1267,34643,64000
2018,03,門診,3~6,新北市,2110,55493,65000
2018,03,門診,3~6,台中市,1700,44853,66000
2018,03,門診,3~6,台南市,992,24573,67000
2018,03,門診,3~6,桃園市,964,28667,68000
2018,03,門診,65+,連江縣,1,290,09007
2018,03,門診,65+,金門縣,37,4399,09020
2018,03,門診,65+,宜蘭縣,263,30739,10002
2018,03,門診,65+,新竹縣,223,17927,10004
2018,03,門診,65+,苗栗縣,264,29404,10005
2018,03,門診,65+,彰化縣,861,74005,10007
2018,03,門診,65+,南投縣,347,33852,10008
2018,03,門診,65+,雲林縣,482,48417,10009
2018,03,門診,65+,嘉義縣,471,34512,10010
2018,03,門診,65+,屏東縣,619,57733,10013
2018,03,門診,65+,台東縣,84,13169,10014
2018,03,門診,65+,花蓮縣,161,23438,10015
2018,03,門診,65+,澎湖縣,86,9666,10016
2018,03,門診,65+,基隆市,445,24274,10017
2018,03,門診,65+,新竹市,266,24467,10018
2018,03,門診,65+,嘉義市,345,27893,10020
2018,03,門診,65+,台北市,1821,212617,63000
2018,03,門診,65+,高雄市,2365,187649,64000
2018,03,門診,65+,新北市,2669,175355,65000
2018,03,門診,65+,台中市,1801,136906,66000
2018,03,門診,65+,台南市,1200,109008,67000
2018,03,門診,65+,桃園市,1104,92523,68000
2018,03,門診,7~12,連江縣,2,27,09007
2018,03,門診,7~12,金門縣,42,938,09020
2018,03,門診,7~12,宜蘭縣,124,4133,10002
2018,03,門診,7~12,新竹縣,219,6333,10004
2018,03,門診,7~12,苗栗縣,141,4773,10005
2018,03,門診,7~12,彰化縣,470,16304,10007
2018,03,門診,7~12,南投縣,192,5309,10008
2018,03,門診,7~12,雲林縣,275,7933,10009
2018,03,門診,7~12,嘉義縣,152,3722,10010
2018,03,門診,7~12,屏東縣,304,8251,10013
2018,03,門診,7~12,台東縣,60,1624,10014
2018,03,門診,7~12,花蓮縣,89,2940,10015
2018,03,門診,7~12,澎湖縣,25,1018,10016
2018,03,門診,7~12,基隆市,161,3418,10017
2018,03,門診,7~12,新竹市,287,7329,10018
2018,03,門診,7~12,嘉義市,328,5534,10020
2018,03,門診,7~12,台北市,727,25545,63000
2018,03,門診,7~12,高雄市,1268,31437,64000
2018,03,門診,7~12,新北市,1878,46989,65000
2018,03,門診,7~12,台中市,1424,37128,66000
2018,03,門診,7~12,台南市,907,21928,67000
2018,03,門診,7~12,桃園市,824,25229,68000
2018,04,住院,0~2,金門縣,0,2,09020
2018,04,住院,0~2,宜蘭縣,3,50,10002
2018,04,住院,0~2,新竹縣,0,4,10004
2018,04,住院,0~2,苗栗縣,2,4,10005
2018,04,住院,0~2,彰化縣,4,94,10007
2018,04,住院,0~2,南投縣,0,18,10008
2018,04,住院,0~2,雲林縣,2,14,10009
2018,04,住院,0~2,嘉義縣,0,19,10010
2018,04,住院,0~2,屏東縣,3,34,10013
2018,04,住院,0~2,花蓮縣,2,14,10015
2018,04,住院,0~2,基隆市,1,8,10017
2018,04,住院,0~2,新竹市,2,21,10018
2018,04,住院,0~2,嘉義市,0,10,10020
2018,04,住院,0~2,台北市,9,125,63000
2018,04,住院,0~2,高雄市,5,84,64000
2018,04,住院,0~2,新北市,2,42,65000
2018,04,住院,0~2,台中市,13,103,66000
2018,04,住院,0~2,台南市,2,13,67000
2018,04,住院,0~2,桃園市,6,131,68000
2018,04,住院,13~15,宜蘭縣,2,10,10002
2018,04,住院,13~15,新竹縣,0,3,10004
2018,04,住院,13~15,苗栗縣,1,4,10005
2018,04,住院,13~15,彰化縣,0,30,10007
2018,04,住院,13~15,南投縣,1,7,10008
2018,04,住院,13~15,雲林縣,0,2,10009
2018,04,住院,13~15,嘉義縣,1,15,10010
2018,04,住院,13~15,屏東縣,0,11,10013
2018,04,住院,13~15,花蓮縣,0,2,10015
2018,04,住院,13~15,澎湖縣,0,1,10016
2018,04,住院,13~15,基隆市,0,5,10017
2018,04,住院,13~15,新竹市,0,5,10018
2018,04,住院,13~15,嘉義市,0,2,10020
2018,04,住院,13~15,台北市,5,80,63000
2018,04,住院,13~15,高雄市,1,31,64000
2018,04,住院,13~15,新北市,1,23,65000
2018,04,住院,13~15,台中市,6,46,66000
2018,04,住院,13~15,台南市,1,16,67000
2018,04,住院,13~15,桃園市,0,58,68000
2018,04,住院,16~18,宜蘭縣,1,9,10002
2018,04,住院,16~18,新竹縣,1,7,10004
2018,04,住院,16~18,苗栗縣,2,13,10005
2018,04,住院,16~18,彰化縣,5,43,10007
2018,04,住院,16~18,南投縣,0,10,10008
2018,04,住院,16~18,雲林縣,1,8,10009
2018,04,住院,16~18,嘉義縣,0,11,10010
2018,04,住院,16~18,屏東縣,0,11,10013
2018,04,住院,16~18,花蓮縣,0,6,10015
2018,04,住院,16~18,基隆市,0,2,10017
2018,04,住院,16~18,新竹市,0,6,10018
2018,04,住院,16~18,嘉義市,0,4,10020
2018,04,住院,16~18,台北市,2,82,63000
2018,04,住院,16~18,高雄市,0,41,64000
2018,04,住院,16~18,新北市,1,26,65000
2018,04,住院,16~18,台中市,3,60,66000
2018,04,住院,16~18,台南市,0,19,67000
2018,04,住院,16~18,桃園市,2,51,68000
2018,04,住院,19~24,連江縣,0,2,09007
2018,04,住院,19~24,金門縣,0,2,09020
2018,04,住院,19~24,宜蘭縣,0,37,10002
2018,04,住院,19~24,新竹縣,0,19,10004
2018,04,住院,19~24,苗栗縣,1,22,10005
2018,04,住院,19~24,彰化縣,4,98,10007
2018,04,住院,19~24,南投縣,3,20,10008
2018,04,住院,19~24,雲林縣,1,19,10009
2018,04,住院,19~24,嘉義縣,1,29,10010
2018,04,住院,19~24,屏東縣,0,32,10013
2018,04,住院,19~24,台東縣,0,1,10014
2018,04,住院,19~24,花蓮縣,1,37,10015
2018,04,住院,19~24,基隆市,1,23,10017
2018,04,住院,19~24,新竹市,0,16,10018
2018,04,住院,19~24,嘉義市,0,17,10020
2018,04,住院,19~24,台北市,1,231,63000
2018,04,住院,19~24,高雄市,3,170,64000
2018,04,住院,19~24,新北市,1,89,65000
2018,04,住院,19~24,台中市,8,177,66000
2018,04,住院,19~24,台南市,0,74,67000
2018,04,住院,19~24,桃園市,0,190,68000
2018,04,住院,25~64,金門縣,1,27,09020
2018,04,住院,25~64,宜蘭縣,5,464,10002
2018,04,住院,25~64,新竹縣,1,154,10004
2018,04,住院,25~64,苗栗縣,3,207,10005
2018,04,住院,25~64,彰化縣,13,1245,10007
2018,04,住院,25~64,南投縣,4,184,10008
2018,04,住院,25~64,雲林縣,4,296,10009
2018,04,住院,25~64,嘉義縣,4,566,10010
2018,04,住院,25~64,屏東縣,9,489,10013
2018,04,住院,25~64,台東縣,0,16,10014
2018,04,住院,25~64,花蓮縣,4,409,10015
2018,04,住院,25~64,澎湖縣,0,7,10016
2018,04,住院,25~64,基隆市,0,316,10017
2018,04,住院,25~64,新竹市,5,321,10018
2018,04,住院,25~64,嘉義市,0,301,10020
2018,04,住院,25~64,台北市,25,4008,63000
2018,04,住院,25~64,高雄市,26,2158,64000
2018,04,住院,25~64,新北市,20,1378,65000
2018,04,住院,25~64,台中市,42,1954,66000
2018,04,住院,25~64,台南市,7,1419,67000
2018,04,住院,25~64,桃園市,14,2356,68000
2018,04,住院,3~6,連江縣,0,1,09007
2018,04,住院,3~6,金門縣,0,3,09020
2018,04,住院,3~6,宜蘭縣,1,56,10002
2018,04,住院,3~6,新竹縣,1,13,10004
2018,04,住院,3~6,苗栗縣,7,22,10005
2018,04,住院,3~6,彰化縣,22,150,10007
2018,04,住院,3~6,南投縣,2,31,10008
2018,04,住院,3~6,雲林縣,0,18,10009
2018,04,住院,3~6,嘉義縣,5,42,10010
2018,04,住院,3~6,屏東縣,5,35,10013
2018,04,住院,3~6,花蓮縣,2,11,10015
2018,04,住院,3~6,基隆市,3,22,10017
2018,04,住院,3~6,新竹市,3,23,10018
2018,04,住院,3~6,嘉義市,1,14,10020
2018,04,住院,3~6,台北市,17,136,63000
2018,04,住院,3~6,高雄市,5,99,64000
2018,04,住院,3~6,新北市,2,55,65000
2018,04,住院,3~6,台中市,17,138,66000
2018,04,住院,3~6,台南市,1,33,67000
2018,04,住院,3~6,桃園市,7,131,68000
2018,04,住院,65+,連江縣,0,1,09007
2018,04,住院,65+,金門縣,1,30,09020
2018,04,住院,65+,宜蘭縣,2,345,10002
2018,04,住院,65+,新竹縣,0,112,10004
2018,04,住院,65+,苗栗縣,1,241,10005
