年,週,年齡別,縣市,紅眼症急診就診人次,縣市別代碼
2008,47,65+,高雄市,2,64000
2008,47,65+,台北市,4,63000
2008,47,65+,台中市,1,66000
2008,47,7~12,嘉義市,1,10020
2008,47,7~12,嘉義縣,2,10010
2008,47,7~12,桃園市,2,68000
2008,47,7~12,彰化縣,1,10007
2008,47,7~12,宜蘭縣,1,10002
2008,47,7~12,新北市,1,65000
2008,47,7~12,新竹市,3,10018
2008,47,7~12,花蓮縣,1,10015
2008,47,7~12,苗栗縣,1,10005
2008,47,7~12,高雄市,6,64000
2008,47,7~12,台北市,9,63000
2008,47,7~12,台中市,1,66000
2008,48,0~6,桃園市,2,68000
2008,48,0~6,彰化縣,2,10007
2008,48,0~6,宜蘭縣,1,10002
2008,48,0~6,新北市,6,65000
2008,48,0~6,新竹市,1,10018
2008,48,0~6,花蓮縣,1,10015
2008,48,0~6,高雄市,3,64000
2008,48,0~6,台北市,9,63000
2008,48,0~6,台中市,1,66000
2008,48,0~6,雲林縣,1,10009
2008,48,0~6,基隆市,2,10017
2008,48,13~18,嘉義縣,1,10010
2008,48,13~18,桃園市,2,68000
2008,48,13~18,南投縣,2,10008
2008,48,13~18,彰化縣,2,10007
2008,48,13~18,新北市,1,65000
2008,48,13~18,新竹市,1,10018
2008,48,13~18,高雄市,1,64000
2008,48,13~18,台北市,4,63000
2008,48,13~18,台中市,1,66000
2008,48,13~18,台東縣,1,10014
2008,48,13~18,基隆市,2,10017
2008,48,19~64,嘉義縣,2,10010
2008,48,19~64,桃園市,7,68000
2008,48,19~64,南投縣,2,10008
2008,48,19~64,彰化縣,5,10007
2008,48,19~64,澎湖縣,2,10016
2008,48,19~64,宜蘭縣,6,10002
2008,48,19~64,新北市,6,65000
2008,48,19~64,新竹市,15,10018
2008,48,19~64,新竹縣,1,10004
2008,48,19~64,花蓮縣,6,10015
2008,48,19~64,金門縣,2,09020
2008,48,19~64,高雄市,15,64000
2008,48,19~64,台北市,39,63000
2008,48,19~64,台中市,7,66000
2008,48,19~64,台南市,2,67000
2008,48,19~64,台東縣,1,10014
2008,48,19~64,基隆市,6,10017
2008,48,65+,桃園市,1,68000
2008,48,65+,新竹市,1,10018
2008,48,65+,花蓮縣,4,10015
2008,48,65+,高雄市,2,64000
2008,48,65+,台北市,3,63000
2008,48,65+,台南市,1,67000
2008,48,7~12,嘉義市,1,10020
2008,48,7~12,新北市,1,65000
2008,48,7~12,新竹市,1,10018
2008,48,7~12,花蓮縣,1,10015
2008,48,7~12,苗栗縣,1,10005
2008,48,7~12,台北市,5,63000
2008,48,7~12,台南市,1,67000
2008,49,0~6,嘉義市,1,10020
2008,49,0~6,嘉義縣,1,10010
2008,49,0~6,桃園市,3,68000
2008,49,0~6,屏東縣,1,10013
2008,49,0~6,彰化縣,3,10007
2008,49,0~6,澎湖縣,2,10016
2008,49,0~6,宜蘭縣,1,10002
2008,49,0~6,新北市,8,65000
2008,49,0~6,新竹市,6,10018
2008,49,0~6,花蓮縣,1,10015
2008,49,0~6,苗栗縣,2,10005
2008,49,0~6,高雄市,9,64000
2008,49,0~6,台北市,7,63000
2008,49,0~6,台中市,4,66000
2008,49,0~6,台南市,1,67000
2008,49,0~6,台東縣,1,10014
2008,49,0~6,基隆市,1,10017
2008,49,13~18,嘉義縣,1,10010
2008,49,13~18,桃園市,1,68000
2008,49,13~18,宜蘭縣,1,10002
2008,49,13~18,新北市,11,65000
2008,49,13~18,新竹市,2,10018
2008,49,13~18,金門縣,1,09020
2008,49,13~18,高雄市,1,64000
2008,49,13~18,台北市,3,63000
2008,49,13~18,台中市,1,66000
2008,49,19~64,嘉義市,2,10020
2008,49,19~64,嘉義縣,2,10010
2008,49,19~64,桃園市,7,68000
2008,49,19~64,彰化縣,5,10007
2008,49,19~64,宜蘭縣,9,10002
2008,49,19~64,新北市,5,65000
2008,49,19~64,新竹市,4,10018
2008,49,19~64,花蓮縣,6,10015
2008,49,19~64,金門縣,1,09020
2008,49,19~64,苗栗縣,1,10005
2008,49,19~64,高雄市,5,64000
2008,49,19~64,台北市,37,63000
2008,49,19~64,台中市,7,66000
2008,49,19~64,基隆市,2,10017
2008,49,65+,嘉義縣,1,10010
2008,49,65+,花蓮縣,2,10015
2008,49,65+,高雄市,2,64000
2008,49,65+,台北市,5,63000
2008,49,65+,台中市,1,66000
2008,49,65+,台南市,1,67000
2008,49,65+,台東縣,1,10014
2008,49,65+,基隆市,2,10017
2008,49,7~12,嘉義市,1,10020
2008,49,7~12,桃園市,3,68000
2008,49,7~12,新北市,2,65000
2008,49,7~12,花蓮縣,1,10015
2008,49,7~12,高雄市,1,64000
2008,49,7~12,台北市,7,63000
2008,49,7~12,雲林縣,1,10009
2008,50,0~6,桃園市,3,68000
2008,50,0~6,屏東縣,1,10013
2008,50,0~6,南投縣,1,10008
2008,50,0~6,彰化縣,4,10007
2008,50,0~6,宜蘭縣,1,10002
2008,50,0~6,新北市,9,65000
2008,50,0~6,花蓮縣,2,10015
2008,50,0~6,苗栗縣,1,10005
2008,50,0~6,高雄市,1,64000
2008,50,0~6,台北市,8,63000
2008,50,0~6,台中市,4,66000
2008,50,0~6,雲林縣,1,10009
2008,50,0~6,基隆市,2,10017
2008,50,13~18,嘉義市,1,10020
2008,50,13~18,彰化縣,1,10007
2008,50,13~18,高雄市,3,64000
2008,50,13~18,台北市,5,63000
2008,50,13~18,台中市,1,66000
2008,50,13~18,基隆市,2,10017
2008,50,19~64,嘉義縣,3,10010
2008,50,19~64,未填寫,1,88888
2008,50,19~64,桃園市,8,68000
2008,50,19~64,彰化縣,6,10007
2008,50,19~64,宜蘭縣,5,10002
2008,50,19~64,新北市,12,65000
2008,50,19~64,新竹市,5,10018
2008,50,19~64,新竹縣,1,10004
2008,50,19~64,花蓮縣,4,10015
2008,50,19~64,金門縣,1,09020
2008,50,19~64,苗栗縣,1,10005
2008,50,19~64,高雄市,17,64000
2008,50,19~64,台北市,35,63000
2008,50,19~64,台中市,9,66000
2008,50,19~64,台南市,3,67000
2008,50,19~64,台東縣,3,10014
2008,50,19~64,基隆市,5,10017
2008,50,65+,未填寫,1,88888
2008,50,65+,桃園市,1,68000
2008,50,65+,彰化縣,2,10007
2008,50,65+,新北市,1,65000
2008,50,65+,新竹市,2,10018
2008,50,65+,台北市,4,63000
2008,50,65+,台中市,1,66000
2008,50,65+,基隆市,1,10017
2008,50,7~12,嘉義市,1,10020
2008,50,7~12,嘉義縣,2,10010
2008,50,7~12,新北市,3,65000
2008,50,7~12,高雄市,1,64000
2008,50,7~12,台北市,3,63000
2008,50,7~12,台中市,3,66000
2008,50,7~12,基隆市,1,10017
2008,51,0~6,嘉義市,1,10020
2008,51,0~6,未填寫,1,88888
2008,51,0~6,桃園市,4,68000
2008,51,0~6,彰化縣,1,10007
2008,51,0~6,宜蘭縣,1,10002
2008,51,0~6,新北市,3,65000
2008,51,0~6,新竹市,5,10018
2008,51,0~6,金門縣,1,09020
2008,51,0~6,苗栗縣,1,10005
2008,51,0~6,高雄市,3,64000
2008,51,0~6,台北市,7,63000
2008,51,0~6,台中市,4,66000
2008,51,0~6,雲林縣,1,10009
2008,51,0~6,基隆市,1,10017
2008,51,13~18,桃園市,1,68000
2008,51,13~18,彰化縣,1,10007
2008,51,13~18,新北市,4,65000
2008,51,13~18,新竹市,1,10018
2008,51,13~18,花蓮縣,1,10015
2008,51,13~18,高雄市,1,64000
2008,51,13~18,台北市,2,63000
2008,51,19~64,嘉義縣,2,10010
2008,51,19~64,未填寫,4,88888
2008,51,19~64,桃園市,3,68000
2008,51,19~64,南投縣,1,10008
2008,51,19~64,彰化縣,3,10007
2008,51,19~64,澎湖縣,1,10016
2008,51,19~64,宜蘭縣,3,10002
2008,51,19~64,新北市,5,65000
2008,51,19~64,新竹市,12,10018
2008,51,19~64,花蓮縣,2,10015
2008,51,19~64,金門縣,4,09020
2008,51,19~64,高雄市,8,64000
2008,51,19~64,台北市,31,63000
2008,51,19~64,台中市,9,66000
2008,51,19~64,台南市,1,67000
2008,51,19~64,雲林縣,1,10009
2008,51,19~64,基隆市,5,10017
2008,51,65+,未填寫,1,88888
2008,51,65+,桃園市,2,68000
2008,51,65+,屏東縣,1,10013
2008,51,65+,彰化縣,1,10007
2008,51,65+,宜蘭縣,1,10002
2008,51,65+,新北市,2,65000
2008,51,65+,新竹市,2,10018
2008,51,65+,花蓮縣,2,10015
2008,51,65+,高雄市,3,64000
2008,51,65+,台北市,5,63000
2008,51,65+,基隆市,1,10017
2008,51,7~12,嘉義市,1,10020
2008,51,7~12,桃園市,1,68000
2008,51,7~12,彰化縣,1,10007
2008,51,7~12,新北市,1,65000
2008,51,7~12,新竹市,1,10018
2008,51,7~12,花蓮縣,1,10015
2008,51,7~12,高雄市,1,64000
2008,51,7~12,台北市,3,63000
2008,51,7~12,基隆市,1,10017
2008,52,0~6,未填寫,1,88888
2008,52,0~6,桃園市,2,68000
2008,52,0~6,彰化縣,2,10007
2008,52,0~6,宜蘭縣,1,10002
2008,52,0~6,新北市,8,65000
2008,52,0~6,新竹市,1,10018
2008,52,0~6,花蓮縣,1,10015
2008,52,0~6,高雄市,3,64000
2008,52,0~6,台北市,15,63000
2008,52,0~6,台中市,2,66000
2008,52,0~6,台南市,1,67000
2008,52,0~6,雲林縣,2,10009
2008,52,0~6,基隆市,1,10017
2008,52,13~18,新竹市,1,10018
2008,52,13~18,台北市,1,63000
2008,52,13~18,台中市,1,66000
2008,52,19~64,嘉義市,2,10020
2008,52,19~64,嘉義縣,2,10010
2008,52,19~64,未填寫,4,88888
2008,52,19~64,桃園市,9,68000
2008,52,19~64,南投縣,2,10008
2008,52,19~64,彰化縣,9,10007
2008,52,19~64,宜蘭縣,3,10002
2008,52,19~64,新北市,7,65000
2008,52,19~64,新竹市,3,10018
2008,52,19~64,花蓮縣,1,10015
2008,52,19~64,金門縣,3,09020
2008,52,19~64,高雄市,13,64000
2008,52,19~64,台北市,24,63000
2008,52,19~64,台中市,9,66000
2008,52,19~64,台東縣,1,10014
2008,52,19~64,基隆市,4,10017
2008,52,65+,未填寫,1,88888
2008,52,65+,桃園市,2,68000
2008,52,65+,彰化縣,1,10007
2008,52,65+,新北市,2,65000
2008,52,65+,新竹市,1,10018
2008,52,65+,高雄市,2,64000
2008,52,65+,台北市,9,63000
2008,52,65+,台中市,1,66000
2008,52,7~12,嘉義縣,1,10010
2008,52,7~12,桃園市,1,68000
2008,52,7~12,新北市,1,65000
2008,52,7~12,新竹市,1,10018
2008,52,7~12,高雄市,2,64000
2008,52,7~12,台中市,2,66000
2009,01,0~6,嘉義縣,1,10010
2009,01,0~6,桃園市,3,68000
2009,01,0~6,屏東縣,1,10013
2009,01,0~6,彰化縣,5,10007
2009,01,0~6,新北市,4,65000
2009,01,0~6,新竹市,3,10018
2009,01,0~6,高雄市,7,64000
2009,01,0~6,台北市,13,63000
2009,01,0~6,台中市,6,66000
2009,01,0~6,台南市,1,67000
2009,01,0~6,基隆市,2,10017
2009,01,13~18,嘉義縣,1,10010
2009,01,13~18,桃園市,2,68000
2009,01,13~18,彰化縣,1,10007
2009,01,13~18,宜蘭縣,3,10002
2009,01,13~18,新北市,1,65000
2009,01,13~18,高雄市,3,64000
2009,01,13~18,台北市,3,63000
2009,01,13~18,台中市,2,66000
2009,01,13~18,台南市,1,67000
2009,01,13~18,基隆市,2,10017
2009,01,19~64,嘉義市,2,10020
2009,01,19~64,桃園市,4,68000
2009,01,19~64,屏東縣,2,10013
2009,01,19~64,南投縣,1,10008
2009,01,19~64,彰化縣,6,10007
2009,01,19~64,宜蘭縣,4,10002
2009,01,19~64,新北市,11,65000
2009,01,19~64,新竹市,1,10018
2009,01,19~64,金門縣,4,09020
2009,01,19~64,苗栗縣,1,10005
2009,01,19~64,高雄市,20,64000
2009,01,19~64,台北市,41,63000
2009,01,19~64,台中市,11,66000
2009,01,19~64,台南市,5,67000
2009,01,19~64,台東縣,2,10014
2009,01,19~64,基隆市,5,10017
2009,01,65+,嘉義縣,1,10010
2009,01,65+,桃園市,1,68000
2009,01,65+,南投縣,1,10008
2009,01,65+,新北市,3,65000
2009,01,65+,新竹市,1,10018
2009,01,65+,花蓮縣,1,10015
2009,01,65+,高雄市,2,64000
2009,01,65+,台北市,6,63000
2009,01,65+,台南市,2,67000
2009,01,65+,台東縣,1,10014
2009,01,7~12,嘉義市,1,10020
2009,01,7~12,新北市,1,65000
2009,01,7~12,台北市,8,63000
2009,01,7~12,台中市,2,66000
2009,02,0~6,嘉義市,3,10020
2009,02,0~6,桃園市,4,68000
2009,02,0~6,南投縣,2,10008
2009,02,0~6,彰化縣,2,10007
2009,02,0~6,新北市,13,65000
2009,02,0~6,新竹市,2,10018
2009,02,0~6,花蓮縣,1,10015
2009,02,0~6,高雄市,4,64000
2009,02,0~6,台北市,6,63000
2009,02,0~6,台中市,5,66000
2009,02,0~6,台東縣,1,10014
2009,02,0~6,雲林縣,2,10009
2009,02,13~18,宜蘭縣,1,10002
2009,02,13~18,高雄市,1,64000
2009,02,13~18,台北市,3,63000
2009,02,13~18,台中市,3,66000
2009,02,19~64,嘉義縣,3,10010
2009,02,19~64,桃園市,9,68000
2009,02,19~64,南投縣,1,10008
2009,02,19~64,彰化縣,5,10007
2009,02,19~64,宜蘭縣,3,10002
2009,02,19~64,新北市,7,65000
2009,02,19~64,新竹縣,1,10004
2009,02,19~64,花蓮縣,2,10015
2009,02,19~64,金門縣,3,09020
2009,02,19~64,高雄市,13,64000
2009,02,19~64,台北市,35,63000
2009,02,19~64,台中市,12,66000
2009,02,19~64,台南市,1,67000
2009,02,19~64,台東縣,1,10014
2009,02,19~64,雲林縣,1,10009
2009,02,19~64,基隆市,7,10017
2009,02,65+,桃園市,2,68000
2009,02,65+,宜蘭縣,1,10002
2009,02,65+,新竹市,1,10018
2009,02,65+,高雄市,3,64000
2009,02,65+,台北市,3,63000
2009,02,65+,台南市,1,67000
2009,02,7~12,南投縣,2,10008
2009,02,7~12,彰化縣,1,10007
2009,02,7~12,新北市,1,65000
2009,02,7~12,高雄市,2,64000
2009,02,7~12,台北市,1,63000
2009,02,7~12,台南市,2,67000
2009,03,0~6,嘉義市,3,10020
2009,03,0~6,桃園市,4,68000
2009,03,0~6,南投縣,2,10008
2009,03,0~6,彰化縣,8,10007
2009,03,0~6,澎湖縣,1,10016
2009,03,0~6,宜蘭縣,2,10002
2009,03,0~6,新北市,9,65000
2009,03,0~6,新竹市,3,10018
2009,03,0~6,高雄市,7,64000
2009,03,0~6,台北市,5,63000
2009,03,0~6,台中市,7,66000
2009,03,0~6,台南市,2,67000
2009,03,0~6,基隆市,1,10017
2009,03,13~18,桃園市,1,68000
2009,03,13~18,新北市,1,65000
2009,03,13~18,新竹市,1,10018
2009,03,13~18,台北市,2,63000
2009,03,13~18,基隆市,1,10017
2009,03,19~64,嘉義市,2,10020
2009,03,19~64,嘉義縣,1,10010
2009,03,19~64,桃園市,2,68000
2009,03,19~64,屏東縣,1,10013
2009,03,19~64,南投縣,1,10008
2009,03,19~64,彰化縣,3,10007
2009,03,19~64,宜蘭縣,4,10002
2009,03,19~64,新北市,9,65000
2009,03,19~64,新竹市,6,10018
2009,03,19~64,花蓮縣,3,10015
2009,03,19~64,金門縣,2,09020
2009,03,19~64,高雄市,16,64000
2009,03,19~64,台北市,32,63000
2009,03,19~64,台中市,4,66000
2009,03,19~64,台南市,5,67000
2009,03,19~64,台東縣,1,10014
2009,03,19~64,雲林縣,1,10009
2009,03,19~64,基隆市,4,10017
2009,03,65+,桃園市,1,68000
2009,03,65+,彰化縣,1,10007
2009,03,65+,宜蘭縣,1,10002
2009,03,65+,新北市,2,65000
2009,03,65+,花蓮縣,1,10015
2009,03,65+,高雄市,3,64000
2009,03,65+,台北市,7,63000
2009,03,65+,台中市,1,66000
2009,03,7~12,桃園市,1,68000
2009,03,7~12,彰化縣,1,10007
2009,03,7~12,宜蘭縣,1,10002
2009,03,7~12,新北市,1,65000
2009,03,7~12,新竹市,1,10018
2009,03,7~12,台北市,4,63000
2009,03,7~12,台中市,3,66000
2009,03,7~12,基隆市,1,10017
2009,04,0~6,嘉義縣,1,10010
2009,04,0~6,桃園市,2,68000
2009,04,0~6,屏東縣,2,10013
2009,04,0~6,彰化縣,5,10007
2009,04,0~6,宜蘭縣,1,10002
2009,04,0~6,新北市,7,65000
2009,04,0~6,新竹市,3,10018
2009,04,0~6,花蓮縣,4,10015
2009,04,0~6,高雄市,4,64000
2009,04,0~6,台北市,14,63000
2009,04,0~6,台中市,6,66000
2009,04,0~6,台南市,3,67000
2009,04,0~6,台東縣,1,10014
2009,04,0~6,雲林縣,1,10009
2009,04,0~6,基隆市,1,10017
2009,04,13~18,桃園市,1,68000
2009,04,13~18,新北市,1,65000
2009,04,13~18,新竹市,2,10018
2009,04,13~18,高雄市,1,64000
2009,04,13~18,台北市,1,63000
2009,04,19~64,嘉義縣,4,10010
2009,04,19~64,桃園市,3,68000
2009,04,19~64,南投縣,1,10008
2009,04,19~64,彰化縣,9,10007
2009,04,19~64,宜蘭縣,6,10002
2009,04,19~64,新北市,6,65000
2009,04,19~64,新竹市,5,10018
2009,04,19~64,花蓮縣,2,10015
2009,04,19~64,金門縣,3,09020
2009,04,19~64,苗栗縣,2,10005
2009,04,19~64,高雄市,16,64000
2009,04,19~64,台北市,44,63000
2009,04,19~64,台中市,10,66000
2009,04,19~64,台南市,3,67000
2009,04,19~64,台東縣,3,10014
2009,04,19~64,雲林縣,1,10009
2009,04,19~64,基隆市,2,10017
2009,04,65+,桃園市,1,68000
2009,04,65+,彰化縣,1,10007
2009,04,65+,新北市,1,65000
2009,04,65+,花蓮縣,1,10015
2009,04,65+,苗栗縣,1,10005
2009,04,65+,高雄市,1,64000
2009,04,65+,台北市,6,63000
2009,04,65+,台南市,2,67000
2009,04,65+,基隆市,1,10017
2009,04,7~12,嘉義市,1,10020
2009,04,7~12,桃園市,1,68000
2009,04,7~12,南投縣,1,10008
2009,04,7~12,彰化縣,4,10007
2009,04,7~12,宜蘭縣,1,10002
2009,04,7~12,新北市,3,65000
2009,04,7~12,花蓮縣,1,10015
2009,04,7~12,高雄市,3,64000
2009,04,7~12,台北市,3,63000
2009,04,7~12,台中市,2,66000
2009,04,7~12,基隆市,1,10017
2009,05,0~6,嘉義市,5,10020
2009,05,0~6,嘉義縣,6,10010
2009,05,0~6,桃園市,15,68000
2009,05,0~6,屏東縣,16,10013
2009,05,0~6,南投縣,7,10008
2009,05,0~6,彰化縣,16,10007
2009,05,0~6,宜蘭縣,6,10002
2009,05,0~6,新北市,22,65000
2009,05,0~6,新竹市,11,10018
2009,05,0~6,花蓮縣,13,10015
2009,05,0~6,金門縣,1,09020
2009,05,0~6,苗栗縣,1,10005
2009,05,0~6,高雄市,31,64000
2009,05,0~6,台北市,56,63000
2009,05,0~6,台中市,19,66000
2009,05,0~6,台南市,1,67000
2009,05,0~6,台東縣,5,10014
2009,05,0~6,雲林縣,1,10009
2009,05,0~6,基隆市,4,10017
2009,05,13~18,嘉義縣,2,10010
2009,05,13~18,桃園市,3,68000
2009,05,13~18,南投縣,1,10008
2009,05,13~18,彰化縣,1,10007
2009,05,13~18,新北市,1,65000
2009,05,13~18,新竹市,1,10018
2009,05,13~18,花蓮縣,4,10015
2009,05,13~18,高雄市,4,64000
2009,05,13~18,台北市,4,63000
2009,05,13~18,台中市,3,66000
2009,05,13~18,基隆市,1,10017
2009,05,19~64,嘉義市,8,10020
2009,05,19~64,嘉義縣,6,10010
2009,05,19~64,桃園市,28,68000
2009,05,19~64,屏東縣,1,10013
2009,05,19~64,南投縣,3,10008
2009,05,19~64,彰化縣,27,10007
2009,05,19~64,澎湖縣,2,10016
2009,05,19~64,宜蘭縣,8,10002
2009,05,19~64,新北市,16,65000
2009,05,19~64,新竹市,3,10018
2009,05,19~64,花蓮縣,15,10015
2009,05,19~64,金門縣,5,09020
2009,05,19~64,苗栗縣,1,10005
2009,05,19~64,高雄市,51,64000
2009,05,19~64,台北市,116,63000
2009,05,19~64,台中市,32,66000
2009,05,19~64,台南市,10,67000
2009,05,19~64,台東縣,6,10014
2009,05,19~64,雲林縣,1,10009
2009,05,19~64,基隆市,5,10017
2009,05,65+,嘉義市,2,10020
2009,05,65+,嘉義縣,2,10010
2009,05,65+,桃園市,5,68000
2009,05,65+,屏東縣,1,10013
2009,05,65+,彰化縣,6,10007
2009,05,65+,宜蘭縣,1,10002
2009,05,65+,新北市,8,65000
2009,05,65+,新竹市,1,10018
2009,05,65+,花蓮縣,4,10015
2009,05,65+,高雄市,3,64000
2009,05,65+,台北市,20,63000
2009,05,65+,台中市,4,66000
2009,05,65+,台南市,1,67000
2009,05,65+,台東縣,1,10014
2009,05,65+,基隆市,1,10017
2009,05,7~12,嘉義市,2,10020
2009,05,7~12,嘉義縣,1,10010
2009,05,7~12,桃園市,5,68000
2009,05,7~12,屏東縣,3,10013
2009,05,7~12,南投縣,2,10008
2009,05,7~12,彰化縣,2,10007
2009,05,7~12,宜蘭縣,2,10002
2009,05,7~12,新北市,4,65000
2009,05,7~12,新竹市,2,10018
2009,05,7~12,花蓮縣,1,10015
2009,05,7~12,苗栗縣,1,10005
2009,05,7~12,高雄市,10,64000
2009,05,7~12,台北市,8,63000
2009,05,7~12,台中市,5,66000
2009,05,7~12,台東縣,2,10014
2009,05,7~12,基隆市,1,10017
2009,06,0~6,嘉義市,4,10020
2009,06,0~6,嘉義縣,1,10010
2009,06,0~6,桃園市,5,68000
2009,06,0~6,南投縣,2,10008
2009,06,0~6,彰化縣,11,10007
2009,06,0~6,澎湖縣,1,10016
2009,06,0~6,宜蘭縣,2,10002
2009,06,0~6,新北市,5,65000
2009,06,0~6,新竹市,3,10018
2009,06,0~6,花蓮縣,6,10015
2009,06,0~6,苗栗縣,1,10005
2009,06,0~6,高雄市,10,64000
2009,06,0~6,台北市,17,63000
2009,06,0~6,台中市,10,66000
2009,06,0~6,台南市,1,67000
2009,06,0~6,雲林縣,1,10009
2009,06,0~6,基隆市,3,10017
2009,06,13~18,桃園市,1,68000
2009,06,13~18,澎湖縣,1,10016
2009,06,13~18,宜蘭縣,1,10002
2009,06,13~18,新竹市,1,10018
2009,06,13~18,台北市,4,63000
2009,06,19~64,嘉義市,1,10020
2009,06,19~64,嘉義縣,2,10010
2009,06,19~64,桃園市,8,68000
2009,06,19~64,屏東縣,1,10013
2009,06,19~64,南投縣,3,10008
2009,06,19~64,彰化縣,6,10007
2009,06,19~64,澎湖縣,2,10016
2009,06,19~64,宜蘭縣,7,10002
2009,06,19~64,新北市,8,65000
2009,06,19~64,新竹市,2,10018
2009,06,19~64,花蓮縣,4,10015
2009,06,19~64,金門縣,3,09020
2009,06,19~64,高雄市,21,64000
2009,06,19~64,台北市,42,63000
2009,06,19~64,台中市,12,66000
2009,06,19~64,基隆市,4,10017
2009,06,65+,嘉義市,1,10020
2009,06,65+,桃園市,1,68000
2009,06,65+,宜蘭縣,1,10002
2009,06,65+,新北市,1,65000
2009,06,65+,花蓮縣,1,10015
2009,06,65+,金門縣,1,09020
2009,06,65+,高雄市,3,64000
2009,06,65+,台北市,7,63000
2009,06,7~12,嘉義市,2,10020
2009,06,7~12,嘉義縣,1,10010
2009,06,7~12,彰化縣,1,10007
2009,06,7~12,新北市,2,65000
2009,06,7~12,高雄市,1,64000
2009,06,7~12,台北市,1,63000
2009,06,7~12,台中市,1,66000
2009,06,7~12,台東縣,1,10014
2009,07,0~6,桃園市,3,68000
2009,07,0~6,南投縣,1,10008
2009,07,0~6,彰化縣,2,10007
2009,07,0~6,宜蘭縣,1,10002
2009,07,0~6,新北市,5,65000
2009,07,0~6,新竹市,3,10018
2009,07,0~6,花蓮縣,5,10015
2009,07,0~6,高雄市,10,64000
2009,07,0~6,台北市,13,63000
2009,07,0~6,台中市,7,66000
2009,07,0~6,台南市,1,67000
2009,07,0~6,基隆市,2,10017
2009,07,13~18,嘉義縣,1,10010
2009,07,13~18,桃園市,2,68000
2009,07,13~18,彰化縣,3,10007
2009,07,13~18,宜蘭縣,1,10002
2009,07,13~18,新北市,3,65000
2009,07,13~18,新竹市,1,10018
2009,07,13~18,高雄市,3,64000
2009,07,13~18,台北市,1,63000
2009,07,13~18,台中市,1,66000
2009,07,13~18,台南市,1,67000
2009,07,19~64,嘉義市,3,10020
2009,07,19~64,嘉義縣,1,10010
2009,07,19~64,桃園市,7,68000
2009,07,19~64,屏東縣,1,10013
2009,07,19~64,南投縣,1,10008
2009,07,19~64,彰化縣,12,10007
2009,07,19~64,澎湖縣,3,10016
2009,07,19~64,宜蘭縣,7,10002
2009,07,19~64,新北市,6,65000
2009,07,19~64,新竹市,7,10018
2009,07,19~64,花蓮縣,1,10015
2009,07,19~64,苗栗縣,2,10005
2009,07,19~64,高雄市,6,64000
2009,07,19~64,台北市,22,63000
2009,07,19~64,台中市,6,66000
2009,07,19~64,台南市,3,67000
2009,07,19~64,雲林縣,1,10009
2009,07,19~64,基隆市,1,10017
2009,07,65+,嘉義縣,2,10010
2009,07,65+,桃園市,1,68000
2009,07,65+,彰化縣,1,10007
2009,07,65+,花蓮縣,1,10015
2009,07,65+,高雄市,5,64000
2009,07,65+,台北市,4,63000
2009,07,65+,台中市,2,66000
2009,07,65+,台南市,1,67000
2009,07,65+,基隆市,1,10017
2009,07,7~12,桃園市,2,68000
2009,07,7~12,南投縣,1,10008
2009,07,7~12,花蓮縣,2,10015
2009,07,7~12,高雄市,2,64000
2009,07,7~12,台北市,4,63000
2009,07,7~12,台中市,1,66000
2009,08,0~6,嘉義市,2,10020
2009,08,0~6,嘉義縣,1,10010
2009,08,0~6,桃園市,7,68000
2009,08,0~6,屏東縣,2,10013
2009,08,0~6,南投縣,1,10008
2009,08,0~6,彰化縣,2,10007
2009,08,0~6,澎湖縣,1,10016
2009,08,0~6,宜蘭縣,1,10002
2009,08,0~6,新北市,7,65000
2009,08,0~6,新竹市,4,10018
2009,08,0~6,花蓮縣,3,10015
2009,08,0~6,苗栗縣,1,10005
2009,08,0~6,高雄市,11,64000
2009,08,0~6,台北市,17,63000
2009,08,0~6,台中市,7,66000
2009,08,0~6,台南市,2,67000
2009,08,0~6,雲林縣,1,10009
2009,08,0~6,基隆市,1,10017
2009,08,13~18,桃園市,1,68000
2009,08,13~18,宜蘭縣,1,10002
2009,08,13~18,新北市,1,65000
2009,08,13~18,花蓮縣,2,10015
2009,08,13~18,高雄市,3,64000
2009,08,13~18,台北市,2,63000
2009,08,13~18,基隆市,1,10017
2009,08,19~64,嘉義縣,4,10010
2009,08,19~64,桃園市,10,68000
2009,08,19~64,屏東縣,2,10013
2009,08,19~64,彰化縣,9,10007
2009,08,19~64,澎湖縣,3,10016
2009,08,19~64,宜蘭縣,4,10002
2009,08,19~64,新北市,10,65000
2009,08,19~64,新竹市,2,10018
2009,08,19~64,金門縣,4,09020
2009,08,19~64,高雄市,17,64000
2009,08,19~64,台北市,34,63000
2009,08,19~64,台中市,11,66000
2009,08,19~64,台南市,1,67000
2009,08,19~64,台東縣,1,10014
2009,08,19~64,基隆市,3,10017
2009,08,65+,嘉義縣,2,10010
2009,08,65+,彰化縣,2,10007
2009,08,65+,新北市,2,65000
2009,08,65+,苗栗縣,1,10005
2009,08,65+,高雄市,1,64000
2009,08,65+,台北市,5,63000
2009,08,65+,基隆市,1,10017
