年,週,年齡別,縣市,類流感急診就診人次,縣市別代碼
2023,52,13~18,台北市,141,63000
2023,52,13~18,台中市,99,66000
2023,52,13~18,台南市,88,67000
2023,52,13~18,台東縣,39,10014
2023,52,13~18,雲林縣,25,10009
2023,52,13~18,基隆市,22,10017
2023,52,19~64,嘉義市,143,10020
2023,52,19~64,嘉義縣,72,10010
2023,52,19~64,連江縣,19,09007
2023,52,19~64,桃園市,612,68000
2023,52,19~64,屏東縣,272,10013
2023,52,19~64,南投縣,129,10008
2023,52,19~64,彰化縣,290,10007
2023,52,19~64,澎湖縣,12,10016
2023,52,19~64,宜蘭縣,231,10002
2023,52,19~64,新北市,635,65000
2023,52,19~64,新竹市,225,10018
2023,52,19~64,新竹縣,165,10004
2023,52,19~64,花蓮縣,157,10015
2023,52,19~64,金門縣,112,09020
2023,52,19~64,苗栗縣,195,10005
2023,52,19~64,高雄市,835,64000
2023,52,19~64,台北市,1014,63000
2023,52,19~64,台中市,842,66000
2023,52,19~64,台南市,462,67000
2023,52,19~64,台東縣,92,10014
2023,52,19~64,雲林縣,132,10009
2023,52,19~64,基隆市,110,10017
2023,52,65+,嘉義市,89,10020
2023,52,65+,嘉義縣,77,10010
2023,52,65+,連江縣,4,09007
2023,52,65+,桃園市,319,68000
2023,52,65+,屏東縣,184,10013
2023,52,65+,南投縣,91,10008
2023,52,65+,彰化縣,174,10007
2023,52,65+,澎湖縣,7,10016
2023,52,65+,宜蘭縣,98,10002
2023,52,65+,新北市,357,65000
2023,52,65+,新竹市,72,10018
2023,52,65+,新竹縣,55,10004
2023,52,65+,花蓮縣,100,10015
2023,52,65+,金門縣,26,09020
2023,52,65+,苗栗縣,82,10005
2023,52,65+,高雄市,490,64000
2023,52,65+,台北市,594,63000
2023,52,65+,台中市,424,66000
2023,52,65+,台南市,333,67000
2023,52,65+,台東縣,55,10014
2023,52,65+,雲林縣,117,10009
2023,52,65+,基隆市,88,10017
2023,52,7~12,嘉義市,35,10020
2023,52,7~12,嘉義縣,31,10010
2023,52,7~12,連江縣,4,09007
2023,52,7~12,桃園市,119,68000
2023,52,7~12,屏東縣,63,10013
2023,52,7~12,南投縣,28,10008
2023,52,7~12,彰化縣,63,10007
2023,52,7~12,澎湖縣,1,10016
2023,52,7~12,宜蘭縣,29,10002
2023,52,7~12,新北市,136,65000
2023,52,7~12,新竹市,13,10018
2023,52,7~12,新竹縣,31,10004
2023,52,7~12,花蓮縣,22,10015
2023,52,7~12,金門縣,44,09020
2023,52,7~12,苗栗縣,45,10005
2023,52,7~12,高雄市,133,64000
2023,52,7~12,台北市,233,63000
2023,52,7~12,台中市,123,66000
2023,52,7~12,台南市,83,67000
2023,52,7~12,台東縣,17,10014
2023,52,7~12,雲林縣,34,10009
2023,52,7~12,基隆市,21,10017
2024,01,0~6,嘉義市,133,10020
2024,01,0~6,嘉義縣,106,10010
2024,01,0~6,連江縣,7,09007
2024,01,0~6,桃園市,297,68000
2024,01,0~6,屏東縣,133,10013
2024,01,0~6,南投縣,59,10008
2024,01,0~6,彰化縣,295,10007
2024,01,0~6,宜蘭縣,82,10002
2024,01,0~6,新北市,371,65000
2024,01,0~6,新竹市,24,10018
2024,01,0~6,新竹縣,47,10004
2024,01,0~6,花蓮縣,90,10015
2024,01,0~6,金門縣,32,09020
2024,01,0~6,苗栗縣,97,10005
2024,01,0~6,高雄市,354,64000
2024,01,0~6,台北市,567,63000
2024,01,0~6,台中市,436,66000
2024,01,0~6,台南市,406,67000
2024,01,0~6,台東縣,82,10014
2024,01,0~6,雲林縣,100,10009
2024,01,0~6,基隆市,70,10017
2024,01,13~18,嘉義市,49,10020
2024,01,13~18,嘉義縣,29,10010
2024,01,13~18,連江縣,1,09007
2024,01,13~18,桃園市,111,68000
2024,01,13~18,屏東縣,70,10013
2024,01,13~18,南投縣,24,10008
2024,01,13~18,彰化縣,76,10007
2024,01,13~18,澎湖縣,3,10016
2024,01,13~18,宜蘭縣,48,10002
2024,01,13~18,新北市,138,65000
2024,01,13~18,新竹市,16,10018
2024,01,13~18,新竹縣,30,10004
2024,01,13~18,花蓮縣,26,10015
2024,01,13~18,金門縣,39,09020
2024,01,13~18,苗栗縣,51,10005
2024,01,13~18,高雄市,151,64000
2024,01,13~18,台北市,150,63000
2024,01,13~18,台中市,163,66000
2024,01,13~18,台南市,112,67000
2024,01,13~18,台東縣,78,10014
2024,01,13~18,雲林縣,28,10009
2024,01,13~18,基隆市,36,10017
2024,01,19~64,嘉義市,185,10020
2024,01,19~64,嘉義縣,96,10010
2024,01,19~64,連江縣,35,09007
2024,01,19~64,桃園市,777,68000
2024,01,19~64,屏東縣,419,10013
2024,01,19~64,南投縣,146,10008
2024,01,19~64,彰化縣,340,10007
2024,01,19~64,澎湖縣,18,10016
2024,01,19~64,宜蘭縣,281,10002
2024,01,19~64,新北市,772,65000
2024,01,19~64,新竹市,295,10018
2024,01,19~64,新竹縣,216,10004
2024,01,19~64,花蓮縣,182,10015
2024,01,19~64,金門縣,152,09020
2024,01,19~64,苗栗縣,235,10005
2024,01,19~64,高雄市,1241,64000
2024,01,19~64,台北市,1321,63000
2024,01,19~64,台中市,1204,66000
2024,01,19~64,台南市,691,67000
2024,01,19~64,台東縣,175,10014
2024,01,19~64,雲林縣,173,10009
2024,01,19~64,基隆市,239,10017
2024,01,65+,嘉義市,93,10020
2024,01,65+,嘉義縣,85,10010
2024,01,65+,連江縣,2,09007
2024,01,65+,桃園市,349,68000
2024,01,65+,屏東縣,194,10013
2024,01,65+,南投縣,94,10008
2024,01,65+,彰化縣,163,10007
2024,01,65+,澎湖縣,12,10016
2024,01,65+,宜蘭縣,122,10002
2024,01,65+,新北市,392,65000
2024,01,65+,新竹市,84,10018
2024,01,65+,新竹縣,61,10004
2024,01,65+,花蓮縣,116,10015
2024,01,65+,金門縣,14,09020
2024,01,65+,苗栗縣,110,10005
2024,01,65+,高雄市,568,64000
2024,01,65+,台北市,676,63000
2024,01,65+,台中市,475,66000
2024,01,65+,台南市,379,67000
2024,01,65+,台東縣,57,10014
2024,01,65+,雲林縣,111,10009
2024,01,65+,基隆市,98,10017
2024,01,7~12,嘉義市,51,10020
2024,01,7~12,嘉義縣,36,10010
2024,01,7~12,連江縣,7,09007
2024,01,7~12,桃園市,152,68000
2024,01,7~12,屏東縣,74,10013
2024,01,7~12,南投縣,31,10008
2024,01,7~12,彰化縣,105,10007
2024,01,7~12,澎湖縣,1,10016
2024,01,7~12,宜蘭縣,45,10002
2024,01,7~12,新北市,155,65000
2024,01,7~12,新竹市,16,10018
2024,01,7~12,新竹縣,44,10004
2024,01,7~12,花蓮縣,36,10015
2024,01,7~12,金門縣,49,09020
2024,01,7~12,苗栗縣,56,10005
2024,01,7~12,高雄市,168,64000
2024,01,7~12,台北市,285,63000
2024,01,7~12,台中市,199,66000
2024,01,7~12,台南市,145,67000
2024,01,7~12,台東縣,23,10014
2024,01,7~12,雲林縣,36,10009
2024,01,7~12,基隆市,38,10017
2024,02,0~6,嘉義市,105,10020
2024,02,0~6,嘉義縣,59,10010
2024,02,0~6,桃園市,286,68000
2024,02,0~6,屏東縣,117,10013
2024,02,0~6,南投縣,54,10008
2024,02,0~6,彰化縣,294,10007
2024,02,0~6,宜蘭縣,88,10002
2024,02,0~6,新北市,282,65000
2024,02,0~6,新竹市,13,10018
2024,02,0~6,新竹縣,49,10004
2024,02,0~6,花蓮縣,61,10015
2024,02,0~6,金門縣,33,09020
2024,02,0~6,苗栗縣,98,10005
2024,02,0~6,高雄市,316,64000
2024,02,0~6,台北市,447,63000
2024,02,0~6,台中市,442,66000
2024,02,0~6,台南市,322,67000
2024,02,0~6,台東縣,77,10014
2024,02,0~6,雲林縣,115,10009
2024,02,0~6,基隆市,47,10017
2024,02,13~18,嘉義市,46,10020
2024,02,13~18,嘉義縣,33,10010
2024,02,13~18,連江縣,3,09007
2024,02,13~18,桃園市,90,68000
2024,02,13~18,屏東縣,52,10013
2024,02,13~18,南投縣,28,10008
2024,02,13~18,彰化縣,72,10007
2024,02,13~18,澎湖縣,1,10016
2024,02,13~18,宜蘭縣,34,10002
2024,02,13~18,新北市,86,65000
2024,02,13~18,新竹市,25,10018
2024,02,13~18,新竹縣,26,10004
2024,02,13~18,花蓮縣,29,10015
2024,02,13~18,金門縣,53,09020
2024,02,13~18,苗栗縣,51,10005
2024,02,13~18,高雄市,153,64000
2024,02,13~18,台北市,134,63000
2024,02,13~18,台中市,161,66000
2024,02,13~18,台南市,111,67000
2024,02,13~18,台東縣,43,10014
2024,02,13~18,雲林縣,49,10009
2024,02,13~18,基隆市,22,10017
2024,02,19~64,嘉義市,202,10020
2024,02,19~64,嘉義縣,105,10010
2024,02,19~64,連江縣,20,09007
2024,02,19~64,桃園市,680,68000
2024,02,19~64,屏東縣,387,10013
2024,02,19~64,南投縣,143,10008
2024,02,19~64,彰化縣,358,10007
2024,02,19~64,澎湖縣,21,10016
2024,02,19~64,宜蘭縣,249,10002
2024,02,19~64,新北市,659,65000
2024,02,19~64,新竹市,277,10018
2024,02,19~64,新竹縣,202,10004
2024,02,19~64,花蓮縣,207,10015
2024,02,19~64,金門縣,111,09020
2024,02,19~64,苗栗縣,282,10005
2024,02,19~64,高雄市,1154,64000
2024,02,19~64,台北市,1074,63000
2024,02,19~64,台中市,1118,66000
2024,02,19~64,台南市,596,67000
2024,02,19~64,台東縣,155,10014
2024,02,19~64,雲林縣,189,10009
2024,02,19~64,基隆市,212,10017
2024,02,65+,嘉義市,120,10020
2024,02,65+,嘉義縣,102,10010
2024,02,65+,連江縣,2,09007
2024,02,65+,桃園市,350,68000
2024,02,65+,屏東縣,163,10013
2024,02,65+,南投縣,97,10008
2024,02,65+,彰化縣,176,10007
2024,02,65+,澎湖縣,13,10016
2024,02,65+,宜蘭縣,108,10002
2024,02,65+,新北市,437,65000
2024,02,65+,新竹市,103,10018
2024,02,65+,新竹縣,46,10004
2024,02,65+,花蓮縣,87,10015
2024,02,65+,金門縣,22,09020
2024,02,65+,苗栗縣,77,10005
2024,02,65+,高雄市,614,64000
2024,02,65+,台北市,629,63000
2024,02,65+,台中市,474,66000
2024,02,65+,台南市,373,67000
2024,02,65+,台東縣,55,10014
2024,02,65+,雲林縣,112,10009
2024,02,65+,基隆市,95,10017
2024,02,7~12,嘉義市,43,10020
2024,02,7~12,嘉義縣,32,10010
2024,02,7~12,連江縣,8,09007
2024,02,7~12,桃園市,139,68000
2024,02,7~12,屏東縣,58,10013
2024,02,7~12,南投縣,19,10008
2024,02,7~12,彰化縣,76,10007
2024,02,7~12,澎湖縣,1,10016
2024,02,7~12,宜蘭縣,42,10002
2024,02,7~12,新北市,141,65000
2024,02,7~12,新竹市,15,10018
2024,02,7~12,新竹縣,40,10004
2024,02,7~12,花蓮縣,31,10015
2024,02,7~12,金門縣,42,09020
2024,02,7~12,苗栗縣,64,10005
2024,02,7~12,高雄市,183,64000
2024,02,7~12,台北市,240,63000
2024,02,7~12,台中市,199,66000
2024,02,7~12,台南市,156,67000
2024,02,7~12,台東縣,31,10014
2024,02,7~12,雲林縣,70,10009
2024,02,7~12,基隆市,36,10017
2024,03,0~6,嘉義市,86,10020
2024,03,0~6,嘉義縣,69,10010
2024,03,0~6,連江縣,3,09007
2024,03,0~6,桃園市,261,68000
2024,03,0~6,屏東縣,98,10013
2024,03,0~6,南投縣,59,10008
2024,03,0~6,彰化縣,254,10007
2024,03,0~6,宜蘭縣,58,10002
2024,03,0~6,新北市,325,65000
2024,03,0~6,新竹市,16,10018
2024,03,0~6,新竹縣,47,10004
2024,03,0~6,花蓮縣,59,10015
2024,03,0~6,金門縣,17,09020
2024,03,0~6,苗栗縣,115,10005
2024,03,0~6,高雄市,334,64000
2024,03,0~6,台北市,418,63000
2024,03,0~6,台中市,414,66000
2024,03,0~6,台南市,356,67000
2024,03,0~6,台東縣,71,10014
2024,03,0~6,雲林縣,105,10009
2024,03,0~6,基隆市,64,10017
2024,03,13~18,嘉義市,47,10020
2024,03,13~18,嘉義縣,15,10010
2024,03,13~18,連江縣,6,09007
2024,03,13~18,桃園市,60,68000
2024,03,13~18,屏東縣,70,10013
2024,03,13~18,南投縣,32,10008
2024,03,13~18,彰化縣,53,10007
2024,03,13~18,澎湖縣,4,10016
2024,03,13~18,宜蘭縣,26,10002
2024,03,13~18,新北市,82,65000
2024,03,13~18,新竹市,17,10018
2024,03,13~18,新竹縣,27,10004
2024,03,13~18,花蓮縣,19,10015
2024,03,13~18,金門縣,32,09020
2024,03,13~18,苗栗縣,63,10005
2024,03,13~18,高雄市,122,64000
2024,03,13~18,台北市,145,63000
2024,03,13~18,台中市,132,66000
2024,03,13~18,台南市,72,67000
2024,03,13~18,台東縣,26,10014
2024,03,13~18,雲林縣,43,10009
2024,03,13~18,基隆市,22,10017
2024,03,19~64,嘉義市,210,10020
2024,03,19~64,嘉義縣,93,10010
2024,03,19~64,連江縣,26,09007
2024,03,19~64,桃園市,758,68000
2024,03,19~64,屏東縣,364,10013
2024,03,19~64,南投縣,155,10008
2024,03,19~64,彰化縣,357,10007
2024,03,19~64,澎湖縣,14,10016
2024,03,19~64,宜蘭縣,215,10002
2024,03,19~64,新北市,696,65000
2024,03,19~64,新竹市,261,10018
2024,03,19~64,新竹縣,178,10004
2024,03,19~64,花蓮縣,199,10015
2024,03,19~64,金門縣,100,09020
2024,03,19~64,苗栗縣,292,10005
2024,03,19~64,高雄市,1103,64000
2024,03,19~64,台北市,1072,63000
2024,03,19~64,台中市,1097,66000
2024,03,19~64,台南市,616,67000
2024,03,19~64,台東縣,127,10014
2024,03,19~64,雲林縣,203,10009
2024,03,19~64,基隆市,160,10017
2024,03,65+,嘉義市,114,10020
2024,03,65+,嘉義縣,106,10010
2024,03,65+,連江縣,1,09007
2024,03,65+,桃園市,362,68000
2024,03,65+,屏東縣,195,10013
2024,03,65+,南投縣,105,10008
2024,03,65+,彰化縣,219,10007
2024,03,65+,澎湖縣,4,10016
2024,03,65+,宜蘭縣,100,10002
2024,03,65+,新北市,430,65000
2024,03,65+,新竹市,102,10018
2024,03,65+,新竹縣,44,10004
2024,03,65+,花蓮縣,105,10015
2024,03,65+,金門縣,34,09020
2024,03,65+,苗栗縣,105,10005
2024,03,65+,高雄市,612,64000
2024,03,65+,台北市,692,63000
2024,03,65+,台中市,511,66000
2024,03,65+,台南市,373,67000
2024,03,65+,台東縣,59,10014
2024,03,65+,雲林縣,117,10009
2024,03,65+,基隆市,87,10017
2024,03,7~12,嘉義市,47,10020
2024,03,7~12,嘉義縣,21,10010
2024,03,7~12,連江縣,4,09007
2024,03,7~12,桃園市,128,68000
2024,03,7~12,屏東縣,57,10013
2024,03,7~12,南投縣,33,10008
2024,03,7~12,彰化縣,90,10007
2024,03,7~12,澎湖縣,1,10016
2024,03,7~12,宜蘭縣,21,10002
2024,03,7~12,新北市,152,65000
2024,03,7~12,新竹市,12,10018
2024,03,7~12,新竹縣,36,10004
2024,03,7~12,花蓮縣,24,10015
2024,03,7~12,金門縣,27,09020
2024,03,7~12,苗栗縣,107,10005
2024,03,7~12,高雄市,199,64000
2024,03,7~12,台北市,248,63000
2024,03,7~12,台中市,230,66000
2024,03,7~12,台南市,153,67000
2024,03,7~12,台東縣,32,10014
2024,03,7~12,雲林縣,53,10009
2024,03,7~12,基隆市,18,10017
2024,04,0~6,嘉義市,94,10020
2024,04,0~6,嘉義縣,72,10010
2024,04,0~6,連江縣,1,09007
2024,04,0~6,桃園市,215,68000
2024,04,0~6,屏東縣,121,10013
2024,04,0~6,南投縣,59,10008
2024,04,0~6,彰化縣,223,10007
2024,04,0~6,澎湖縣,1,10016
2024,04,0~6,宜蘭縣,52,10002
2024,04,0~6,新北市,255,65000
2024,04,0~6,新竹市,18,10018
2024,04,0~6,新竹縣,22,10004
2024,04,0~6,花蓮縣,62,10015
2024,04,0~6,金門縣,11,09020
2024,04,0~6,苗栗縣,89,10005
2024,04,0~6,高雄市,328,64000
2024,04,0~6,台北市,359,63000
2024,04,0~6,台中市,332,66000
2024,04,0~6,台南市,337,67000
2024,04,0~6,台東縣,72,10014
2024,04,0~6,雲林縣,108,10009
2024,04,0~6,基隆市,39,10017
2024,04,13~18,嘉義市,35,10020
2024,04,13~18,嘉義縣,13,10010
2024,04,13~18,連江縣,4,09007
2024,04,13~18,桃園市,65,68000
2024,04,13~18,屏東縣,57,10013
2024,04,13~18,南投縣,16,10008
2024,04,13~18,彰化縣,49,10007
2024,04,13~18,宜蘭縣,15,10002
2024,04,13~18,新北市,47,65000
2024,04,13~18,新竹市,16,10018
2024,04,13~18,新竹縣,21,10004
2024,04,13~18,花蓮縣,7,10015
2024,04,13~18,金門縣,11,09020
2024,04,13~18,苗栗縣,32,10005
2024,04,13~18,高雄市,129,64000
2024,04,13~18,台北市,86,63000
2024,04,13~18,台中市,93,66000
2024,04,13~18,台南市,64,67000
2024,04,13~18,台東縣,18,10014
2024,04,13~18,雲林縣,24,10009
2024,04,13~18,基隆市,15,10017
2024,04,19~64,嘉義市,179,10020
2024,04,19~64,嘉義縣,110,10010
2024,04,19~64,連江縣,14,09007
2024,04,19~64,桃園市,640,68000
2024,04,19~64,屏東縣,315,10013
2024,04,19~64,南投縣,149,10008
2024,04,19~64,彰化縣,354,10007
2024,04,19~64,澎湖縣,15,10016
2024,04,19~64,宜蘭縣,207,10002
2024,04,19~64,新北市,581,65000
2024,04,19~64,新竹市,243,10018
2024,04,19~64,新竹縣,173,10004
2024,04,19~64,花蓮縣,153,10015
2024,04,19~64,金門縣,64,09020
2024,04,19~64,苗栗縣,274,10005
2024,04,19~64,高雄市,964,64000
2024,04,19~64,台北市,817,63000
2024,04,19~64,台中市,1031,66000
2024,04,19~64,台南市,582,67000
2024,04,19~64,台東縣,122,10014
2024,04,19~64,雲林縣,161,10009
2024,04,19~64,基隆市,151,10017
2024,04,65+,嘉義市,95,10020
2024,04,65+,嘉義縣,90,10010
2024,04,65+,連江縣,3,09007
2024,04,65+,桃園市,325,68000
2024,04,65+,屏東縣,199,10013
2024,04,65+,南投縣,82,10008
2024,04,65+,彰化縣,180,10007
2024,04,65+,澎湖縣,10,10016
2024,04,65+,宜蘭縣,107,10002
2024,04,65+,新北市,388,65000
2024,04,65+,新竹市,87,10018
2024,04,65+,新竹縣,47,10004
2024,04,65+,花蓮縣,104,10015
2024,04,65+,金門縣,21,09020
2024,04,65+,苗栗縣,87,10005
2024,04,65+,高雄市,561,64000
2024,04,65+,台北市,603,63000
2024,04,65+,台中市,427,66000
2024,04,65+,台南市,396,67000
2024,04,65+,台東縣,52,10014
2024,04,65+,雲林縣,109,10009
2024,04,65+,基隆市,82,10017
2024,04,7~12,嘉義市,45,10020
2024,04,7~12,嘉義縣,20,10010
2024,04,7~12,連江縣,8,09007
2024,04,7~12,桃園市,99,68000
2024,04,7~12,屏東縣,47,10013
2024,04,7~12,南投縣,27,10008
2024,04,7~12,彰化縣,88,10007
2024,04,7~12,澎湖縣,1,10016
2024,04,7~12,宜蘭縣,35,10002
2024,04,7~12,新北市,117,65000
2024,04,7~12,新竹市,9,10018
2024,04,7~12,新竹縣,15,10004
2024,04,7~12,花蓮縣,27,10015
2024,04,7~12,金門縣,9,09020
2024,04,7~12,苗栗縣,63,10005
2024,04,7~12,高雄市,172,64000
2024,04,7~12,台北市,162,63000
2024,04,7~12,台中市,163,66000
2024,04,7~12,台南市,154,67000
2024,04,7~12,台東縣,21,10014
2024,04,7~12,雲林縣,51,10009
2024,04,7~12,基隆市,18,10017
2024,05,0~6,嘉義市,93,10020
2024,05,0~6,嘉義縣,66,10010
2024,05,0~6,連江縣,1,09007
2024,05,0~6,桃園市,221,68000
2024,05,0~6,屏東縣,90,10013
2024,05,0~6,南投縣,56,10008
2024,05,0~6,彰化縣,226,10007
2024,05,0~6,宜蘭縣,59,10002
2024,05,0~6,新北市,269,65000
2024,05,0~6,新竹市,14,10018
2024,05,0~6,新竹縣,31,10004
2024,05,0~6,花蓮縣,50,10015
2024,05,0~6,金門縣,12,09020
2024,05,0~6,苗栗縣,75,10005
2024,05,0~6,高雄市,325,64000
2024,05,0~6,台北市,389,63000
2024,05,0~6,台中市,415,66000
2024,05,0~6,台南市,322,67000
2024,05,0~6,台東縣,42,10014
2024,05,0~6,雲林縣,102,10009
2024,05,0~6,基隆市,38,10017
2024,05,13~18,嘉義市,33,10020
2024,05,13~18,嘉義縣,12,10010
2024,05,13~18,連江縣,3,09007
2024,05,13~18,桃園市,54,68000
2024,05,13~18,屏東縣,49,10013
2024,05,13~18,南投縣,14,10008
2024,05,13~18,彰化縣,39,10007
2024,05,13~18,澎湖縣,1,10016
2024,05,13~18,宜蘭縣,16,10002
2024,05,13~18,新北市,40,65000
2024,05,13~18,新竹市,8,10018
2024,05,13~18,新竹縣,18,10004
2024,05,13~18,花蓮縣,4,10015
2024,05,13~18,金門縣,8,09020
2024,05,13~18,苗栗縣,36,10005
2024,05,13~18,高雄市,124,64000
2024,05,13~18,台北市,104,63000
2024,05,13~18,台中市,86,66000
2024,05,13~18,台南市,64,67000
2024,05,13~18,台東縣,5,10014
2024,05,13~18,雲林縣,19,10009
2024,05,13~18,基隆市,10,10017
2024,05,19~64,嘉義市,170,10020
2024,05,19~64,嘉義縣,113,10010
2024,05,19~64,連江縣,22,09007
2024,05,19~64,桃園市,751,68000
2024,05,19~64,屏東縣,338,10013
2024,05,19~64,南投縣,195,10008
2024,05,19~64,彰化縣,424,10007
2024,05,19~64,澎湖縣,11,10016
2024,05,19~64,宜蘭縣,203,10002
2024,05,19~64,新北市,653,65000
2024,05,19~64,新竹市,300,10018
2024,05,19~64,新竹縣,210,10004
2024,05,19~64,花蓮縣,167,10015
2024,05,19~64,金門縣,90,09020
2024,05,19~64,苗栗縣,265,10005
2024,05,19~64,高雄市,1116,64000
2024,05,19~64,台北市,934,63000
2024,05,19~64,台中市,1073,66000
2024,05,19~64,台南市,657,67000
2024,05,19~64,台東縣,113,10014
2024,05,19~64,雲林縣,198,10009
2024,05,19~64,基隆市,180,10017
2024,05,65+,嘉義市,113,10020
2024,05,65+,嘉義縣,93,10010
2024,05,65+,連江縣,2,09007
2024,05,65+,桃園市,387,68000
2024,05,65+,屏東縣,196,10013
2024,05,65+,南投縣,113,10008
2024,05,65+,彰化縣,221,10007
2024,05,65+,澎湖縣,6,10016
2024,05,65+,宜蘭縣,123,10002
2024,05,65+,新北市,425,65000
2024,05,65+,新竹市,100,10018
2024,05,65+,新竹縣,58,10004
2024,05,65+,花蓮縣,101,10015
2024,05,65+,金門縣,26,09020
2024,05,65+,苗栗縣,109,10005
2024,05,65+,高雄市,666,64000
2024,05,65+,台北市,649,63000
2024,05,65+,台中市,581,66000
2024,05,65+,台南市,446,67000
2024,05,65+,台東縣,42,10014
2024,05,65+,雲林縣,150,10009
2024,05,65+,基隆市,91,10017
2024,05,7~12,嘉義市,44,10020
2024,05,7~12,嘉義縣,15,10010
2024,05,7~12,連江縣,2,09007
2024,05,7~12,桃園市,110,68000
2024,05,7~12,屏東縣,41,10013
2024,05,7~12,南投縣,21,10008
2024,05,7~12,彰化縣,93,10007
2024,05,7~12,宜蘭縣,20,10002
2024,05,7~12,新北市,101,65000
2024,05,7~12,新竹市,10,10018
2024,05,7~12,新竹縣,12,10004
2024,05,7~12,花蓮縣,20,10015
2024,05,7~12,金門縣,8,09020
2024,05,7~12,苗栗縣,51,10005
2024,05,7~12,高雄市,159,64000
2024,05,7~12,台北市,141,63000
2024,05,7~12,台中市,175,66000
2024,05,7~12,台南市,147,67000
2024,05,7~12,台東縣,23,10014
2024,05,7~12,雲林縣,52,10009
2024,05,7~12,基隆市,21,10017
2024,06,0~6,嘉義市,122,10020
2024,06,0~6,嘉義縣,72,10010
2024,06,0~6,桃園市,299,68000
2024,06,0~6,屏東縣,142,10013
2024,06,0~6,南投縣,87,10008
2024,06,0~6,彰化縣,340,10007
2024,06,0~6,澎湖縣,3,10016
2024,06,0~6,宜蘭縣,116,10002
2024,06,0~6,新北市,281,65000
2024,06,0~6,新竹市,18,10018
2024,06,0~6,新竹縣,41,10004
2024,06,0~6,花蓮縣,99,10015
2024,06,0~6,金門縣,7,09020
2024,06,0~6,苗栗縣,95,10005
2024,06,0~6,高雄市,397,64000
2024,06,0~6,台北市,429,63000
2024,06,0~6,台中市,586,66000
2024,06,0~6,台南市,437,67000
2024,06,0~6,台東縣,77,10014
2024,06,0~6,雲林縣,164,10009
2024,06,0~6,基隆市,72,10017
2024,06,13~18,嘉義市,29,10020
2024,06,13~18,嘉義縣,18,10010
2024,06,13~18,桃園市,57,68000
2024,06,13~18,屏東縣,50,10013
2024,06,13~18,南投縣,31,10008
2024,06,13~18,彰化縣,39,10007
2024,06,13~18,宜蘭縣,28,10002
2024,06,13~18,新北市,61,65000
2024,06,13~18,新竹市,19,10018
2024,06,13~18,新竹縣,23,10004
2024,06,13~18,花蓮縣,19,10015
2024,06,13~18,金門縣,7,09020
2024,06,13~18,苗栗縣,30,10005
2024,06,13~18,高雄市,94,64000
2024,06,13~18,台北市,82,63000
2024,06,13~18,台中市,103,66000
2024,06,13~18,台南市,78,67000
2024,06,13~18,台東縣,25,10014
2024,06,13~18,雲林縣,40,10009
2024,06,13~18,基隆市,15,10017
2024,06,19~64,嘉義市,250,10020
2024,06,19~64,嘉義縣,144,10010
2024,06,19~64,連江縣,23,09007
2024,06,19~64,桃園市,955,68000
2024,06,19~64,屏東縣,468,10013
2024,06,19~64,南投縣,232,10008
2024,06,19~64,彰化縣,567,10007
2024,06,19~64,澎湖縣,24,10016
2024,06,19~64,宜蘭縣,298,10002
2024,06,19~64,新北市,852,65000
2024,06,19~64,新竹市,287,10018
2024,06,19~64,新竹縣,249,10004
2024,06,19~64,花蓮縣,275,10015
2024,06,19~64,金門縣,75,09020
